дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-21 07:00:02	37622	Сенсор № 1002; Кейс № 10913;	ftp://ftp.cloud.gcm/traffic/1002/1634761417_2021_10_20____23_23_37_068861.pcap
2021-10-21 07:00:02	37623	Сенсор № 1003; Кейс № 10914; Воздействие так же направлено на следующие адреса: 81.177.34.205	ftp://ftp.cloud.gcm/traffic/1003/1634757567_2021_10_20____22_19_27_144839.pcap
2021-10-21 07:00:03	37624	Сенсор № 1129; Кейс № 10915;	ftp://ftp.cloud.gcm/traffic/1129/1634739349_2021_10_20____17_15_49_093322.pcap
2021-10-21 07:00:03	37625	Сенсор № 1115; Кейс № 10918;	ftp://ftp.cloud.gcm/traffic/1115/1634720052_2021_10_20____11_54_12_407003.pcap
2021-10-21 07:00:04	37626	Сенсор № 1072; Кейс № 10879; Воздействие так же направлено на следующие адреса: 91.201.209.253, 91.201.209.242, 91.201.209.243	ftp://ftp.cloud.gcm/traffic/1072/1634734326_2021_10_20____15_52_06_745430.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634736212_2021_10_20____16_23_32_048679.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634704353_2021_10_20____07_32_33_832191.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634713121_2021_10_20____09_58_41_871435.pcap
2021-10-21 07:30:12	37627	Сенсор № 1014сенсор № 1076сенсор № 1054сенсор № 1081сенсор № 1070сенсор № 1065сенсор № 1048сенсор № 1066сенсор № 1073сенсор № 1044сенсор № 1139сенсор № 1038сенсор № 1052сенсор № 1012сенсор № 1135сенсор № 1072сенсор № 1028сенсор № 1134сенсор № 1120сенсор № 1030сенсор № 1122; Кейс № 10869; Воздействие так же направлено на следующие адреса: 194.226.132.75, 194.226.132.70, 46.61.209.153, 46.61.209.92, 46.61.243.129, 194.226.132.73, 46.61.209.128, 91.201.210.118, 46.61.209.227, 62.76.145.216, 178.237.206.5, 62.148.133.12, 195.93.247.77, 192.168.40.41, 144.206.11.24, 176.100.242.150, 193.29.19.39, 213.24.76.20, 91.201.209.68, 193.29.19.36, 37.203.242.29, 217.107.78.41, 91.201.210.121, 91.201.211.81, 193.29.19.135, 212.12.13.125, 46.42.4.254, 62.117.86.226, 91.223.217.201, 46.42.7.202, 195.93.246.107, 195.93.247.171, 62.33.223.125, 195.93.247.175, 195.93.246.231, 178.237.206.76, 46.61.243.85, 195.93.247.178, 195.34.233.174, 195.93.246.166, 194.226.132.72	ftp://ftp.cloud.gcm/traffic/1135/1634735423_2021_10_20____16_10_23_053638.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634737449_2021_10_20____16_44_09_969882.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634695206_2021_10_20____05_00_06_677152.pcap , ftp://ftp.cloud.gcm/traffic/1081/1634713752_2021_10_20____10_09_12_944314.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634734885_2021_10_20____16_01_25_011173.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634719782_2021_10_20____11_49_42_448588.pcap , ftp://ftp.cloud.gcm/traffic/1073/1634737835_2021_10_20____16_50_35_422244.pcap , ftp://ftp.cloud.gcm/traffic/1134/1634737762_2021_10_20____16_49_22_657512.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634712972_2021_10_20____09_56_12_860044.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634705532_2021_10_20____07_52_12_253713.pcap , ftp://ftp.cloud.gcm/traffic/1065/1634715978_2021_10_20____10_46_18_705457.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634758354_2021_10_20____22_32_34_290457.pcap , ftp://ftp.cloud.gcm/traffic/1066/1634740568_2021_10_20____17_36_08_384248.pcap , ftp://ftp.cloud.gcm/traffic/1014/1634739971_2021_10_20____17_26_11_959031.pcap , ftp://ftp.cloud.gcm/traffic/1073/1634760131_2021_10_20____23_02_11_241484.pcap , ftp://ftp.cloud.gcm/traffic/1052/1634765068_2021_10_21____00_24_28_035338.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634705110_2021_10_20____07_45_10_748832.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634737760_2021_10_20____16_49_20_468462.pcap , ftp://ftp.cloud.gcm/traffic/1070/1634706241_2021_10_20____08_04_01_440252.pcap , ftp://ftp.cloud.gcm/traffic/1139/1634706956_2021_10_20____08_15_56_274283.pcap , ftp://ftp.cloud.gcm/traffic/1073/1634736494_2021_10_20____16_28_14_460774.pcap , ftp://ftp.cloud.gcm/traffic/1122/1634717343_2021_10_20____11_09_03_942930.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634705672_2021_10_20____07_54_32_261417.pcap , ftp://ftp.cloud.gcm/traffic/1134/1634713041_2021_10_20____09_57_21_495228.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634758708_2021_10_20____22_38_28_757230.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634718303_2021_10_20____11_25_03_204541.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634758179_2021_10_20____22_29_39_517078.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634737410_2021_10_20____16_43_30_923602.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634717152_2021_10_20____11_05_52_462211.pcap , ftp://ftp.cloud.gcm/traffic/1139/1634740202_2021_10_20____17_30_02_236466.pcap , ftp://ftp.cloud.gcm/traffic/1030/1634740120_2021_10_20____17_28_40_289476.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634739782_2021_10_20____17_23_02_516951.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634758598_2021_10_20____22_36_38_685325.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634710687_2021_10_20____09_18_07_846574.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634719833_2021_10_20____11_50_33_410056.pcap , ftp://ftp.cloud.gcm/traffic/1028/1634703584_2021_10_20____07_19_44_763383.pcap , ftp://ftp.cloud.gcm/traffic/1048/1634736390_2021_10_20____16_26_30_002289.pcap , ftp://ftp.cloud.gcm/traffic/1120/1634714900_2021_10_20____10_28_20_868856.pcap , ftp://ftp.cloud.gcm/traffic/1139/1634759010_2021_10_20____22_43_30_380350.pcap , ftp://ftp.cloud.gcm/traffic/1044/1634710564_2021_10_20____09_16_04_174206.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634760393_2021_10_20____23_06_33_566132.pcap
2021-10-21 07:30:19	37628	Сенсор № 1076сенсор № 1125сенсор № 1066сенсор № 1044сенсор № 1052сенсор № 1135сенсор № 1037сенсор № 1030; Кейс № 10870; Воздействие так же направлено на следующие адреса: 194.226.16.3, 31.173.55.235, 213.24.76.23, 46.42.4.165, 62.76.145.84, 46.42.4.253, 194.226.26.19, 217.107.78.41, 10.0.1.170, 62.76.145.30, 46.42.4.254, 194.226.132.3, 194.226.132.74, 194.226.132.73, 194.226.132.76, 194.226.132.69	ftp://ftp.cloud.gcm/traffic/1125/1634719645_2021_10_20____11_47_25_145852.pcap , ftp://ftp.cloud.gcm/traffic/1030/1634711152_2021_10_20____09_25_52_354037.pcap , ftp://ftp.cloud.gcm/traffic/1030/1634716810_2021_10_20____11_00_10_585818.pcap , ftp://ftp.cloud.gcm/traffic/1125/1634705982_2021_10_20____07_59_42_164123.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634694647_2021_10_20____04_50_47_381861.pcap , ftp://ftp.cloud.gcm/traffic/1135/1634692110_2021_10_20____04_08_30_236974.pcap , ftp://ftp.cloud.gcm/traffic/1135/1634697657_2021_10_20____05_40_57_760505.pcap , ftp://ftp.cloud.gcm/traffic/1052/1634716809_2021_10_20____11_00_09_684729.pcap , ftp://ftp.cloud.gcm/traffic/1030/1634716806_2021_10_20____11_00_06_588580.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634705979_2021_10_20____07_59_39_947443.pcap , ftp://ftp.cloud.gcm/traffic/1135/1634719647_2021_10_20____11_47_27_596338.pcap , ftp://ftp.cloud.gcm/traffic/1044/1634695979_2021_10_20____05_12_59_419757.pcap , ftp://ftp.cloud.gcm/traffic/1044/1634716808_2021_10_20____11_00_08_688717.pcap , ftp://ftp.cloud.gcm/traffic/1135/1634705984_2021_10_20____07_59_44_515274.pcap , ftp://ftp.cloud.gcm/traffic/1066/1634691607_2021_10_20____04_00_07_891666.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634716807_2021_10_20____11_00_07_665169.pcap
2021-10-21 07:30:21	37629	Сенсор № 1054; Кейс № 10905;	ftp://ftp.cloud.gcm/traffic/1054/1634696284_2021_10_20____05_18_04_507019.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634733926_2021_10_20____15_45_26_716685.pcap
2021-10-21 08:30:02	37630	Сенсор № 1038; Кейс № 10921;	ftp://ftp.cloud.gcm/traffic/1038/1634693008_2021_10_20____04_23_28_389287.pcap
2021-10-21 08:30:04	37631	Сенсор № 1002; Кейс № 10912;	ftp://ftp.cloud.gcm/traffic/1002/1634759922_2021_10_20____22_58_42_101441.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634760036_2021_10_20____23_00_36_426587.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634766876_2021_10_21____00_54_36_780788.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634765512_2021_10_21____00_31_52_461086.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634765359_2021_10_21____00_29_19_743470.pcap
