дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-08-30 09:00:02	36479	Сенсор № 1082; Кейс № 8799;	ftp://ftp.cloud.gcm/traffic/1082/1630067460_2021_08_27____15_31_00_100648.pcap
2021-08-30 09:00:02	36480	Сенсор № 1077; Кейс № 8807;	ftp://ftp.cloud.gcm/traffic/1077/1630114054_2021_08_28____04_27_34_587937.pcap
2021-08-30 09:00:07	36481	Сенсор № 1028; Кейс № 8803;	ftp://ftp.cloud.gcm/traffic/1028/1630098407_2021_08_28____00_06_47_099604.pcap
2021-08-30 09:00:07	36482	Сенсор № 1070; Кейс № 8785;	ftp://ftp.cloud.gcm/traffic/1070/1630063080_2021_08_27____14_18_00_362985.pcap
2021-08-30 09:00:07	36483	Сенсор № 1131; Кейс № 8798;	ftp://ftp.cloud.gcm/traffic/1131/1630043908_2021_08_27____08_58_28_186215.pcap
2021-08-30 09:00:08	36484	Сенсор № 1120; Кейс № 8796;	ftp://ftp.cloud.gcm/traffic/1120/1630029487_2021_08_27____04_58_07_144833.pcap
2021-08-30 09:00:09	36485	Сенсор № 1065; Кейс № 8795;	ftp://ftp.cloud.gcm/traffic/1065/1630032608_2021_08_27____05_50_08_749148.pcap
2021-08-30 09:00:09	36486	Сенсор № 1006; Кейс № 8793; Воздействие так же направлено на следующие адреса: 185.24.244.11	ftp://ftp.cloud.gcm/traffic/1006/1630032646_2021_08_27____05_50_46_981979.pcap
2021-08-30 09:00:10	36487	Сенсор № 1066; Кейс № 8778;	ftp://ftp.cloud.gcm/traffic/1066/1630039658_2021_08_27____07_47_38_337854.pcap
2021-08-30 09:00:11	36488	Сенсор № 1006; Кейс № 8794; Воздействие так же направлено на следующие адреса: 185.24.244.11	ftp://ftp.cloud.gcm/traffic/1006/1630032555_2021_08_27____05_49_15_828245.pcap
2021-08-30 09:00:11	36489	Сенсор № 1002сенсор № 1066; Кейс № 8792;	ftp://ftp.cloud.gcm/traffic/1002/1630036815_2021_08_27____07_00_15_136584.pcap , ftp://ftp.cloud.gcm/traffic/1066/1630032642_2021_08_27____05_50_42_730065.pcap
