дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-12-14 07:00:02	39031	Сенсор № 1014; Кейс № 14425;	ftp://ftp.cloud.gcm/traffic/1014/1639358304_2021_12_13____04_18_24_098811.pcap
2021-12-14 07:00:02	39032	Сенсор № 1131; Кейс № 14426;	ftp://ftp.cloud.gcm/traffic/1131/1639413262_2021_12_13____19_34_22_254057.pcap
2021-12-14 07:00:03	39033	Сенсор № 1048; Кейс № 14428;	ftp://ftp.cloud.gcm/traffic/1048/1639411016_2021_12_13____18_56_56_254680.pcap
2021-12-14 07:00:03	39034	Сенсор № 1052; Кейс № 14429;	ftp://ftp.cloud.gcm/traffic/1052/1639413893_2021_12_13____19_44_53_450450.pcap
2021-12-14 07:00:03	39035	Сенсор № 1051; Кейс № 14433;	ftp://ftp.cloud.gcm/traffic/1051/1639424974_2021_12_13____22_49_34_817224.pcap
2021-12-14 07:00:04	39036	Сенсор № 1052; Кейс № 14540;	ftp://ftp.cloud.gcm/traffic/1052/1639424917_2021_12_13____22_48_37_511228.pcap
2021-12-14 07:30:08	39037	Сенсор № 1014сенсор № 1054сенсор № 1070сенсор № 1130сенсор № 1125сенсор № 1110сенсор № 1066сенсор № 1077сенсор № 1051сенсор № 1024сенсор № 1002сенсор № 1044сенсор № 1059сенсор № 1103сенсор № 1038сенсор № 1016сенсор № 1017сенсор № 1012сенсор № 1118сенсор № 1039сенсор № 1135сенсор № 1072сенсор № 1106сенсор № 1117сенсор № 1071сенсор № 1037сенсор № 1029сенсор № 1041сенсор № 1030сенсор № 1122; Кейс № 14405; Воздействие так же направлено на следующие адреса: 31.173.55.235, 217.107.78.41, 91.201.209.68, 192.168.40.23, 91.201.211.24, 91.201.211.39, 217.107.78.105, 195.3.183.67, 91.201.210.41, 91.201.211.54, 62.76.145.244, 91.201.210.0, 91.201.211.22, 91.201.211.109, 217.107.78.30, 46.42.4.162, 91.222.157.2, 91.215.189.14, 213.24.76.24, 212.22.95.39, 91.201.211.47, 192.168.1.137, 37.203.242.29, 46.42.4.253, 178.209.117.197, 46.42.4.165, 144.206.6.46, 178.209.117.196, 144.206.7.82, 192.168.1.222, 91.201.209.228, 62.33.223.109, 10.65.4.123, 95.173.131.249, 91.201.208.66, 37.203.242.8, 144.206.6.11, 91.201.210.2, 10.0.1.170, 213.24.76.21, 91.201.211.73, 192.168.1.83, 91.222.157.4, 213.24.76.23, 62.76.145.203, 192.168.1.131, 95.173.128.90, 212.22.95.37, 91.201.210.32, 31.173.55.248, 62.76.145.225, 192.168.1.98, 144.206.11.13, 192.168.1.55, 212.22.95.51, 91.201.211.171, 91.201.210.118, 10.65.4.48, 91.201.209.243, 144.206.11.3, 195.42.73.197, 213.24.76.20, 91.201.208.102, 62.76.145.231, 213.24.76.30, 217.25.235.150, 91.201.211.19, 195.93.246.184, 37.203.242.4, 212.22.95.50, 212.22.95.40, 91.201.210.19, 144.206.35.8, 192.168.1.141, 192.168.1.158, 91.201.211.118, 192.168.1.242, 91.201.208.87, 192.168.1.115, 144.206.6.228, 91.201.210.112, 91.201.209.248, 62.76.145.83, 10.200.77.23, 217.107.78.57, 195.98.94.180, 31.173.55.239, 62.76.145.207, 91.201.210.245, 144.206.35.4, 62.76.145.216, 144.206.11.4, 91.201.211.51, 91.201.211.46, 91.201.210.40, 62.76.145.84, 62.76.145.80, 62.33.223.125, 62.76.145.96, 217.107.78.40, 62.76.145.192, 212.22.95.44, 192.168.1.129, 192.168.10.130, 192.168.1.19, 62.76.145.81, 91.201.210.113, 192.168.1.225, 62.76.145.30, 192.168.1.103, 192.168.1.199, 91.201.209.226, 46.61.209.135, 212.22.95.45, 91.201.211.71, 37.112.57.188, 144.206.95.13, 192.168.1.102, 192.168.1.3, 144.206.11.19, 192.168.1.62, 192.168.1.89, 91.201.209.143, 212.22.95.46, 212.22.95.48, 144.206.11.23, 91.201.210.96, 144.206.11.43, 212.22.95.42, 212.22.95.62, 91.201.211.55, 46.42.4.254, 91.201.211.33, 144.206.6.24, 144.206.35.16, 91.201.210.48, 144.206.11.139, 91.201.209.229, 195.34.232.173, 91.201.209.251, 91.201.209.242, 91.201.211.81, 91.201.211.29, 91.201.211.56, 195.42.73.204, 10.65.4.122, 91.201.209.60, 91.201.210.36, 91.201.209.59, 192.168.1.24, 144.206.11.24, 95.173.136.71, 91.201.209.252, 213.24.76.29, 212.22.95.56, 91.201.209.66, 144.206.11.9, 213.24.76.14, 144.206.6.129, 144.206.6.47, 91.201.211.52, 144.206.11.44, 91.201.211.21, 62.76.145.85, 91.201.211.20, 91.201.211.49, 91.201.211.57, 91.201.209.244, 192.168.1.23, 91.201.210.84, 192.168.1.110, 188.254.86.133, 192.168.1.238, 144.206.6.21, 144.206.11.18, 144.206.48.249, 144.206.11.10, 62.33.223.108, 144.206.35.22, 91.201.208.67, 91.201.210.62, 91.201.211.64, 95.173.148.247, 95.173.132.73, 91.201.211.28, 144.206.6.26, 192.168.1.58, 91.201.211.23, 95.173.131.246, 91.215.189.3, 62.76.145.39, 195.42.73.196, 10.200.77.30, 212.22.95.35, 91.201.211.5, 172.26.7.35, 144.206.11.15, 144.206.40.97, 144.206.35.7, 192.168.40.41, 91.201.210.121, 217.107.78.20, 192.168.1.206, 10.0.0.39, 91.201.211.86, 192.168.1.15, 31.173.55.236, 91.201.210.76, 91.201.211.72, 212.22.95.34, 91.201.210.49, 91.201.209.241, 91.201.208.40, 91.222.157.6, 91.201.208.196, 144.206.6.153, 144.206.35.10, 91.201.209.70, 195.34.233.174, 62.76.145.245, 62.76.145.195, 144.206.35.12, 91.201.211.76, 91.222.157.5, 31.173.55.243, 91.201.209.254, 91.201.211.99, 62.76.145.204, 91.201.209.250, 91.201.211.53, 91.201.209.253, 62.76.145.202, 91.201.211.50, 91.201.211.18, 87.255.235.61, 212.22.95.36, 144.206.95.4, 91.201.211.78, 178.209.117.194, 212.22.95.43, 195.98.94.178, 91.201.210.61, 91.201.210.24, 91.201.210.37, 37.203.242.14, 212.30.142.4, 62.76.145.175, 91.201.211.75, 144.206.94.10	ftp://ftp.cloud.gcm/traffic/1077/1639413410_2021_12_13____19_36_50_664426.pcap , ftp://ftp.cloud.gcm/traffic/1059/1639425667_2021_12_13____23_01_07_030958.pcap , ftp://ftp.cloud.gcm/traffic/1070/1639417344_2021_12_13____20_42_24_869187.pcap , ftp://ftp.cloud.gcm/traffic/1118/1639379267_2021_12_13____10_07_47_509238.pcap , ftp://ftp.cloud.gcm/traffic/1072/1639438283_2021_12_14____02_31_23_497045.pcap , ftp://ftp.cloud.gcm/traffic/1030/1639431540_2021_12_14____00_39_00_247519.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639373475_2021_12_13____08_31_15_065462.pcap , ftp://ftp.cloud.gcm/traffic/1024/1639423930_2021_12_13____22_32_10_441472.pcap , ftp://ftp.cloud.gcm/traffic/1029/1639435869_2021_12_14____01_51_09_334108.pcap , ftp://ftp.cloud.gcm/traffic/1002/1639343614_2021_12_13____00_13_34_181106.pcap , ftp://ftp.cloud.gcm/traffic/1103/1639427045_2021_12_13____23_24_05_140819.pcap , ftp://ftp.cloud.gcm/traffic/1125/1639419165_2021_12_13____21_12_45_776322.pcap , ftp://ftp.cloud.gcm/traffic/1072/1639441533_2021_12_14____03_25_33_499996.pcap , ftp://ftp.cloud.gcm/traffic/1012/1639415594_2021_12_13____20_13_14_382768.pcap , ftp://ftp.cloud.gcm/traffic/1106/1639422140_2021_12_13____22_02_20_561646.pcap , ftp://ftp.cloud.gcm/traffic/1016/1639416081_2021_12_13____20_21_21_466646.pcap , ftp://ftp.cloud.gcm/traffic/1117/1639420589_2021_12_13____21_36_29_901899.pcap , ftp://ftp.cloud.gcm/traffic/1118/1639357675_2021_12_13____04_07_55_719244.pcap , ftp://ftp.cloud.gcm/traffic/1072/1639411631_2021_12_13____19_07_11_604465.pcap , ftp://ftp.cloud.gcm/traffic/1135/1639411567_2021_12_13____19_06_07_564445.pcap , ftp://ftp.cloud.gcm/traffic/1041/1639431292_2021_12_14____00_34_52_843376.pcap , ftp://ftp.cloud.gcm/traffic/1017/1639420909_2021_12_13____21_41_49_833982.pcap , ftp://ftp.cloud.gcm/traffic/1054/1639410509_2021_12_13____18_48_29_220243.pcap , ftp://ftp.cloud.gcm/traffic/1066/1639413425_2021_12_13____19_37_05_707365.pcap , ftp://ftp.cloud.gcm/traffic/1110/1639411186_2021_12_13____18_59_46_951145.pcap , ftp://ftp.cloud.gcm/traffic/1030/1639428076_2021_12_13____23_41_16_466681.pcap , ftp://ftp.cloud.gcm/traffic/1118/1639411337_2021_12_13____19_02_17_457645.pcap , ftp://ftp.cloud.gcm/traffic/1066/1639410490_2021_12_13____18_48_10_746974.pcap , ftp://ftp.cloud.gcm/traffic/1072/1639435574_2021_12_14____01_46_14_685341.pcap , ftp://ftp.cloud.gcm/traffic/1002/1639445079_2021_12_14____04_24_39_856778.pcap , ftp://ftp.cloud.gcm/traffic/1072/1639410589_2021_12_13____18_49_49_339943.pcap , ftp://ftp.cloud.gcm/traffic/1070/1639410715_2021_12_13____18_51_55_126629.pcap , ftp://ftp.cloud.gcm/traffic/1070/1639390539_2021_12_13____13_15_39_449197.pcap , ftp://ftp.cloud.gcm/traffic/1135/1639357577_2021_12_13____04_06_17_291774.pcap , ftp://ftp.cloud.gcm/traffic/1039/1639422170_2021_12_13____22_02_50_832225.pcap , ftp://ftp.cloud.gcm/traffic/1130/1639364248_2021_12_13____05_57_28_822658.pcap , ftp://ftp.cloud.gcm/traffic/1014/1639439894_2021_12_14____02_58_14_677294.pcap , ftp://ftp.cloud.gcm/traffic/1130/1639453347_2021_12_14____06_42_27_712191.pcap , ftp://ftp.cloud.gcm/traffic/1071/1639440013_2021_12_14____03_00_13_094651.pcap , ftp://ftp.cloud.gcm/traffic/1122/1639432493_2021_12_14____00_54_53_925641.pcap , ftp://ftp.cloud.gcm/traffic/1030/1639426329_2021_12_13____23_12_09_143538.pcap , ftp://ftp.cloud.gcm/traffic/1117/1639420369_2021_12_13____21_32_49_129011.pcap , ftp://ftp.cloud.gcm/traffic/1044/1639412129_2021_12_13____19_15_29_785663.pcap , ftp://ftp.cloud.gcm/traffic/1071/1639420438_2021_12_13____21_33_58_747156.pcap , ftp://ftp.cloud.gcm/traffic/1030/1639445960_2021_12_14____04_39_20_596697.pcap , ftp://ftp.cloud.gcm/traffic/1135/1639424129_2021_12_13____22_35_29_640433.pcap , ftp://ftp.cloud.gcm/traffic/1030/1639451660_2021_12_14____06_14_20_537572.pcap , ftp://ftp.cloud.gcm/traffic/1002/1639360674_2021_12_13____04_57_54_586810.pcap
2021-12-14 07:30:09	39038	Сенсор № 1038; Кейс № 14408; Воздействие так же направлено на следующие адреса: 172.16.5.23, 192.168.28.206, 172.18.1.138, 46.61.209.152	ftp://ftp.cloud.gcm/traffic/1038/1639370503_2021_12_13____07_41_43_778924.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639410790_2021_12_13____18_53_10_852448.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639452592_2021_12_14____06_29_52_683662.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639451691_2021_12_14____06_14_51_020531.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639441186_2021_12_14____03_19_46_241176.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639451688_2021_12_14____06_14_48_713126.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639454831_2021_12_14____07_07_11_531377.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639364284_2021_12_13____05_58_04_913425.pcap
2021-12-14 07:30:12	39039	Сенсор № 1130сенсор № 1010сенсор № 1051сенсор № 1002сенсор № 1038сенсор № 1052сенсор № 1072сенсор № 1028сенсор № 1106сенсор № 1117сенсор № 1134сенсор № 1053; Кейс № 14409; Воздействие так же направлено на следующие адреса: 194.226.26.127, 178.237.206.76, 212.22.95.50, 195.208.58.49, 46.61.209.152, 212.22.95.62, 95.173.136.70, 192.168.1.3, 46.61.209.97, 10.120.36.213, 91.223.217.121, 10.65.4.123, 91.223.217.47, 192.168.1.141, 91.223.217.240, 91.201.210.96, 95.173.129.93	ftp://ftp.cloud.gcm/traffic/1052/1639418214_2021_12_13____20_56_54_261051.pcap , ftp://ftp.cloud.gcm/traffic/1134/1639411696_2021_12_13____19_08_16_051641.pcap , ftp://ftp.cloud.gcm/traffic/1106/1639414828_2021_12_13____20_00_28_996260.pcap , ftp://ftp.cloud.gcm/traffic/1053/1639382982_2021_12_13____11_09_42_644301.pcap , ftp://ftp.cloud.gcm/traffic/1028/1639365446_2021_12_13____06_17_26_014339.pcap , ftp://ftp.cloud.gcm/traffic/1028/1639359150_2021_12_13____04_32_30_132935.pcap , ftp://ftp.cloud.gcm/traffic/1002/1639362824_2021_12_13____05_33_44_651535.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639347425_2021_12_13____01_17_05_642110.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639358493_2021_12_13____04_21_33_095377.pcap , ftp://ftp.cloud.gcm/traffic/1106/1639375389_2021_12_13____09_03_09_291422.pcap , ftp://ftp.cloud.gcm/traffic/1130/1639362060_2021_12_13____05_21_00_370794.pcap , ftp://ftp.cloud.gcm/traffic/1117/1639370767_2021_12_13____07_46_07_594414.pcap , ftp://ftp.cloud.gcm/traffic/1028/1639428409_2021_12_13____23_46_49_080825.pcap , ftp://ftp.cloud.gcm/traffic/1072/1639429206_2021_12_14____00_00_06_471301.pcap , ftp://ftp.cloud.gcm/traffic/1002/1639427571_2021_12_13____23_32_51_612923.pcap , ftp://ftp.cloud.gcm/traffic/1002/1639445269_2021_12_14____04_27_49_660968.pcap
2021-12-14 07:30:13	39040	Сенсор № 1048; Кейс № 14410;	ftp://ftp.cloud.gcm/traffic/1048/1639380775_2021_12_13____10_32_55_920452.pcap
