дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-09-07 11:53:55	36636	Сенсор № 1116; Кейс № 8890;	ftp://ftp.cloud.gcm/traffic/1116/1630281491_2021_08_30____02_58_11_901742.pcap
2021-09-07 16:30:07	36637	Сенсор № 1017; Кейс № 8951; Воздействие так же направлено на следующие адреса: 195.42.73.197, 195.42.73.205	ftp://ftp.cloud.gcm/traffic/1017/1630432961_2021_08_31____21_02_41_612179.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630467513_2021_09_01____06_38_33_197345.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630446467_2021_09_01____00_47_47_860588.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630423744_2021_08_31____18_29_04_291701.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630420649_2021_08_31____17_37_29_042597.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630404450_2021_08_31____13_07_30_753444.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630456613_2021_09_01____03_36_53_819946.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630396888_2021_08_31____11_01_28_339179.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630433439_2021_08_31____21_10_39_638810.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630427006_2021_08_31____19_23_26_910994.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630412896_2021_08_31____15_28_16_670904.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630460340_2021_09_01____04_39_00_775169.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630416341_2021_08_31____16_25_41_664636.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630468317_2021_09_01____06_51_57_362338.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630437051_2021_08_31____22_10_51_985624.pcap
2021-09-07 17:00:02	36638	Сенсор № 1065; Кейс № 9188;	ftp://ftp.cloud.gcm/traffic/1065/1630993838_2021_09_07____08_50_38_971752.pcap
2021-09-07 17:00:04	36639	Сенсор № 1054; Кейс № 9102;	ftp://ftp.cloud.gcm/traffic/1054/1630814117_2021_09_05____06_55_17_628146.pcap , ftp://ftp.cloud.gcm/traffic/1054/1630829534_2021_09_05____11_12_14_295751.pcap
2021-09-07 17:00:12	36640	Сенсор № 1002; Кейс № 9107;	ftp://ftp.cloud.gcm/traffic/1002/1630814568_2021_09_05____07_02_48_071717.pcap
2021-09-07 17:00:12	36641	Сенсор № 1053; Кейс № 9109;	ftp://ftp.cloud.gcm/traffic/1053/1630830311_2021_09_05____11_25_11_200401.pcap
2021-09-07 17:00:13	36642	Сенсор № 1099; Кейс № 9181;	ftp://ftp.cloud.gcm/traffic/1099/1630980415_2021_09_07____05_06_55_882230.pcap
2021-09-07 17:00:13	36643	Сенсор № 1130; Кейс № 9185;	ftp://ftp.cloud.gcm/traffic/1130/1630974693_2021_09_07____03_31_33_097370.pcap
2021-09-07 17:00:13	36644	Сенсор № 1116; Кейс № 9177;	ftp://ftp.cloud.gcm/traffic/1116/1630996491_2021_09_07____09_34_51_156754.pcap
2021-09-07 17:00:13	36645	Сенсор № 1051; Кейс № 9175; Воздействие так же направлено на следующие адреса: 192.168.1.39	ftp://ftp.cloud.gcm/traffic/1051/1630999894_2021_09_07____10_31_34_606323.pcap
2021-09-07 17:00:14	36646	Сенсор № 1054; Кейс № 9180;	ftp://ftp.cloud.gcm/traffic/1054/1631007039_2021_09_07____12_30_39_048663.pcap , ftp://ftp.cloud.gcm/traffic/1054/1630990410_2021_09_07____07_53_30_987155.pcap
2021-09-07 17:00:14	36647	Сенсор № 1044; Кейс № 9189;	ftp://ftp.cloud.gcm/traffic/1044/1630998320_2021_09_07____10_05_20_027212.pcap
