дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-27 09:00:02	35795	Сенсор № 1100; Кейс № 6885;	ftp://ftp.cloud.gcm/traffic/1100/1627313610_2021_07_26____18_33_30_786711.pcap , ftp://ftp.cloud.gcm/traffic/1100/1626904332_2021_07_22____00_52_12_680937.pcap
2021-07-27 09:00:03	35796	Сенсор № 1002; Кейс № 7116;	ftp://ftp.cloud.gcm/traffic/1002/1627313575_2021_07_26____18_32_55_294963.pcap
2021-07-27 09:00:03	35797	Сенсор № 1052; Кейс № 7117;	ftp://ftp.cloud.gcm/traffic/1052/1627289864_2021_07_26____11_57_44_221655.pcap
2021-07-27 09:00:03	35798	Сенсор № 1054; Кейс № 7053;	ftp://ftp.cloud.gcm/traffic/1054/1627186416_2021_07_25____07_13_36_114102.pcap
2021-07-27 09:00:04	35799	Сенсор № 1037; Кейс № 7119;	ftp://ftp.cloud.gcm/traffic/1037/1627302214_2021_07_26____15_23_34_252635.pcap
2021-07-27 09:00:04	35800	Сенсор № 1054; Кейс № 7121;	ftp://ftp.cloud.gcm/traffic/1054/1627301490_2021_07_26____15_11_30_883875.pcap
2021-07-27 09:00:04	35801	Сенсор № 1009; Кейс № 7122;	ftp://ftp.cloud.gcm/traffic/1009/1627302135_2021_07_26____15_22_15_898240.pcap
2021-07-27 09:00:05	35802	Сенсор № 1030; Кейс № 7126;	ftp://ftp.cloud.gcm/traffic/1030/1627318394_2021_07_26____19_53_14_035047.pcap
2021-07-27 09:00:05	35803	Сенсор № 1017; Кейс № 7129;	ftp://ftp.cloud.gcm/traffic/1017/1627329216_2021_07_26____22_53_36_079157.pcap
2021-07-27 09:00:06	35804	Сенсор № 1054; Кейс № 7135;	ftp://ftp.cloud.gcm/traffic/1054/1627347357_2021_07_27____03_55_57_622752.pcap
2021-07-27 09:00:06	35805	Сенсор № 1002; Кейс № 7140;	ftp://ftp.cloud.gcm/traffic/1002/1627318463_2021_07_26____19_54_23_459584.pcap
2021-07-27 09:04:22	35806	Сенсор № 1103; Кейс № 7144;	ftp://ftp.cloud.gcm/traffic/1103/1627305506_2021_07_26____16_18_26_622404.pcap
2021-07-27 09:04:24	35807	Сенсор № 1048; Кейс № 7145;	ftp://ftp.cloud.gcm/traffic/1048/1627322867_2021_07_26____21_07_47_603579.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627326541_2021_07_26____22_09_01_976658.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627321088_2021_07_26____20_38_08_031647.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627300304_2021_07_26____14_51_44_674454.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627326102_2021_07_26____22_01_42_943239.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627320250_2021_07_26____20_24_10_809308.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627316607_2021_07_26____19_23_27_350252.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627302068_2021_07_26____15_21_08_977373.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627276849_2021_07_26____08_20_49_691908.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627300273_2021_07_26____14_51_13_764895.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627329234_2021_07_26____22_53_54_175318.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627326595_2021_07_26____22_09_55_765685.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627326089_2021_07_26____22_01_29_647537.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627327456_2021_07_26____22_24_16_098948.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627326448_2021_07_26____22_07_28_876817.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627305297_2021_07_26____16_14_57_816365.pcap
2021-07-27 09:04:24	35808	Сенсор № 1071; Кейс № 7146;	ftp://ftp.cloud.gcm/traffic/1071/1627328743_2021_07_26____22_45_43_947107.pcap , ftp://ftp.cloud.gcm/traffic/1071/1627318415_2021_07_26____19_53_35_718210.pcap , ftp://ftp.cloud.gcm/traffic/1071/1627320277_2021_07_26____20_24_37_607034.pcap , ftp://ftp.cloud.gcm/traffic/1071/1627300573_2021_07_26____14_56_13_627910.pcap , ftp://ftp.cloud.gcm/traffic/1071/1627327161_2021_07_26____22_19_21_642842.pcap , ftp://ftp.cloud.gcm/traffic/1071/1627322633_2021_07_26____21_03_53_270188.pcap , ftp://ftp.cloud.gcm/traffic/1071/1627316622_2021_07_26____19_23_42_478840.pcap
2021-07-27 09:04:25	35809	Сенсор № 1037; Кейс № 7147;	ftp://ftp.cloud.gcm/traffic/1037/1627274919_2021_07_26____07_48_39_138747.pcap , ftp://ftp.cloud.gcm/traffic/1037/1627304434_2021_07_26____16_00_34_409723.pcap , ftp://ftp.cloud.gcm/traffic/1037/1627300231_2021_07_26____14_50_31_806540.pcap
2021-07-27 11:00:01	35810	Сенсор № 1018; Кейс № 7149;	ftp://ftp.cloud.gcm/traffic/1018/1627370925_2021_07_27____10_28_45_386475.pcap , ftp://ftp.cloud.gcm/traffic/1018/1627370938_2021_07_27____10_28_58_599551.pcap
2021-07-27 11:00:02	35811	Сенсор № 1072; Кейс № 7150;	ftp://ftp.cloud.gcm/traffic/1072/1627336787_2021_07_27____00_59_47_406824.pcap
2021-07-27 11:30:01	35812	Сенсор № 1072; Кейс № 7151; Воздействие так же направлено на следующие адреса: 91.201.208.87	ftp://ftp.cloud.gcm/traffic/1072/1627345539_2021_07_27____03_25_39_660161.pcap
2021-07-27 11:30:02	35813	Сенсор № 1002; Кейс № 7152;	ftp://ftp.cloud.gcm/traffic/1002/1627369414_2021_07_27____10_03_34_397440.pcap
2021-07-27 11:30:03	35814	Сенсор № 1002; Кейс № 7154;	ftp://ftp.cloud.gcm/traffic/1002/1627333767_2021_07_27____00_09_27_848197.pcap
2021-07-27 11:30:03	35815	Сенсор № 1028; Кейс № 7156; Воздействие так же направлено на следующие адреса: 91.223.217.114	ftp://ftp.cloud.gcm/traffic/1028/1627359279_2021_07_27____07_14_39_851731.pcap
2021-07-27 12:30:01	35816	Сенсор № 1036; Кейс № 7161;	ftp://ftp.cloud.gcm/traffic/1036/1627355562_2021_07_27____06_12_42_135516.pcap
2021-07-27 13:30:01	35817	Сенсор № 1048; Кейс № 7164;	
2021-07-27 15:00:01	35818	Сенсор № 1036; Кейс № 7162;	ftp://ftp.cloud.gcm/traffic/1036/1627370884_2021_07_27____10_28_04_526745.pcap
2021-07-27 15:00:06	35819	Сенсор № 1002; Кейс № 7167;	ftp://ftp.cloud.gcm/traffic/1002/1627381863_2021_07_27____13_31_03_107262.pcap
2021-07-27 15:30:02	35820	Сенсор № 1037; Кейс № 7166;	ftp://ftp.cloud.gcm/traffic/1037/1627379267_2021_07_27____12_47_47_681929.pcap
2021-07-27 15:30:03	35821	Сенсор № 1002; Кейс № 7168;	ftp://ftp.cloud.gcm/traffic/1002/1627378825_2021_07_27____12_40_25_272920.pcap
2021-07-27 16:00:01	35822	Сенсор № 1132; Кейс № 7172;	ftp://ftp.cloud.gcm/traffic/1132/1627388823_2021_07_27____15_27_03_216231.pcap
2021-07-27 16:30:02	35823	Сенсор № 1071; Кейс № 7175;	ftp://ftp.cloud.gcm/traffic/1071/1627390178_2021_07_27____15_49_38_578310.pcap
2021-07-27 16:30:02	35824	Сенсор № 1106; Кейс № 7176;	ftp://ftp.cloud.gcm/traffic/1106/1627391081_2021_07_27____16_04_41_951018.pcap
