дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-15 09:00:02	35459	Сенсор № 1130; Кейс № 6511;	ftp://ftp.cloud.gcm/traffic/1130/1626269147_2021_07_14____16_25_47_360494.pcap
2021-07-15 09:00:02	35460	Сенсор № 1002; Кейс № 6513;	ftp://ftp.cloud.gcm/traffic/1002/1626274492_2021_07_14____17_54_52_720846.pcap
2021-07-15 09:00:02	35461	Сенсор № 1038; Кейс № 6514;	ftp://ftp.cloud.gcm/traffic/1038/1626235174_2021_07_14____06_59_34_699140.pcap
2021-07-15 09:00:04	35462	Сенсор № 1040сенсор № 1039; Кейс № 6516; Воздействие так же направлено на следующие адреса: 91.222.157.4, 91.222.157.4, 91.222.157.6, 91.222.157.6, 91.222.157.6, 91.222.157.6, 91.222.157.8, 91.222.157.8, 91.222.157.8, 91.222.157.8, 91.222.157.8, 91.222.157.5, 91.222.157.5, 91.222.157.5, 91.222.157.5, 91.222.157.5, 91.222.157.3, 91.222.157.3, 91.222.157.3, 91.222.157.7, 91.222.157.7, 91.222.157.7, 91.222.157.7, 91.222.157.7, 91.222.157.8, 91.222.157.8, 91.222.157.8	
2021-07-15 09:00:05	35463	Сенсор № 1017; Кейс № 6531;	ftp://ftp.cloud.gcm/traffic/1017/1626290735_2021_07_14____22_25_35_904134.pcap
2021-07-15 09:00:05	35464	Сенсор № 1017; Кейс № 6539;	ftp://ftp.cloud.gcm/traffic/1017/1626307973_2021_07_15____03_12_53_396750.pcap
2021-07-15 09:00:05	35465	Сенсор № 1036; Кейс № 6540;	ftp://ftp.cloud.gcm/traffic/1036/1626315076_2021_07_15____05_11_16_282139.pcap
2021-07-15 09:00:06	35466	Сенсор № 1017; Кейс № 6551;	ftp://ftp.cloud.gcm/traffic/1017/1626326329_2021_07_15____08_18_49_571732.pcap
2021-07-15 12:00:02	35467	Сенсор № 1002; Кейс № 6561;	ftp://ftp.cloud.gcm/traffic/1002/1626301504_2021_07_15____01_25_04_581553.pcap
2021-07-15 12:00:03	35468	Сенсор № 1140; Кейс № 6560;	ftp://ftp.cloud.gcm/traffic/1140/1626301416_2021_07_15____01_23_36_699780.pcap
2021-07-15 12:00:03	35469	Сенсор № 1082; Кейс № 6559;	ftp://ftp.cloud.gcm/traffic/1082/1626301468_2021_07_15____01_24_28_003118.pcap
2021-07-15 12:30:01	35470	Сенсор № 1003; Кейс № 6558;	ftp://ftp.cloud.gcm/traffic/1003/1626301509_2021_07_15____01_25_09_682145.pcap
2021-07-15 12:30:02	35471	Сенсор № 1022; Кейс № 6557;	ftp://ftp.cloud.gcm/traffic/1022/1626301536_2021_07_15____01_25_36_296538.pcap
2021-07-15 12:30:02	35472	Сенсор № 1099; Кейс № 6564;	ftp://ftp.cloud.gcm/traffic/1099/1626337639_2021_07_15____11_27_19_398297.pcap
2021-07-15 13:00:02	35473	Сенсор № 1011; Кейс № 6563;	ftp://ftp.cloud.gcm/traffic/1011/1626342953_2021_07_15____12_55_53_781543.pcap
2021-07-15 13:30:02	35474	Сенсор № 1134; Кейс № 6562;	ftp://ftp.cloud.gcm/traffic/1134/1626337715_2021_07_15____11_28_35_509204.pcap , ftp://ftp.cloud.gcm/traffic/1134/1626337679_2021_07_15____11_27_59_754910.pcap
2021-07-15 13:30:06	35475	Сенсор № 1072; Кейс № 6565; Воздействие так же направлено на следующие адреса: 91.201.209.243	ftp://ftp.cloud.gcm/traffic/1072/1626337527_2021_07_15____11_25_27_697334.pcap
2021-07-15 14:00:02	35476	Сенсор № 1035; Кейс № 6566;	ftp://ftp.cloud.gcm/traffic/1035/1626330114_2021_07_15____09_21_54_536633.pcap
2021-07-15 14:30:01	35477	Сенсор № 1139; Кейс № 6553;	ftp://ftp.cloud.gcm/traffic/1139/1626307477_2021_07_15____03_04_37_177572.pcap
2021-07-15 15:00:01	35478	Сенсор № 1140; Кейс № 6567;	ftp://ftp.cloud.gcm/traffic/1140/1626339614_2021_07_15____12_00_14_864789.pcap
2021-07-15 15:00:02	35479	Сенсор № 1022; Кейс № 6554;	ftp://ftp.cloud.gcm/traffic/1022/1626333117_2021_07_15____10_11_57_261032.pcap
