дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-12-20 07:00:02	39123	Сенсор № 1103; Кейс № 14890;	ftp://ftp.cloud.gcm/traffic/1103/1639723405_2021_12_17____09_43_25_866455.pcap
2021-12-20 07:00:02	39124	Сенсор № 1135; Кейс № 14891;	ftp://ftp.cloud.gcm/traffic/1135/1639730972_2021_12_17____11_49_32_231139.pcap
2021-12-20 07:00:02	39125	Сенсор № 1130; Кейс № 14892;	ftp://ftp.cloud.gcm/traffic/1130/1639723550_2021_12_17____09_45_50_847437.pcap
2021-12-20 07:00:03	39126	Сенсор № 1016; Кейс № 14889;	ftp://ftp.cloud.gcm/traffic/1016/1639723075_2021_12_17____09_37_55_813781.pcap
2021-12-20 07:00:03	39127	Сенсор № 1054; Кейс № 14893;	ftp://ftp.cloud.gcm/traffic/1054/1639719436_2021_12_17____08_37_16_274340.pcap
2021-12-20 07:00:04	39128	Сенсор № 1038; Кейс № 14896;	ftp://ftp.cloud.gcm/traffic/1038/1639763383_2021_12_17____20_49_43_831977.pcap
2021-12-20 07:00:04	39129	Сенсор № 1030; Кейс № 14897;	ftp://ftp.cloud.gcm/traffic/1030/1639706043_2021_12_17____04_54_03_147462.pcap
2021-12-20 07:00:04	39130	Сенсор № 1088; Кейс № 14898;	ftp://ftp.cloud.gcm/traffic/1088/1639715422_2021_12_17____07_30_22_618437.pcap
2021-12-20 07:00:05	39131	Сенсор № 1039; Кейс № 14901;	ftp://ftp.cloud.gcm/traffic/1039/1639769917_2021_12_17____22_38_37_440606.pcap
2021-12-20 07:00:05	39132	Сенсор № 1066; Кейс № 14902;	ftp://ftp.cloud.gcm/traffic/1066/1639699235_2021_12_17____03_00_35_847422.pcap
