дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-11-09 07:00:02	38119	Сенсор № 1002; Кейс № 11913;	ftp://ftp.cloud.gcm/traffic/1002/1636382020_2021_11_08____17_33_40_219533.pcap
2021-11-09 07:00:02	38120	Сенсор № 1099; Кейс № 11915;	ftp://ftp.cloud.gcm/traffic/1099/1636389130_2021_11_08____19_32_10_204429.pcap
2021-11-09 07:00:03	38121	Сенсор № 1035; Кейс № 11917;	ftp://ftp.cloud.gcm/traffic/1035/1636392376_2021_11_08____20_26_16_672716.pcap
2021-11-09 07:00:03	38122	Сенсор № 1106; Кейс № 11918;	ftp://ftp.cloud.gcm/traffic/1106/1636381604_2021_11_08____17_26_44_408536.pcap
2021-11-09 07:00:04	38123	Сенсор № 1106; Кейс № 11919;	ftp://ftp.cloud.gcm/traffic/1106/1636378696_2021_11_08____16_38_16_544662.pcap
2021-11-09 07:00:05	38124	Сенсор № 1106; Кейс № 11920;	ftp://ftp.cloud.gcm/traffic/1106/1636366078_2021_11_08____13_07_58_854383.pcap
2021-11-09 07:00:05	38125	Сенсор № 1051; Кейс № 11921;	ftp://ftp.cloud.gcm/traffic/1051/1636399898_2021_11_08____22_31_38_187632.pcap
2021-11-09 07:00:06	38126	Сенсор № 1134; Кейс № 11922;	ftp://ftp.cloud.gcm/traffic/1134/1636372189_2021_11_08____14_49_49_707188.pcap
2021-11-09 07:00:06	38127	Сенсор № 1106; Кейс № 11924;	ftp://ftp.cloud.gcm/traffic/1106/1636401595_2021_11_08____22_59_55_481855.pcap
2021-11-09 07:00:07	38128	Сенсор № 1051; Кейс № 11925;	ftp://ftp.cloud.gcm/traffic/1051/1636406669_2021_11_09____00_24_29_684952.pcap
2021-11-09 08:00:02	38129	Сенсор № 1036сенсор № 1017сенсор № 1071сенсор № 1037сенсор № 1134; Кейс № 11923; Воздействие так же направлено на следующие адреса: 178.237.206.32, 195.3.183.240, 31.173.55.246, 188.254.49.99	ftp://ftp.cloud.gcm/traffic/1036/1636405336_2021_11_09____00_02_16_284160.pcap , ftp://ftp.cloud.gcm/traffic/1017/1636405333_2021_11_09____00_02_13_946853.pcap , ftp://ftp.cloud.gcm/traffic/1037/1636397997_2021_11_08____21_59_57_267788.pcap , ftp://ftp.cloud.gcm/traffic/1071/1636385986_2021_11_08____18_39_46_913554.pcap , ftp://ftp.cloud.gcm/traffic/1134/1636401676_2021_11_08____23_01_16_099330.pcap
