дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-12-07 07:30:03	38854	Сенсор № 1073; Кейс № 12926;	ftp://ftp.cloud.gcm/traffic/1073/1638823494_2021_12_06____23_44_54_905844.pcap
2021-12-07 07:30:03	38855	Сенсор № 1130; Кейс № 12927; Воздействие так же направлено на следующие адреса: 95.173.130.104, 95.173.130.105, 10.65.4.74, 10.65.4.159, 10.65.4.51, 95.173.130.2, 95.173.130.29, 10.65.4.70, 10.65.4.123	ftp://ftp.cloud.gcm/traffic/1130/1638823244_2021_12_06____23_40_44_527530.pcap
2021-12-07 08:00:01	38856	Сенсор № 1010; Кейс № 12929; Воздействие так же направлено на следующие адреса: 93.187.72.67	ftp://ftp.cloud.gcm/traffic/1010/1638818635_2021_12_06____22_23_55_051219.pcap
2021-12-07 08:00:02	38857	Сенсор № 1010; Кейс № 12930;	ftp://ftp.cloud.gcm/traffic/1010/1638817270_2021_12_06____22_01_10_019258.pcap
2021-12-07 11:00:03	38858	Сенсор № 1072; Кейс № 12935; Воздействие так же направлено на следующие адреса: 91.201.211.22, 91.201.211.28, 91.201.211.23, 91.201.210.121, 91.201.211.54, 91.201.211.71, 91.201.208.87, 91.201.211.118, 91.201.211.75, 91.201.211.86, 91.201.211.19, 91.201.211.56, 91.201.211.81	ftp://ftp.cloud.gcm/traffic/1072/1638861176_2021_12_07____10_12_56_669330.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638855219_2021_12_07____08_33_39_797857.pcap
2021-12-07 12:00:02	38859	Сенсор № 1130; Кейс № 12942;	ftp://ftp.cloud.gcm/traffic/1130/1638824460_2021_12_07____00_01_00_260485.pcap
2021-12-07 12:30:01	38860	Сенсор № 1060; Кейс № 12943;	ftp://ftp.cloud.gcm/traffic/1060/1638839964_2021_12_07____04_19_24_775086.pcap
2021-12-07 12:30:02	38861	Сенсор № 1130; Кейс № 12944;	ftp://ftp.cloud.gcm/traffic/1130/1638846007_2021_12_07____06_00_07_372603.pcap
2021-12-07 12:30:03	38862	Сенсор № 1028; Кейс № 12945;	ftp://ftp.cloud.gcm/traffic/1028/1638852040_2021_12_07____07_40_40_154743.pcap
2021-12-07 12:30:03	38863	Сенсор № 1012; Кейс № 12946; Воздействие так же направлено на следующие адреса: 195.93.246.49	ftp://ftp.cloud.gcm/traffic/1012/1638858069_2021_12_07____09_21_09_672174.pcap
2021-12-07 13:00:02	38864	Сенсор № 1010; Кейс № 12947;	ftp://ftp.cloud.gcm/traffic/1010/1638827663_2021_12_07____00_54_23_554884.pcap
2021-12-07 13:30:02	38865	Сенсор № 1002; Кейс № 12951;	ftp://ftp.cloud.gcm/traffic/1002/1638864052_2021_12_07____11_00_52_516045.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638865584_2021_12_07____11_26_24_220549.pcap
2021-12-07 14:00:04	38866	Сенсор № 1002; Кейс № 12952;	ftp://ftp.cloud.gcm/traffic/1002/1638858213_2021_12_07____09_23_33_681690.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638849778_2021_12_07____07_02_58_980380.pcap
2021-12-07 14:00:05	38867	Сенсор № 1002; Кейс № 12953;	ftp://ftp.cloud.gcm/traffic/1002/1638870717_2021_12_07____12_51_57_977665.pcap
2021-12-07 14:00:05	38868	Сенсор № 1002; Кейс № 12954;	ftp://ftp.cloud.gcm/traffic/1002/1638829550_2021_12_07____01_25_50_902356.pcap
2021-12-07 14:30:02	38869	Сенсор № 1002; Кейс № 12955;	ftp://ftp.cloud.gcm/traffic/1002/1638874398_2021_12_07____13_53_18_846249.pcap
2021-12-07 15:00:01	38870	Сенсор № 1052; Кейс № 12956;	ftp://ftp.cloud.gcm/traffic/1052/1638875795_2021_12_07____14_16_35_171894.pcap
2021-12-07 16:00:01	38871	Сенсор № 1125; Кейс № 12949;	ftp://ftp.cloud.gcm/traffic/1125/1638858067_2021_12_07____09_21_07_288358.pcap
2021-12-07 18:30:02	38872	Сенсор № 1065сенсор № 1038сенсор № 1006сенсор № 1072сенсор № 1041сенсор № 1086; Кейс № 12972; Воздействие так же направлено на следующие адреса: 185.24.244.10, 46.61.209.14, 178.209.117.194, 10.0.59.3, 91.201.209.29, 92.241.100.17	ftp://ftp.cloud.gcm/traffic/1065/1638878823_2021_12_07____15_07_03_188779.pcap , ftp://ftp.cloud.gcm/traffic/1086/1638875749_2021_12_07____14_15_49_006344.pcap , ftp://ftp.cloud.gcm/traffic/1041/1638878808_2021_12_07____15_06_48_642720.pcap , ftp://ftp.cloud.gcm/traffic/1006/1638875781_2021_12_07____14_16_21_127641.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638881860_2021_12_07____15_57_40_031235.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638878827_2021_12_07____15_07_07_508189.pcap
