дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-11-12 10:30:10	38163	Сенсор № 1010; Кейс № 11963; Воздействие так же направлено на следующие адреса: 93.187.72.8	ftp://ftp.cloud.gcm/traffic/1010/1636516731_2021_11_10____06_58_51_223715.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636511957_2021_11_10____05_39_17_762899.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636516656_2021_11_10____06_57_36_382844.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636513207_2021_11_10____06_00_07_721415.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636513580_2021_11_10____06_06_20_995294.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636515521_2021_11_10____06_38_41_369536.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636507992_2021_11_10____04_33_12_061385.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636507983_2021_11_10____04_33_03_049655.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636516668_2021_11_10____06_57_48_717636.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636506619_2021_11_10____04_10_19_732515.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636516733_2021_11_10____06_58_53_532199.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636513208_2021_11_10____06_00_08_620872.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636502510_2021_11_10____03_01_50_098181.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636506899_2021_11_10____04_14_59_850084.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636504720_2021_11_10____03_38_40_708027.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636511946_2021_11_10____05_39_06_867068.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636507989_2021_11_10____04_33_09_471433.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636509414_2021_11_10____04_56_54_972774.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636502507_2021_11_10____03_01_47_790973.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636510375_2021_11_10____05_12_55_926834.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636514686_2021_11_10____06_24_46_039969.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636502916_2021_11_10____03_08_36_957394.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636510304_2021_11_10____05_11_44_804482.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636513205_2021_11_10____06_00_05_601633.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636505273_2021_11_10____03_47_53_303434.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636505270_2021_11_10____03_47_50_795407.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636513206_2021_11_10____06_00_06_595512.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636507985_2021_11_10____04_33_05_275703.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636510926_2021_11_10____05_22_06_953387.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636516332_2021_11_10____06_52_12_487451.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636502505_2021_11_10____03_01_45_486241.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636512283_2021_11_10____05_44_43_257295.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636516664_2021_11_10____06_57_44_384938.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636505275_2021_11_10____03_47_55_708132.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636512016_2021_11_10____05_40_16_112946.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636508047_2021_11_10____04_34_07_501463.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636502997_2021_11_10____03_09_57_865567.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636511949_2021_11_10____05_39_09_331779.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636512040_2021_11_10____05_40_40_388901.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636506631_2021_11_10____04_10_31_952255.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636513209_2021_11_10____06_00_09_727439.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636502561_2021_11_10____03_02_41_671341.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636511991_2021_11_10____05_39_51_931981.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636504122_2021_11_10____03_28_42_732455.pcap
2021-11-12 10:30:12	38164	Сенсор № 1059; Кейс № 11965;	ftp://ftp.cloud.gcm/traffic/1059/1636494100_2021_11_10____00_41_40_517041.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636459290_2021_11_09____15_01_30_505578.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636446850_2021_11_09____11_34_10_111705.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636451489_2021_11_09____12_51_29_922511.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636452889_2021_11_09____13_14_49_651762.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636526750_2021_11_10____09_45_50_309927.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636488531_2021_11_09____23_08_51_853433.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636470173_2021_11_09____18_02_53_986929.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636469068_2021_11_09____17_44_28_677333.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636528332_2021_11_10____10_12_12_319142.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636510216_2021_11_10____05_10_16_880676.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636451429_2021_11_09____12_50_29_251383.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636456007_2021_11_09____14_06_47_654677.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636467845_2021_11_09____17_24_05_454856.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636451439_2021_11_09____12_50_39_522298.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636534417_2021_11_10____11_53_37_472239.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636528968_2021_11_10____10_22_48_351463.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636453245_2021_11_09____13_20_45_316355.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636458600_2021_11_09____14_50_00_423826.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636451426_2021_11_09____12_50_26_903009.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636498300_2021_11_10____01_51_40_085119.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636457662_2021_11_09____14_34_22_724093.pcap , ftp://ftp.cloud.gcm/traffic/1059/1636463062_2021_11_09____16_04_22_653507.pcap
2021-11-12 10:30:13	38165	Сенсор № 1002сенсор № 1131; Кейс № 11966; Воздействие так же направлено на следующие адреса: 95.173.131.90	ftp://ftp.cloud.gcm/traffic/1002/1636530094_2021_11_10____10_41_34_032072.pcap , ftp://ftp.cloud.gcm/traffic/1131/1636530096_2021_11_10____10_41_36_448960.pcap
2021-11-12 10:30:13	38166	Сенсор № 1038; Кейс № 11967;	ftp://ftp.cloud.gcm/traffic/1038/1636453243_2021_11_09____13_20_43_050945.pcap
2021-11-12 10:30:14	38167	Сенсор № 1058сенсор № 1002сенсор № 1038сенсор № 1029; Кейс № 11969; Воздействие так же направлено на следующие адреса: 46.61.209.92, 217.25.235.150, 95.173.132.72	ftp://ftp.cloud.gcm/traffic/1058/1636493068_2021_11_10____00_24_28_794627.pcap , ftp://ftp.cloud.gcm/traffic/1029/1636539885_2021_11_10____13_24_45_353620.pcap , ftp://ftp.cloud.gcm/traffic/1002/1636534693_2021_11_10____11_58_13_042380.pcap , ftp://ftp.cloud.gcm/traffic/1038/1636516971_2021_11_10____07_02_51_035014.pcap
2021-11-12 10:30:19	38168	Сенсор № 1076сенсор № 1054сенсор № 1070сенсор № 1003сенсор № 1058сенсор № 1065сенсор № 1060сенсор № 1010сенсор № 1048сенсор № 1066сенсор № 1051сенсор № 1002сенсор № 1062сенсор № 1084сенсор № 1073сенсор № 1080сенсор № 1040сенсор № 1139сенсор № 1103сенсор № 1038сенсор № 1052сенсор № 1017сенсор № 1012сенсор № 1006сенсор № 1072сенсор № 1028сенсор № 1106сенсор № 1046сенсор № 1071сенсор № 1094сенсор № 1037сенсор № 1100сенсор № 1053сенсор № 1120сенсор № 1043сенсор № 1041сенсор № 1122; Кейс № 11970; Воздействие так же направлено на следующие адреса: 194.226.26.157, 91.201.211.86, 178.209.117.194, 194.226.26.119, 46.61.243.155, 194.226.26.115, 91.201.211.56, 195.93.247.168, 195.93.246.127, 91.201.211.73, 176.100.242.220, 46.61.209.184, 95.173.136.163, 193.29.19.60, 93.187.72.115, 212.22.95.48, 212.59.97.212, 95.173.132.19, 93.187.72.67, 193.29.19.135, 62.117.86.226, 195.93.247.85, 195.93.247.150, 91.201.211.22, 109.195.189.49, 109.94.184.8, 213.85.53.10, 194.226.132.7, 212.12.13.90, 194.190.37.228, 31.173.55.243, 91.201.210.24, 31.173.55.236, 194.226.132.164, 194.226.26.1, 91.223.217.243, 194.226.26.156, 46.61.209.163, 176.100.242.150, 195.93.247.149, 195.93.246.176, 195.93.246.133, 62.76.145.192, 62.76.145.225, 81.177.34.203, 212.22.95.40, 212.12.13.91, 192.168.1.110, 195.208.58.58, 195.93.246.234, 212.22.95.42, 91.201.209.59, 10.120.36.50, 185.24.244.12, 91.201.208.66, 194.226.26.239, 62.148.133.4, 10.0.1.54, 195.93.247.70, 195.93.247.166, 194.226.26.153, 192.168.1.222, 62.76.145.231, 193.29.19.31, 144.206.102.1, 212.22.95.36, 195.93.246.230, 195.93.247.121, 62.76.145.203, 195.93.247.19, 84.42.45.126, 95.173.136.70, 144.206.11.13, 10.120.36.203, 10.120.36.94, 195.93.247.170, 195.93.247.80, 195.42.73.196, 10.120.36.22, 91.201.210.48, 10.120.36.204, 10.120.36.16, 91.223.217.54, 195.3.183.67, 212.12.13.112, 192.168.1.19, 93.187.72.82, 91.201.211.184, 91.222.157.7, 91.211.60.68, 192.168.199.99, 195.93.246.139, 62.148.133.27, 95.173.135.140, 195.34.233.174, 178.177.10.235, 91.201.210.49, 91.201.211.19, 91.201.210.19, 178.160.240.245, 91.201.209.229, 91.201.211.230, 91.201.211.57, 46.61.243.126, 62.33.223.108, 46.61.243.220, 89.175.54.179	ftp://ftp.cloud.gcm/traffic/1054/1636532037_2021_11_10____11_13_57_112703.pcap , ftp://ftp.cloud.gcm/traffic/1058/1636541692_2021_11_10____13_54_52_117794.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636538413_2021_11_10____13_00_13_003807.pcap , ftp://ftp.cloud.gcm/traffic/1080/1636533381_2021_11_10____11_36_21_168866.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636541683_2021_11_10____13_54_43_765281.pcap , ftp://ftp.cloud.gcm/traffic/1139/1636528678_2021_11_10____10_17_58_129891.pcap , ftp://ftp.cloud.gcm/traffic/1139/1636541358_2021_11_10____13_49_18_428888.pcap , ftp://ftp.cloud.gcm/traffic/1100/1636540240_2021_11_10____13_30_40_037667.pcap , ftp://ftp.cloud.gcm/traffic/1002/1636541807_2021_11_10____13_56_47_671563.pcap , ftp://ftp.cloud.gcm/traffic/1076/1636535727_2021_11_10____12_15_27_010735.pcap , ftp://ftp.cloud.gcm/traffic/1073/1636541891_2021_11_10____13_58_11_034754.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636540244_2021_11_10____13_30_44_824429.pcap , ftp://ftp.cloud.gcm/traffic/1003/1636530337_2021_11_10____10_45_37_698228.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636517057_2021_11_10____07_04_17_118796.pcap , ftp://ftp.cloud.gcm/traffic/1139/1636506205_2021_11_10____04_03_25_927968.pcap , ftp://ftp.cloud.gcm/traffic/1038/1636523559_2021_11_10____08_52_39_379832.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636510341_2021_11_10____05_12_21_410050.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636491844_2021_11_10____00_04_04_208093.pcap , ftp://ftp.cloud.gcm/traffic/1048/1636506289_2021_11_10____04_04_49_367495.pcap , ftp://ftp.cloud.gcm/traffic/1062/1636522485_2021_11_10____08_34_45_242031.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636506576_2021_11_10____04_09_36_058211.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636497519_2021_11_10____01_38_39_856750.pcap , ftp://ftp.cloud.gcm/traffic/1002/1636518064_2021_11_10____07_21_04_983453.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636509256_2021_11_10____04_54_16_933603.pcap , ftp://ftp.cloud.gcm/traffic/1002/1636494415_2021_11_10____00_46_55_905031.pcap , ftp://ftp.cloud.gcm/traffic/1076/1636500960_2021_11_10____02_36_00_122629.pcap , ftp://ftp.cloud.gcm/traffic/1051/1636518090_2021_11_10____07_21_30_282890.pcap , ftp://ftp.cloud.gcm/traffic/1139/1636494519_2021_11_10____00_48_39_442954.pcap , ftp://ftp.cloud.gcm/traffic/1048/1636510145_2021_11_10____05_09_05_679230.pcap , ftp://ftp.cloud.gcm/traffic/1073/1636508326_2021_11_10____04_38_46_918627.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636506380_2021_11_10____04_06_20_158582.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636506334_2021_11_10____04_05_34_532439.pcap , ftp://ftp.cloud.gcm/traffic/1120/1636522127_2021_11_10____08_28_47_696428.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636510135_2021_11_10____05_08_55_550928.pcap , ftp://ftp.cloud.gcm/traffic/1066/1636519119_2021_11_10____07_38_39_015125.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636497195_2021_11_10____01_33_15_807436.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636506502_2021_11_10____04_08_22_733881.pcap , ftp://ftp.cloud.gcm/traffic/1017/1636509338_2021_11_10____04_55_38_394910.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636495534_2021_11_10____01_05_34_563747.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636520074_2021_11_10____07_54_34_587821.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636502433_2021_11_10____03_00_33_998736.pcap , ftp://ftp.cloud.gcm/traffic/1052/1636494450_2021_11_10____00_47_30_926984.pcap , ftp://ftp.cloud.gcm/traffic/1052/1636522257_2021_11_10____08_30_57_574599.pcap , ftp://ftp.cloud.gcm/traffic/1051/1636500850_2021_11_10____02_34_10_633563.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636506305_2021_11_10____04_05_05_191911.pcap , ftp://ftp.cloud.gcm/traffic/1103/1636525463_2021_11_10____09_24_23_639862.pcap , ftp://ftp.cloud.gcm/traffic/1046/1636498154_2021_11_10____01_49_14_414250.pcap , ftp://ftp.cloud.gcm/traffic/1122/1636515332_2021_11_10____06_35_32_252042.pcap , ftp://ftp.cloud.gcm/traffic/1037/1636506426_2021_11_10____04_07_06_745742.pcap , ftp://ftp.cloud.gcm/traffic/1139/1636494409_2021_11_10____00_46_49_752561.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636510262_2021_11_10____05_11_02_841543.pcap , ftp://ftp.cloud.gcm/traffic/1040/1636527609_2021_11_10____10_00_09_428877.pcap , ftp://ftp.cloud.gcm/traffic/1006/1636501609_2021_11_10____02_46_49_467140.pcap , ftp://ftp.cloud.gcm/traffic/1037/1636515313_2021_11_10____06_35_13_721407.pcap , ftp://ftp.cloud.gcm/traffic/1065/1636509009_2021_11_10____04_50_09_852899.pcap , ftp://ftp.cloud.gcm/traffic/1052/1636494399_2021_11_10____00_46_39_670730.pcap , ftp://ftp.cloud.gcm/traffic/1052/1636511189_2021_11_10____05_26_29_445439.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636502812_2021_11_10____03_06_52_142417.pcap , ftp://ftp.cloud.gcm/traffic/1058/1636515325_2021_11_10____06_35_25_343166.pcap , ftp://ftp.cloud.gcm/traffic/1070/1636513452_2021_11_10____06_04_12_822211.pcap , ftp://ftp.cloud.gcm/traffic/1052/1636506348_2021_11_10____04_05_48_851883.pcap , ftp://ftp.cloud.gcm/traffic/1043/1636495601_2021_11_10____01_06_41_911096.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636510995_2021_11_10____05_23_15_702838.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636519095_2021_11_10____07_38_15_466094.pcap , ftp://ftp.cloud.gcm/traffic/1065/1636506482_2021_11_10____04_08_02_866540.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636510067_2021_11_10____05_07_47_555402.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636506261_2021_11_10____04_04_21_963247.pcap , ftp://ftp.cloud.gcm/traffic/1106/1636526858_2021_11_10____09_47_38_491859.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636506591_2021_11_10____04_09_51_804953.pcap , ftp://ftp.cloud.gcm/traffic/1073/1636517047_2021_11_10____07_04_07_125442.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636506688_2021_11_10____04_11_28_075346.pcap , ftp://ftp.cloud.gcm/traffic/1066/1636519136_2021_11_10____07_38_56_402150.pcap , ftp://ftp.cloud.gcm/traffic/1028/1636510149_2021_11_10____05_09_09_841299.pcap , ftp://ftp.cloud.gcm/traffic/1054/1636505456_2021_11_10____03_50_56_418107.pcap , ftp://ftp.cloud.gcm/traffic/1106/1636509034_2021_11_10____04_50_34_894982.pcap , ftp://ftp.cloud.gcm/traffic/1052/1636495520_2021_11_10____01_05_20_837605.pcap , ftp://ftp.cloud.gcm/traffic/1048/1636498166_2021_11_10____01_49_26_089791.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636510254_2021_11_10____05_10_54_918477.pcap , ftp://ftp.cloud.gcm/traffic/1094/1636528482_2021_11_10____10_14_42_392090.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636519148_2021_11_10____07_39_08_383545.pcap , ftp://ftp.cloud.gcm/traffic/1106/1636512333_2021_11_10____05_45_33_213110.pcap , ftp://ftp.cloud.gcm/traffic/1053/1636511030_2021_11_10____05_23_50_725579.pcap , ftp://ftp.cloud.gcm/traffic/1066/1636505771_2021_11_10____03_56_11_096888.pcap , ftp://ftp.cloud.gcm/traffic/1071/1636510611_2021_11_10____05_16_51_744169.pcap , ftp://ftp.cloud.gcm/traffic/1060/1636498305_2021_11_10____01_51_45_280723.pcap , ftp://ftp.cloud.gcm/traffic/1010/1636502642_2021_11_10____03_04_02_455918.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636493954_2021_11_10____00_39_14_987365.pcap , ftp://ftp.cloud.gcm/traffic/1046/1636498154_2021_11_10____01_49_14_962253.pcap , ftp://ftp.cloud.gcm/traffic/1066/1636519624_2021_11_10____07_47_04_172716.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636494242_2021_11_10____00_44_02_478262.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636495167_2021_11_10____00_59_27_550314.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636516833_2021_11_10____07_00_33_450765.pcap , ftp://ftp.cloud.gcm/traffic/1106/1636510069_2021_11_10____05_07_49_657674.pcap , ftp://ftp.cloud.gcm/traffic/1041/1636492391_2021_11_10____00_13_11_454979.pcap , ftp://ftp.cloud.gcm/traffic/1080/1636515327_2021_11_10____06_35_27_680875.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636494977_2021_11_10____00_56_17_703752.pcap , ftp://ftp.cloud.gcm/traffic/1038/1636494946_2021_11_10____00_55_46_233423.pcap , ftp://ftp.cloud.gcm/traffic/1028/1636510072_2021_11_10____05_07_52_011679.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636512164_2021_11_10____05_42_44_961959.pcap , ftp://ftp.cloud.gcm/traffic/1065/1636498320_2021_11_10____01_52_00_842384.pcap , ftp://ftp.cloud.gcm/traffic/1051/1636508329_2021_11_10____04_38_49_031740.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636522329_2021_11_10____08_32_09_818798.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636522086_2021_11_10____08_28_06_279918.pcap , ftp://ftp.cloud.gcm/traffic/1100/1636511043_2021_11_10____05_24_03_702274.pcap , ftp://ftp.cloud.gcm/traffic/1052/1636522433_2021_11_10____08_33_53_007028.pcap , ftp://ftp.cloud.gcm/traffic/1084/1636497198_2021_11_10____01_33_18_067950.pcap , ftp://ftp.cloud.gcm/traffic/1106/1636526863_2021_11_10____09_47_43_304953.pcap , ftp://ftp.cloud.gcm/traffic/1002/1636513222_2021_11_10____06_00_22_678482.pcap , ftp://ftp.cloud.gcm/traffic/1120/1636523549_2021_11_10____08_52_29_394142.pcap , ftp://ftp.cloud.gcm/traffic/1073/1636514729_2021_11_10____06_25_29_723269.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636517894_2021_11_10____07_18_14_107136.pcap , ftp://ftp.cloud.gcm/traffic/1012/1636510112_2021_11_10____05_08_32_343812.pcap , ftp://ftp.cloud.gcm/traffic/1066/1636517891_2021_11_10____07_18_11_979897.pcap
2021-11-12 10:30:23	38169	Сенсор № 1111; Кейс № 11968;	ftp://ftp.cloud.gcm/traffic/1111/1636498556_2021_11_10____01_55_56_268913.pcap
2021-11-12 10:30:31	38170	Сенсор № 1035; Кейс № 11977;	ftp://ftp.cloud.gcm/traffic/1035/1636544869_2021_11_10____14_47_49_156148.pcap
2021-11-12 10:30:31	38171	Сенсор № 1054; Кейс № 11978;	ftp://ftp.cloud.gcm/traffic/1054/1636534696_2021_11_10____11_58_16_497652.pcap
2021-11-12 10:30:31	38172	Сенсор № 1038; Кейс № 11979;	ftp://ftp.cloud.gcm/traffic/1038/1636502409_2021_11_10____03_00_09_724980.pcap
