дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-12-24 07:00:04	39232	Сенсор № 1030; Кейс № 15045;	ftp://ftp.cloud.gcm/traffic/1030/1640265511_2021_12_23____16_18_31_514179.pcap
2021-12-24 07:01:13	39233	Сенсор № 1130сенсор № 1010сенсор № 1066сенсор № 1002сенсор № 1073сенсор № 1035сенсор № 1080сенсор № 1139сенсор № 1059сенсор № 1103сенсор № 1038сенсор № 1052сенсор № 1016сенсор № 1072сенсор № 1028сенсор № 1117сенсор № 1030; Кейс № 15046; Воздействие так же направлено на следующие адреса: 194.226.26.115, 10.120.36.156, 188.254.86.136, 91.223.217.54, 213.24.76.24, 62.76.145.245, 91.201.209.250, 77.241.31.12, 46.61.209.162, 37.112.57.188, 95.173.130.29, 91.211.60.68, 198.18.44.4, 87.255.236.153, 91.223.217.48, 176.100.242.154, 193.29.19.39, 95.173.136.171	ftp://ftp.cloud.gcm/traffic/1080/1640282482_2021_12_23____21_01_22_899545.pcap , ftp://ftp.cloud.gcm/traffic/1038/1640282469_2021_12_23____21_01_09_098993.pcap , ftp://ftp.cloud.gcm/traffic/1130/1640282489_2021_12_23____21_01_29_752001.pcap , ftp://ftp.cloud.gcm/traffic/1052/1640282471_2021_12_23____21_01_11_278807.pcap , ftp://ftp.cloud.gcm/traffic/1139/1640282491_2021_12_23____21_01_31_971910.pcap , ftp://ftp.cloud.gcm/traffic/1028/1640282462_2021_12_23____21_01_02_056392.pcap , ftp://ftp.cloud.gcm/traffic/1117/1640282487_2021_12_23____21_01_27_737266.pcap , ftp://ftp.cloud.gcm/traffic/1066/1640282476_2021_12_23____21_01_16_033628.pcap , ftp://ftp.cloud.gcm/traffic/1002/1640282452_2021_12_23____21_00_52_848255.pcap , ftp://ftp.cloud.gcm/traffic/1073/1640282480_2021_12_23____21_01_20_593283.pcap , ftp://ftp.cloud.gcm/traffic/1035/1640282466_2021_12_23____21_01_06_734226.pcap , ftp://ftp.cloud.gcm/traffic/1030/1640282464_2021_12_23____21_01_04_417653.pcap , ftp://ftp.cloud.gcm/traffic/1016/1640282457_2021_12_23____21_00_57_688846.pcap , ftp://ftp.cloud.gcm/traffic/1059/1640282473_2021_12_23____21_01_13_475177.pcap , ftp://ftp.cloud.gcm/traffic/1010/1640282455_2021_12_23____21_00_55_398470.pcap , ftp://ftp.cloud.gcm/traffic/1072/1640282478_2021_12_23____21_01_18_149592.pcap , ftp://ftp.cloud.gcm/traffic/1103/1640282485_2021_12_23____21_01_25_239245.pcap
2021-12-24 07:01:13	39234	Сенсор № 1052; Кейс № 15048;	ftp://ftp.cloud.gcm/traffic/1052/1640235064_2021_12_23____07_51_04_249886.pcap
2021-12-24 07:01:14	39235	Сенсор № 1036; Кейс № 15049;	ftp://ftp.cloud.gcm/traffic/1036/1640241134_2021_12_23____09_32_14_445204.pcap
2021-12-24 07:01:14	39236	Сенсор № 1079; Кейс № 15050;	ftp://ftp.cloud.gcm/traffic/1079/1640244380_2021_12_23____10_26_20_685516.pcap
2021-12-24 07:01:14	39237	Сенсор № 1070; Кейс № 15051;	ftp://ftp.cloud.gcm/traffic/1070/1640248458_2021_12_23____11_34_18_493854.pcap
2021-12-24 07:01:15	39238	Сенсор № 1078; Кейс № 15052;	ftp://ftp.cloud.gcm/traffic/1078/1640248733_2021_12_23____11_38_53_211538.pcap
2021-12-24 07:01:15	39239	Сенсор № 1051; Кейс № 15055;	ftp://ftp.cloud.gcm/traffic/1051/1640255381_2021_12_23____13_29_41_635600.pcap
2021-12-24 07:01:16	39240	Сенсор № 1052; Кейс № 15056; Воздействие так же направлено на следующие адреса: 194.226.26.127, 194.226.26.120, 194.226.26.157, 194.226.26.129, 194.226.26.33, 194.226.26.155, 194.226.26.55, 194.226.26.68, 194.226.26.150, 194.226.26.128, 194.226.26.152, 194.226.26.156, 194.226.26.132, 194.226.26.36, 194.226.26.117, 194.226.26.228, 194.226.26.151, 194.226.26.102, 194.226.26.115	ftp://ftp.cloud.gcm/traffic/1052/1640238280_2021_12_23____08_44_40_404395.pcap
2021-12-24 07:01:19	39241	Сенсор № 1002; Кейс № 15054; Воздействие так же направлено на следующие адреса: 95.173.136.162	ftp://ftp.cloud.gcm/traffic/1002/1640280127_2021_12_23____20_22_07_848975.pcap
