дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-21 09:00:16	35673	Сенсор № 1017; Кейс № 6814;	ftp://ftp.cloud.gcm/traffic/1017/1626741128_2021_07_20____03_32_08_256284.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626807900_2021_07_20____22_05_00_040519.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626788560_2021_07_20____16_42_40_690619.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626786307_2021_07_20____16_05_07_308083.pcap
2021-07-21 09:00:16	35674	Сенсор № 1106; Кейс № 6815;	ftp://ftp.cloud.gcm/traffic/1106/1626799868_2021_07_20____19_51_08_435694.pcap
2021-07-21 09:00:17	35675	Сенсор № 1051; Кейс № 6816;	ftp://ftp.cloud.gcm/traffic/1051/1626765401_2021_07_20____10_16_41_556325.pcap
2021-07-21 09:00:22	35676	Сенсор № 1002; Кейс № 6817; Воздействие так же направлено на следующие адреса: 95.173.136.163	ftp://ftp.cloud.gcm/traffic/1002/1626760642_2021_07_20____08_57_22_345798.pcap , ftp://ftp.cloud.gcm/traffic/1002/1626762407_2021_07_20____09_26_47_109282.pcap
2021-07-21 09:00:26	35677	Сенсор № 1010; Кейс № 6818; Воздействие так же направлено на следующие адреса: 93.187.72.8	ftp://ftp.cloud.gcm/traffic/1010/1626810009_2021_07_20____22_40_09_499029.pcap
2021-07-21 09:00:26	35678	Сенсор № 1053; Кейс № 6819;	ftp://ftp.cloud.gcm/traffic/1053/1626812796_2021_07_20____23_26_36_076304.pcap
2021-07-21 09:00:26	35679	Сенсор № 1002; Кейс № 6821;	ftp://ftp.cloud.gcm/traffic/1002/1626759987_2021_07_20____08_46_27_101267.pcap
2021-07-21 09:00:27	35680	Сенсор № 1051; Кейс № 6822;	ftp://ftp.cloud.gcm/traffic/1051/1626759780_2021_07_20____08_43_00_637670.pcap
2021-07-21 09:00:27	35681	Сенсор № 1038; Кейс № 6823;	ftp://ftp.cloud.gcm/traffic/1038/1626816344_2021_07_21____00_25_44_735593.pcap
2021-07-21 09:00:27	35682	Сенсор № 1002; Кейс № 6824; Воздействие так же направлено на следующие адреса: 95.173.136.168	
2021-07-21 09:00:28	35683	Сенсор № 1002; Кейс № 6825;	ftp://ftp.cloud.gcm/traffic/1002/1626823559_2021_07_21____02_25_59_958379.pcap
2021-07-21 09:00:28	35684	Сенсор № 1002; Кейс № 6826; Воздействие так же направлено на следующие адреса: 95.173.136.77	ftp://ftp.cloud.gcm/traffic/1002/1626820329_2021_07_21____01_32_09_947627.pcap
2021-07-21 09:00:29	35685	Сенсор № 1002; Кейс № 6827;	ftp://ftp.cloud.gcm/traffic/1002/1626814851_2021_07_21____00_00_51_583176.pcap
2021-07-21 09:00:29	35686	Сенсор № 1106; Кейс № 6828;	ftp://ftp.cloud.gcm/traffic/1106/1626802205_2021_07_20____20_30_05_227535.pcap
2021-07-21 09:00:30	35687	Сенсор № 1040; Кейс № 6829;	ftp://ftp.cloud.gcm/traffic/1040/1626785426_2021_07_20____15_50_26_657199.pcap
2021-07-21 09:00:30	35688	Сенсор № 1030; Кейс № 6834;	ftp://ftp.cloud.gcm/traffic/1030/1626792012_2021_07_20____17_40_12_762939.pcap
2021-07-21 09:00:30	35689	Сенсор № 1039; Кейс № 6835;	ftp://ftp.cloud.gcm/traffic/1039/1626791033_2021_07_20____17_23_53_975285.pcap
2021-07-21 09:00:31	35690	Сенсор № 1038; Кейс № 6836;	ftp://ftp.cloud.gcm/traffic/1038/1626791608_2021_07_20____17_33_28_265346.pcap
2021-07-21 12:48:29	35691	Сенсор № 1036; Кейс № 6847;	ftp://ftp.cloud.gcm/traffic/1036/1626818277_2021_07_21____00_57_57_126459.pcap
2021-07-21 16:00:01	35692	Сенсор № 1052; Кейс № 6848;	ftp://ftp.cloud.gcm/traffic/1052/1626826368_2021_07_21____03_12_48_731341.pcap
2021-07-21 16:30:02	35693	Сенсор № 1070; Кейс № 6663;	ftp://ftp.cloud.gcm/traffic/1070/1626688132_2021_07_19____12_48_52_501107.pcap , ftp://ftp.cloud.gcm/traffic/1070/1626541543_2021_07_17____20_05_43_723342.pcap
2021-07-21 16:30:02	35694	Сенсор № 1002; Кейс № 6660;	ftp://ftp.cloud.gcm/traffic/1002/1626484337_2021_07_17____04_12_17_648342.pcap
2021-07-21 17:00:03	35695	Сенсор № 1072; Кейс № 6849; Воздействие так же направлено на следующие адреса: 91.201.209.249, 91.201.209.252, 91.201.209.243, 91.201.209.250, 91.201.209.253, 91.201.209.251	ftp://ftp.cloud.gcm/traffic/1072/1626853869_2021_07_21____10_51_09_387384.pcap
2021-07-21 17:30:02	35696	Сенсор № 1028; Кейс № 6443;	ftp://ftp.cloud.gcm/traffic/1028/1626169775_2021_07_13____12_49_35_232515.pcap , ftp://ftp.cloud.gcm/traffic/1028/1626179700_2021_07_13____15_35_00_816529.pcap
2021-07-21 18:00:02	35697	Сенсор № 1126; Кейс № 6785;	ftp://ftp.cloud.gcm:21/traffic/1126/1626786242_2021_07_20____16_04_02_361207.pcap
