дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-19 09:00:03	35526	Сенсор № 1054; Кейс № 6616; Воздействие так же направлено на следующие адреса: 144.206.6.47	ftp://ftp.cloud.gcm/traffic/1054/1626452973_2021_07_16____19_29_33_661062.pcap , ftp://ftp.cloud.gcm/traffic/1054/1626449345_2021_07_16____18_29_05_187531.pcap
2021-07-19 09:00:03	35527	Сенсор № 1054; Кейс № 6617;	ftp://ftp.cloud.gcm/traffic/1054/1626453031_2021_07_16____19_30_31_585465.pcap
2021-07-19 09:00:03	35528	Сенсор № 1052; Кейс № 6618;	ftp://ftp.cloud.gcm/traffic/1052/1626454815_2021_07_16____20_00_15_006239.pcap
2021-07-19 09:00:04	35529	Сенсор № 1106; Кейс № 6620;	ftp://ftp.cloud.gcm/traffic/1106/1626464269_2021_07_16____22_37_49_709491.pcap , ftp://ftp.cloud.gcm/traffic/1106/1626464369_2021_07_16____22_39_29_057843.pcap , ftp://ftp.cloud.gcm/traffic/1106/1626451145_2021_07_16____18_59_05_833008.pcap
2021-07-19 09:00:05	35530	Сенсор № 1054; Кейс № 6622; Воздействие так же направлено на следующие адреса: 144.206.23.176, 144.206.2.56, 144.206.21.231, 144.206.21.71, 144.206.2.73, 144.206.22.118, 144.206.22.232, 144.206.20.66, 144.206.20.165, 144.206.22.233, 144.206.20.104, 144.206.23.165, 144.206.21.67, 144.206.22.5, 144.206.23.227, 144.206.22.253, 144.206.2.163, 144.206.21.15	ftp://ftp.cloud.gcm/traffic/1054/1626465618_2021_07_16____23_00_18_116345.pcap
2021-07-19 09:00:05	35531	Сенсор № 1059; Кейс № 6623;	ftp://ftp.cloud.gcm/traffic/1059/1626422828_2021_07_16____11_07_08_126872.pcap
2021-07-19 09:00:06	35532	Сенсор № 1054; Кейс № 6624; Воздействие так же направлено на следующие адреса: 144.206.48.108, 144.206.53.105, 144.206.51.15, 144.206.48.203, 144.206.54.19, 144.206.99.17, 144.206.3.150, 144.206.5.232, 144.206.47.65, 144.206.56.179, 144.206.48.71, 144.206.51.200, 144.206.5.38, 144.206.48.158, 144.206.56.232, 144.206.96.191, 144.206.99.193, 144.206.48.221, 144.206.98.170, 144.206.31.131, 144.206.49.191, 144.206.50.223, 144.206.96.161, 144.206.8.250, 144.206.50.172, 144.206.99.248, 144.206.97.153, 144.206.48.154, 144.206.51.178, 144.206.99.31, 144.206.54.113, 144.206.57.112, 144.206.99.173, 144.206.5.238, 144.206.31.6, 144.206.39.96, 144.206.55.85, 144.206.96.125, 144.206.50.106, 144.206.55.137, 144.206.57.166, 144.206.49.21, 144.206.99.230, 144.206.55.60, 144.206.57.162, 144.206.3.145, 144.206.55.81, 144.206.56.184, 144.206.47.47, 144.206.55.254, 144.206.53.107, 144.206.96.232, 144.206.47.242, 144.206.56.235, 144.206.57.113, 144.206.55.224, 144.206.57.134, 144.206.98.130, 144.206.98.127, 144.206.97.11, 144.206.53.125, 144.206.53.245, 144.206.57.161, 144.206.97.105, 144.206.99.156, 144.206.53.40, 144.206.54.119, 144.206.55.221, 144.206.55.246, 144.206.48.83, 144.206.56.201, 144.206.37.212, 144.206.52.230, 144.206.48.35, 144.206.53.63, 144.206.96.132, 144.206.99.237, 144.206.57.200, 144.206.96.67, 144.206.3.50, 144.206.53.133, 144.206.98.12	ftp://ftp.cloud.gcm/traffic/1054/1626466377_2021_07_16____23_12_57_768204.pcap
2021-07-19 09:00:09	35533	Сенсор № 1072; Кейс № 6625; Воздействие так же направлено на следующие адреса: 91.201.209.252, 91.201.209.249, 91.201.209.250, 91.201.209.243, 91.201.209.251, 91.201.209.242, 91.201.209.245	ftp://ftp.cloud.gcm/traffic/1072/1626459122_2021_07_16____21_12_02_230133.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626467616_2021_07_16____23_33_36_776428.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626452206_2021_07_16____19_16_46_274828.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626462580_2021_07_16____22_09_40_914101.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626449910_2021_07_16____18_38_30_146404.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626448448_2021_07_16____18_14_08_872159.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626467623_2021_07_16____23_33_43_565655.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626466488_2021_07_16____23_14_48_895593.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626468454_2021_07_16____23_47_34_904961.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626455654_2021_07_16____20_14_14_573565.pcap
2021-07-19 09:00:10	35534	Сенсор № 1048; Кейс № 6626;	ftp://ftp.cloud.gcm/traffic/1048/1626447980_2021_07_16____18_06_20_771503.pcap , ftp://ftp.cloud.gcm/traffic/1048/1626446029_2021_07_16____17_33_49_487282.pcap , ftp://ftp.cloud.gcm/traffic/1048/1626467513_2021_07_16____23_31_53_333163.pcap , ftp://ftp.cloud.gcm/traffic/1048/1626460213_2021_07_16____21_30_13_883880.pcap , ftp://ftp.cloud.gcm/traffic/1048/1626454375_2021_07_16____19_52_55_219728.pcap , ftp://ftp.cloud.gcm/traffic/1048/1626446033_2021_07_16____17_33_53_653535.pcap , ftp://ftp.cloud.gcm/traffic/1048/1626448611_2021_07_16____18_16_51_511825.pcap , ftp://ftp.cloud.gcm/traffic/1048/1626434783_2021_07_16____14_26_23_516877.pcap , ftp://ftp.cloud.gcm/traffic/1048/1626434630_2021_07_16____14_23_50_457103.pcap
2021-07-19 09:00:11	35535	Сенсор № 1134; Кейс № 6627;	ftp://ftp.cloud.gcm/traffic/1134/1626427819_2021_07_16____12_30_19_667637.pcap , ftp://ftp.cloud.gcm/traffic/1134/1626442953_2021_07_16____16_42_33_661936.pcap , ftp://ftp.cloud.gcm/traffic/1134/1626428837_2021_07_16____12_47_17_146715.pcap
2021-07-19 09:00:12	35536	Сенсор № 1036; Кейс № 6631; Воздействие так же направлено на следующие адреса: 188.254.49.99	ftp://ftp.cloud.gcm/traffic/1036/1626463039_2021_07_16____22_17_19_365677.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626461027_2021_07_16____21_43_47_784293.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626468406_2021_07_16____23_46_46_476793.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626448475_2021_07_16____18_14_35_098686.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626443473_2021_07_16____16_51_13_544139.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626455702_2021_07_16____20_15_02_508143.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626449517_2021_07_16____18_31_57_391817.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626466594_2021_07_16____23_16_34_428082.pcap
2021-07-19 09:00:14	35537	Сенсор № 1017; Кейс № 6632;	ftp://ftp.cloud.gcm/traffic/1017/1626438666_2021_07_16____15_31_06_705761.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626438662_2021_07_16____15_31_02_202190.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626444322_2021_07_16____17_05_22_427468.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626456147_2021_07_16____20_22_27_866964.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626450988_2021_07_16____18_56_28_885961.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626448901_2021_07_16____18_21_41_892465.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626443431_2021_07_16____16_50_31_550403.pcap
2021-07-19 09:00:14	35538	Сенсор № 1071; Кейс № 6633;	ftp://ftp.cloud.gcm/traffic/1071/1626463881_2021_07_16____22_31_21_376644.pcap , ftp://ftp.cloud.gcm/traffic/1071/1626448622_2021_07_16____18_17_02_591585.pcap , ftp://ftp.cloud.gcm/traffic/1071/1626445152_2021_07_16____17_19_12_887139.pcap
2021-07-19 09:00:15	35539	Сенсор № 1037; Кейс № 6634;	ftp://ftp.cloud.gcm/traffic/1037/1626468446_2021_07_16____23_47_26_223459.pcap , ftp://ftp.cloud.gcm/traffic/1037/1626443325_2021_07_16____16_48_45_591072.pcap , ftp://ftp.cloud.gcm/traffic/1037/1626438599_2021_07_16____15_29_59_423033.pcap
2021-07-19 09:00:16	35540	Сенсор № 1134; Кейс № 6635;	ftp://ftp.cloud.gcm/traffic/1134/1626461255_2021_07_16____21_47_35_334586.pcap , ftp://ftp.cloud.gcm/traffic/1134/1626456307_2021_07_16____20_25_07_570659.pcap , ftp://ftp.cloud.gcm/traffic/1134/1626450768_2021_07_16____18_52_48_729651.pcap
2021-07-19 09:00:16	35541	Сенсор № 1002; Кейс № 6636;	ftp://ftp.cloud.gcm/traffic/1002/1626436825_2021_07_16____15_00_25_912857.pcap
