дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-08-23 09:00:02	36375	Сенсор № 1038; Кейс № 8433;	ftp://ftp.cloud.gcm/traffic/1038/1629474497_2021_08_20____18_48_17_527256.pcap
2021-08-23 09:00:03	36376	Сенсор № 1036; Кейс № 8435;	ftp://ftp.cloud.gcm/traffic/1036/1629450946_2021_08_20____12_15_46_861586.pcap
2021-08-23 09:00:03	36377	Сенсор № 1134; Кейс № 8436;	ftp://ftp.cloud.gcm/traffic/1134/1629421882_2021_08_20____04_11_22_224053.pcap
2021-08-23 09:00:07	36378	Сенсор № 1048; Кейс № 8437;	ftp://ftp.cloud.gcm/traffic/1048/1629425349_2021_08_20____05_09_09_955216.pcap
2021-08-23 09:00:08	36379	Сенсор № 1070; Кейс № 8438;	ftp://ftp.cloud.gcm/traffic/1070/1629470806_2021_08_20____17_46_46_896501.pcap
2021-08-23 09:00:08	36380	Сенсор № 1030; Кейс № 8441;	ftp://ftp.cloud.gcm/traffic/1030/1629484014_2021_08_20____21_26_54_824526.pcap
2021-08-23 09:00:12	36381	Сенсор № 1002; Кейс № 8457;	ftp://ftp.cloud.gcm/traffic/1002/1629488771_2021_08_20____22_46_11_833132.pcap
2021-08-23 09:00:12	36382	Сенсор № 1037; Кейс № 8460;	ftp://ftp.cloud.gcm/traffic/1037/1629490613_2021_08_20____23_16_53_983818.pcap
2021-08-23 09:00:13	36383	Сенсор № 1028; Кейс № 8462;	ftp://ftp.cloud.gcm/traffic/1028/1629513562_2021_08_21____05_39_22_720167.pcap
2021-08-23 09:00:13	36384	Сенсор № 1012; Кейс № 8461;	ftp://ftp.cloud.gcm/traffic/1012/1629515999_2021_08_21____06_19_59_993292.pcap
2021-08-23 09:00:13	36385	Сенсор № 1030; Кейс № 8470;	ftp://ftp.cloud.gcm/traffic/1030/1629517512_2021_08_21____06_45_12_436398.pcap
2021-08-23 09:02:18	36386	Сенсор № 1044; Кейс № 8402;	ftp://ftp.cloud.gcm/traffic/1044/1629532828_2021_08_21____11_00_28_079093.pcap , ftp://ftp.cloud.gcm/traffic/1044/1629530374_2021_08_21____10_19_34_294873.pcap , ftp://ftp.cloud.gcm/traffic/1044/1629388822_2021_08_19____19_00_22_439779.pcap , ftp://ftp.cloud.gcm/traffic/1044/1629532826_2021_08_21____11_00_26_063303.pcap , ftp://ftp.cloud.gcm/traffic/1044/1629532827_2021_08_21____11_00_27_049598.pcap
