дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-11-22 07:00:02	38401	Сенсор № 1052; Кейс № 12323;	ftp://ftp.cloud.gcm/traffic/1052/1637292947_2021_11_19____06_35_47_707411.pcap
2021-11-22 07:00:02	38402	Сенсор № 1088; Кейс № 12325;	ftp://ftp.cloud.gcm/traffic/1088/1637270850_2021_11_19____00_27_30_515264.pcap
2021-11-22 07:00:02	38403	Сенсор № 1037; Кейс № 12326;	ftp://ftp.cloud.gcm/traffic/1037/1637330916_2021_11_19____17_08_36_646977.pcap
2021-11-22 07:00:03	38404	Сенсор № 1048; Кейс № 12327;	ftp://ftp.cloud.gcm/traffic/1048/1637345929_2021_11_19____21_18_49_116522.pcap
2021-11-22 07:00:03	38405	Сенсор № 1079; Кейс № 12328;	ftp://ftp.cloud.gcm/traffic/1079/1637348885_2021_11_19____22_08_05_608472.pcap
2021-11-22 07:00:03	38406	Сенсор № 1072; Кейс № 12330;	ftp://ftp.cloud.gcm/traffic/1072/1637369959_2021_11_20____03_59_19_947126.pcap
2021-11-22 07:00:03	38407	Сенсор № 1039; Кейс № 12331;	ftp://ftp.cloud.gcm/traffic/1039/1637362800_2021_11_20____02_00_00_249677.pcap
2021-11-22 07:00:04	38408	Сенсор № 1054; Кейс № 12332;	ftp://ftp.cloud.gcm/traffic/1054/1637367095_2021_11_20____03_11_35_371574.pcap
2021-11-22 07:00:04	38409	Сенсор № 1072; Кейс № 12333;	ftp://ftp.cloud.gcm/traffic/1072/1637339792_2021_11_19____19_36_32_596455.pcap
2021-11-22 07:00:05	38410	Сенсор № 1081сенсор № 1010сенсор № 1051сенсор № 1114сенсор № 1038сенсор № 1018; Кейс № 12310; Воздействие так же направлено на следующие адреса: 84.42.49.66, 192.168.1.115, 46.42.7.205, 84.42.33.114, 46.61.209.71	ftp://ftp.cloud.gcm/traffic/1051/1637274012_2021_11_19____01_20_12_137604.pcap , ftp://ftp.cloud.gcm/traffic/1018/1637274210_2021_11_19____01_23_30_967539.pcap , ftp://ftp.cloud.gcm/traffic/1081/1637287409_2021_11_19____05_03_29_105002.pcap , ftp://ftp.cloud.gcm/traffic/1114/1637330976_2021_11_19____17_09_36_701456.pcap , ftp://ftp.cloud.gcm/traffic/1038/1637332419_2021_11_19____17_33_39_585340.pcap
2021-11-22 07:00:06	38411	Сенсор № 1054сенсор № 1051сенсор № 1059сенсор № 1052сенсор № 1072; Кейс № 12311; Воздействие так же направлено на следующие адреса: 192.168.1.222, 194.226.26.173, 91.201.211.46, 194.226.26.36, 198.18.44.4	ftp://ftp.cloud.gcm/traffic/1051/1637275600_2021_11_19____01_46_40_514700.pcap , ftp://ftp.cloud.gcm/traffic/1052/1637293048_2021_11_19____06_37_28_532739.pcap , ftp://ftp.cloud.gcm/traffic/1059/1637306739_2021_11_19____10_25_39_410551.pcap , ftp://ftp.cloud.gcm/traffic/1052/1637297712_2021_11_19____07_55_12_758874.pcap , ftp://ftp.cloud.gcm/traffic/1072/1637313334_2021_11_19____12_15_34_929174.pcap , ftp://ftp.cloud.gcm/traffic/1054/1637311541_2021_11_19____11_45_41_441219.pcap , ftp://ftp.cloud.gcm/traffic/1054/1637310633_2021_11_19____11_30_33_422670.pcap
2021-11-22 07:00:07	38412	Сенсор № 1054; Кейс № 12312; Воздействие так же направлено на следующие адреса: 144.206.11.44	ftp://ftp.cloud.gcm/traffic/1054/1637298319_2021_11_19____08_05_19_839645.pcap , ftp://ftp.cloud.gcm/traffic/1054/1637271826_2021_11_19____00_43_46_458702.pcap , ftp://ftp.cloud.gcm/traffic/1054/1637288295_2021_11_19____05_18_15_504502.pcap , ftp://ftp.cloud.gcm/traffic/1054/1637279257_2021_11_19____02_47_37_353591.pcap
2021-11-22 07:00:08	38413	Сенсор № 1077; Кейс № 12313;	ftp://ftp.cloud.gcm/traffic/1077/1637287080_2021_11_19____04_58_00_254364.pcap , ftp://ftp.cloud.gcm/traffic/1077/1637276409_2021_11_19____02_00_09_823212.pcap , ftp://ftp.cloud.gcm/traffic/1077/1637270396_2021_11_19____00_19_56_154728.pcap
2021-11-22 07:00:08	38414	Сенсор № 1046; Кейс № 12317;	ftp://ftp.cloud.gcm/traffic/1046/1637291217_2021_11_19____06_06_57_757814.pcap
