дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-02 09:30:01	35038	Сенсор № 1003; Кейс № 5875;	ftp://ftp.cloud.gcm/traffic/1003/1625088780_2021_07_01____00_33_00_095528.pcap
2021-07-02 10:00:02	35039	Сенсор № 1072; Кейс № 5921;	ftp://ftp.cloud.gcm/traffic/1072/1625192435_2021_07_02____05_20_35_692101.pcap
2021-07-02 10:30:02	35040	Сенсор № 1052; Кейс № 5918; Воздействие так же направлено на следующие адреса: 194.226.26.90	ftp://ftp.cloud.gcm/traffic/1052/1625192419_2021_07_02____05_20_19_523151.pcap
2021-07-02 10:30:02	35041	Сенсор № 1056; Кейс № 5916;	ftp://ftp.cloud.gcm/traffic/1056/1625192477_2021_07_02____05_21_17_771799.pcap
2021-07-02 11:30:01	35042	Сенсор № 1036; Кейс № 5924;	ftp://ftp.cloud.gcm/traffic/1036/1625210133_2021_07_02____10_15_33_350836.pcap
2021-07-02 12:30:14	35043	Сенсор № 1138; Кейс № 5922;	ftp://ftp.cloud.gcm/traffic/1138/1625211209_2021_07_02____10_33_29_515102.pcap
2021-07-02 15:30:02	35044	Сенсор № 1003; Кейс № 5920;	ftp://ftp.cloud.gcm/traffic/1003/1625192462_2021_07_02____05_21_02_443321.pcap
2021-07-02 15:30:02	35045	Сенсор № 1072; Кейс № 5929;	ftp://ftp.cloud.gcm/traffic/1072/1625202819_2021_07_02____08_13_39_305156.pcap
2021-07-02 15:30:03	35046	Сенсор № 1051; Кейс № 5928;	ftp://ftp.cloud.gcm/traffic/1051/1625224403_2021_07_02____14_13_23_623593.pcap
2021-07-02 15:30:03	35047	Сенсор № 1017; Кейс № 5930;	ftp://ftp.cloud.gcm/traffic/1017/1625226969_2021_07_02____14_56_09_265781.pcap
2021-07-02 16:00:02	35048	Сенсор № 1002сенсор № 1131; Кейс № 5927; Воздействие так же направлено на следующие адреса: 192.168.120.177, 192.168.120.177, 95.173.131.91	ftp://ftp.cloud.gcm/traffic/1131/1625216168_2021_07_02____11_56_08_794905.pcap , ftp://ftp.cloud.gcm/traffic/1131/1625216168_2021_07_02____11_56_08_794905.pcap , ftp://ftp.cloud.gcm/traffic/1002/1625216170_2021_07_02____11_56_10_782980.pcap , ftp://ftp.cloud.gcm/traffic/1002/1625216170_2021_07_02____11_56_10_782980.pcap
2021-07-02 16:00:02	35049	Сенсор № 1051; Кейс № 5917;	ftp://ftp.cloud.gcm/traffic/1051/1625205217_2021_07_02____08_53_37_891686.pcap
2021-07-02 16:00:03	35050	Сенсор № 1076; Кейс № 5868;	ftp://ftp.cloud.gcm/traffic/1076/1625120718_2021_07_01____09_25_18_370729.pcap
2021-07-02 16:30:02	35051	Сенсор № 1003; Кейс № 5923;	ftp://ftp.cloud.gcm/traffic/1003/1625197192_2021_07_02____06_39_52_069184.pcap
2021-07-02 16:30:02	35052	Сенсор № 1072; Кейс № 5931;	ftp://ftp.cloud.gcm/traffic/1072/1625226632_2021_07_02____14_50_32_866385.pcap
2021-07-02 18:00:08	35053	Сенсор № 1036; Кейс № 5933;	ftp://ftp.cloud.gcm/traffic/1036/1625226711_2021_07_02____14_51_51_861782.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625223203_2021_07_02____13_53_23_933046.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625214971_2021_07_02____11_36_11_579871.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625214677_2021_07_02____11_31_17_897116.pcap
2021-07-02 18:30:02	35054	Сенсор № 1003; Кейс № 5932;	ftp://ftp.cloud.gcm/traffic/1003/1625192465_2021_07_02____05_21_05_078646.pcap
