дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-09-06 07:00:02	36594	Сенсор № 1139; Кейс № 9059;	ftp://ftp.cloud.gcm/traffic/1139/1630653690_2021_09_03____10_21_30_948991.pcap
2021-09-06 07:00:02	36595	Сенсор № 1084; Кейс № 9062;	ftp://ftp.cloud.gcm/traffic/1084/1630616624_2021_09_03____00_03_44_421100.pcap
2021-09-06 07:00:06	36596	Сенсор № 1065; Кейс № 9057;	ftp://ftp.cloud.gcm/traffic/1065/1630674326_2021_09_03____16_05_26_729455.pcap
2021-09-06 07:00:11	36597	Сенсор № 1002; Кейс № 9060; Воздействие так же направлено на следующие адреса: 95.173.136.168	ftp://ftp.cloud.gcm/traffic/1002/1630659168_2021_09_03____11_52_48_372410.pcap
2021-09-06 07:00:11	36598	Сенсор № 1130; Кейс № 9068;	ftp://ftp.cloud.gcm/traffic/1130/1630690847_2021_09_03____20_40_47_236490.pcap
2021-09-06 07:00:11	36599	Сенсор № 1045; Кейс № 9067;	ftp://ftp.cloud.gcm/traffic/1045/1630683179_2021_09_03____18_32_59_762771.pcap
2021-09-06 07:00:12	36600	Сенсор № 1110; Кейс № 9065;	ftp://ftp.cloud.gcm/traffic/1110/1630682404_2021_09_03____18_20_04_137980.pcap
2021-09-06 07:00:14	36601	Сенсор № 1105; Кейс № 9038; Воздействие так же направлено на следующие адреса: 10.10.91.139, 10.10.71.30, 10.10.93.37, 10.10.176.149, 10.10.91.83, 10.10.177.86, 10.10.44.60, 10.10.177.81	ftp://ftp.cloud.gcm/traffic/1105/1630654475_2021_09_03____10_34_35_083428.pcap
2021-09-06 07:00:14	36602	Сенсор № 1017; Кейс № 9064;	ftp://ftp.cloud.gcm/traffic/1017/1630653921_2021_09_03____10_25_21_892160.pcap
2021-09-06 07:00:14	36603	Сенсор № 1119; Кейс № 9041;	ftp://ftp.cloud.gcm/traffic/1119/1630616631_2021_09_03____00_03_51_160791.pcap
2021-09-06 07:00:14	36604	Сенсор № 1045; Кейс № 9073;	ftp://ftp.cloud.gcm/traffic/1045/1630708869_2021_09_04____01_41_09_299068.pcap
2021-09-06 07:00:19	36605	Сенсор № 1002; Кейс № 9056; Воздействие так же направлено на следующие адреса: 95.173.128.90	ftp://ftp.cloud.gcm/traffic/1002/1630660765_2021_09_03____12_19_25_939751.pcap
2021-09-06 07:00:23	36606	Сенсор № 1130; Кейс № 9071;	ftp://ftp.cloud.gcm/traffic/1130/1630728010_2021_09_04____07_00_10_316437.pcap
2021-09-06 07:00:27	36607	Сенсор № 1052; Кейс № 9072;	ftp://ftp.cloud.gcm/traffic/1052/1630724071_2021_09_04____05_54_31_088131.pcap
2021-09-06 07:00:32	36608	Сенсор № 1002; Кейс № 9061;	ftp://ftp.cloud.gcm/traffic/1002/1630674950_2021_09_03____16_15_50_763448.pcap
2021-09-06 07:00:33	36609	Сенсор № 1084; Кейс № 8994;	ftp://ftp.cloud.gcm/traffic/1084/1630568814_2021_09_02____10_46_54_415771.pcap
2021-09-06 07:00:33	36610	Сенсор № 1072; Кейс № 9080;	ftp://ftp.cloud.gcm/traffic/1072/1630724086_2021_09_04____05_54_46_739219.pcap
2021-09-06 07:00:33	36611	Сенсор № 1088; Кейс № 9083;	ftp://ftp.cloud.gcm/traffic/1088/1630714244_2021_09_04____03_10_44_646564.pcap
2021-09-06 07:00:34	36612	Сенсор № 1061; Кейс № 9085;	ftp://ftp.cloud.gcm/traffic/1061/1630708682_2021_09_04____01_38_02_850135.pcap
2021-09-06 07:00:34	36613	Сенсор № 1054; Кейс № 9098;	ftp://ftp.cloud.gcm/traffic/1054/1630807242_2021_09_05____05_00_42_493745.pcap
