дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-01 12:11:37	37089	Сенсор № 1072; Кейс № 10067; Воздействие так же направлено на следующие адреса: 91.201.209.252, 91.201.209.250, 91.201.209.242, 91.201.209.243, 91.201.209.251	ftp://ftp.cloud.gcm/traffic/1072/1632779881_2021_09_28____00_58_01_277945.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632796314_2021_09_28____05_31_54_692250.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632800308_2021_09_28____06_38_28_346300.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632801167_2021_09_28____06_52_47_592877.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632804437_2021_09_28____07_47_17_313288.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632808552_2021_09_28____08_55_52_330786.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632810871_2021_09_28____09_34_31_819002.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632811248_2021_09_28____09_40_48_144668.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632812229_2021_09_28____09_57_09_873227.pcap
2021-10-01 12:11:38	37090	Сенсор № 1070; Кейс № 10068;	ftp://ftp.cloud.gcm/traffic/1070/1632782660_2021_09_28____01_44_20_120598.pcap
2021-10-01 12:11:41	37091	Сенсор № 1070; Кейс № 10069;	ftp://ftp.cloud.gcm/traffic/1070/1632785647_2021_09_28____02_34_07_020892.pcap
2021-10-01 12:11:41	37092	Сенсор № 1038; Кейс № 10117;	ftp://ftp.cloud.gcm/traffic/1038/1632895393_2021_09_29____09_03_13_390377.pcap
2021-10-01 12:11:41	37093	Сенсор № 1002; Кейс № 10119;	ftp://ftp.cloud.gcm/traffic/1002/1632896968_2021_09_29____09_29_28_571890.pcap
2021-10-01 12:11:42	37094	Сенсор № 1074; Кейс № 10120;	ftp://ftp.cloud.gcm/traffic/1074/1632897093_2021_09_29____09_31_33_743838.pcap
2021-10-01 12:11:42	37095	Сенсор № 1051; Кейс № 10122;	ftp://ftp.cloud.gcm/traffic/1051/1632878231_2021_09_29____04_17_11_143212.pcap
2021-10-01 12:11:43	37096	Сенсор № 1016; Кейс № 10123;	ftp://ftp.cloud.gcm/traffic/1016/1632896991_2021_09_29____09_29_51_739036.pcap
2021-10-01 12:11:46	37097	Сенсор № 1066; Кейс № 10070;	ftp://ftp.cloud.gcm/traffic/1066/1632792611_2021_09_28____04_30_11_057015.pcap
2021-10-01 12:11:46	37098	Сенсор № 1052; Кейс № 10071;	ftp://ftp.cloud.gcm/traffic/1052/1632811205_2021_09_28____09_40_05_376280.pcap
2021-10-01 12:11:46	37099	Сенсор № 1106; Кейс № 10073;	ftp://ftp.cloud.gcm/traffic/1106/1632823263_2021_09_28____13_01_03_877638.pcap
2021-10-01 12:11:47	37100	Сенсор № 1002сенсор № 1080; Кейс № 10075; Воздействие так же направлено на следующие адреса: 91.211.60.66	ftp://ftp.cloud.gcm/traffic/1080/1632808945_2021_09_28____09_02_25_204616.pcap , ftp://ftp.cloud.gcm/traffic/1002/1632845640_2021_09_28____19_14_00_553470.pcap
2021-10-01 12:11:48	37101	Сенсор № 1053; Кейс № 10116;	ftp://ftp.cloud.gcm/traffic/1053/1632874024_2021_09_29____03_07_04_596329.pcap
2021-10-01 12:11:48	37102	Сенсор № 1106; Кейс № 10104;	ftp://ftp.cloud.gcm/traffic/1106/1632889461_2021_09_29____07_24_21_845828.pcap
2021-10-01 12:11:49	37103	Сенсор № 1088; Кейс № 10113;	ftp://ftp.cloud.gcm/traffic/1088/1632868876_2021_09_29____01_41_16_091462.pcap
2021-10-01 12:11:50	37104	Сенсор № 1037; Кейс № 10077;	ftp://ftp.cloud.gcm/traffic/1037/1632822410_2021_09_28____12_46_50_641263.pcap
2021-10-01 12:11:50	37105	Сенсор № 1130; Кейс № 10102;	ftp://ftp.cloud.gcm/traffic/1130/1632855399_2021_09_28____21_56_39_602060.pcap
2021-10-01 12:11:50	37106	Сенсор № 1094; Кейс № 10079;	ftp://ftp.cloud.gcm/traffic/1094/1632830928_2021_09_28____15_08_48_970435.pcap
2021-10-01 12:11:50	37107	Сенсор № 1134; Кейс № 10091;	ftp://ftp.cloud.gcm/traffic/1134/1632855438_2021_09_28____21_57_18_847995.pcap
2021-10-01 12:11:51	37108	Сенсор № 1051; Кейс № 10103;	ftp://ftp.cloud.gcm/traffic/1051/1632889725_2021_09_29____07_28_45_899122.pcap
2021-10-01 12:11:51	37109	Сенсор № 1134; Кейс № 10101;	ftp://ftp.cloud.gcm/traffic/1134/1632861502_2021_09_28____23_38_22_882940.pcap
2021-10-01 12:11:51	37110	Сенсор № 1077; Кейс № 10098;	ftp://ftp.cloud.gcm/traffic/1077/1632843348_2021_09_28____18_35_48_013281.pcap
2021-10-01 12:11:52	37111	Сенсор № 1017; Кейс № 10099;	ftp://ftp.cloud.gcm/traffic/1017/1632859441_2021_09_28____23_04_01_131837.pcap
2021-10-01 12:11:52	37112	Сенсор № 1072; Кейс № 10096;	ftp://ftp.cloud.gcm/traffic/1072/1632822712_2021_09_28____12_51_52_084816.pcap
2021-10-01 12:11:52	37113	Сенсор № 1052; Кейс № 10090;	ftp://ftp.cloud.gcm/traffic/1052/1632844806_2021_09_28____19_00_06_097379.pcap
2021-10-01 12:11:53	37114	Сенсор № 1106; Кейс № 10089;	ftp://ftp.cloud.gcm/traffic/1106/1632842796_2021_09_28____18_26_36_750212.pcap
2021-10-01 12:11:53	37115	Сенсор № 1012; Кейс № 10078;	ftp://ftp.cloud.gcm/traffic/1012/1632804221_2021_09_28____07_43_41_973042.pcap
2021-10-01 12:11:53	37116	Сенсор № 1139; Кейс № 10100;	ftp://ftp.cloud.gcm/traffic/1139/1632859837_2021_09_28____23_10_37_415347.pcap
2021-10-01 12:11:54	37117	Сенсор № 1072; Кейс № 10097;	ftp://ftp.cloud.gcm/traffic/1072/1632842642_2021_09_28____18_24_02_438241.pcap
2021-10-01 12:11:54	37118	Сенсор № 1072; Кейс № 10093;	ftp://ftp.cloud.gcm/traffic/1072/1632798086_2021_09_28____06_01_26_043021.pcap
2021-10-01 12:11:55	37119	Сенсор № 1134; Кейс № 10128;	ftp://ftp.cloud.gcm/traffic/1134/1632921706_2021_09_29____16_21_46_524537.pcap
2021-10-01 12:11:55	37120	Сенсор № 1084; Кейс № 10131;	ftp://ftp.cloud.gcm/traffic/1084/1632924857_2021_09_29____17_14_17_745862.pcap
2021-10-01 12:11:55	37121	Сенсор № 1072; Кейс № 10134;	ftp://ftp.cloud.gcm/traffic/1072/1632925505_2021_09_29____17_25_05_703566.pcap
2021-10-01 12:11:56	37122	Сенсор № 1028; Кейс № 10135;	ftp://ftp.cloud.gcm/traffic/1028/1632917650_2021_09_29____15_14_10_887362.pcap
2021-10-01 12:11:56	37123	Сенсор № 1099; Кейс № 10138;	ftp://ftp.cloud.gcm/traffic/1099/1632932445_2021_09_29____19_20_45_226030.pcap
2021-10-01 12:11:57	37124	Сенсор № 1094; Кейс № 10139;	ftp://ftp.cloud.gcm/traffic/1094/1632936576_2021_09_29____20_29_36_363037.pcap
2021-10-01 12:11:57	37125	Сенсор № 1070; Кейс № 10140;	ftp://ftp.cloud.gcm/traffic/1070/1632938326_2021_09_29____20_58_46_381799.pcap
2021-10-01 12:11:58	37126	Сенсор № 1017; Кейс № 10142;	ftp://ftp.cloud.gcm/traffic/1017/1632943426_2021_09_29____22_23_46_436787.pcap , ftp://ftp.cloud.gcm/traffic/1017/1632943382_2021_09_29____22_23_02_761855.pcap
2021-10-01 12:11:58	37127	Сенсор № 1017; Кейс № 10143;	ftp://ftp.cloud.gcm/traffic/1017/1632942394_2021_09_29____22_06_34_259289.pcap
2021-10-01 12:11:59	37128	Сенсор № 1059; Кейс № 10145;	ftp://ftp.cloud.gcm/traffic/1059/1632948068_2021_09_29____23_41_08_071018.pcap
2021-10-01 12:12:00	37129	Сенсор № 1004; Кейс № 10146;	ftp://ftp.cloud.gcm/traffic/1004/1632951111_2021_09_30____00_31_51_853880.pcap
