дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-09-10 07:00:02	36716	Сенсор № 1028; Кейс № 9281;	ftp://ftp.cloud.gcm/traffic/1028/1631196028_2021_09_09____17_00_28_005518.pcap
2021-09-10 07:00:04	36717	Сенсор № 1061; Кейс № 9270;	ftp://ftp.cloud.gcm/traffic/1061/1631151517_2021_09_09____04_38_37_845795.pcap , ftp://ftp.cloud.gcm/traffic/1061/1631147563_2021_09_09____03_32_43_784873.pcap
2021-09-10 07:30:03	36718	Сенсор № 1017; Кейс № 9269;	ftp://ftp.cloud.gcm/traffic/1017/1631230282_2021_09_10____02_31_22_457633.pcap , ftp://ftp.cloud.gcm/traffic/1017/1631230136_2021_09_10____02_28_56_643261.pcap , ftp://ftp.cloud.gcm/traffic/1017/1631227572_2021_09_10____01_46_12_336559.pcap , ftp://ftp.cloud.gcm/traffic/1017/1631225026_2021_09_10____01_03_46_444197.pcap , ftp://ftp.cloud.gcm/traffic/1017/1631224639_2021_09_10____00_57_19_970257.pcap , ftp://ftp.cloud.gcm/traffic/1017/1631212852_2021_09_09____21_40_52_694501.pcap , ftp://ftp.cloud.gcm/traffic/1017/1631145927_2021_09_09____03_05_27_096028.pcap , ftp://ftp.cloud.gcm/traffic/1017/1631178991_2021_09_09____12_16_31_925889.pcap , ftp://ftp.cloud.gcm/traffic/1017/1631164946_2021_09_09____08_22_26_214611.pcap , ftp://ftp.cloud.gcm/traffic/1017/1631157092_2021_09_09____06_11_32_109183.pcap
2021-09-10 07:30:04	36719	Сенсор № 1070; Кейс № 9258; Воздействие так же направлено на следующие адреса: 62.33.223.105, 62.33.223.115	ftp://ftp.cloud.gcm/traffic/1070/1631206307_2021_09_09____19_51_47_058311.pcap , ftp://ftp.cloud.gcm/traffic/1070/1631144507_2021_09_09____02_41_47_097312.pcap
2021-09-10 07:30:05	36720	Сенсор № 1134; Кейс № 9267;	ftp://ftp.cloud.gcm/traffic/1134/1631231850_2021_09_10____02_57_30_736406.pcap , ftp://ftp.cloud.gcm/traffic/1134/1631211125_2021_09_09____21_12_05_206052.pcap , ftp://ftp.cloud.gcm/traffic/1134/1631196429_2021_09_09____17_07_09_132738.pcap , ftp://ftp.cloud.gcm/traffic/1134/1631146652_2021_09_09____03_17_32_493959.pcap
2021-09-10 07:30:08	36721	Сенсор № 1036; Кейс № 9272; Воздействие так же направлено на следующие адреса: 77.243.12.233	ftp://ftp.cloud.gcm/traffic/1036/1631238377_2021_09_10____04_46_17_866361.pcap , ftp://ftp.cloud.gcm/traffic/1036/1631225603_2021_09_10____01_13_23_683673.pcap , ftp://ftp.cloud.gcm/traffic/1036/1631206835_2021_09_09____20_00_35_800481.pcap , ftp://ftp.cloud.gcm/traffic/1036/1631202027_2021_09_09____18_40_27_560059.pcap , ftp://ftp.cloud.gcm/traffic/1036/1631186953_2021_09_09____14_29_13_233662.pcap , ftp://ftp.cloud.gcm/traffic/1036/1631180823_2021_09_09____12_47_03_417815.pcap , ftp://ftp.cloud.gcm/traffic/1036/1631176348_2021_09_09____11_32_28_453229.pcap
2021-09-10 08:00:01	36722	Сенсор № 1051; Кейс № 9287;	ftp://ftp.cloud.gcm/traffic/1051/1631190035_2021_09_09____15_20_35_017340.pcap
2021-09-10 08:30:01	36723	Сенсор № 1002; Кейс № 9289;	ftp://ftp.cloud.gcm/traffic/1002/1631228300_2021_09_10____01_58_20_716704.pcap
2021-09-10 16:00:02	36724	Сенсор № 1030; Кейс № 9299;	ftp://ftp.cloud.gcm/traffic/1030/1631265519_2021_09_10____12_18_39_345450.pcap
2021-09-10 16:30:02	36725	Сенсор № 1027; Кейс № 9302;	ftp://ftp.cloud.gcm/traffic/1027/1631230741_2021_09_10____02_39_01_290636.pcap
2021-09-10 16:30:07	36726	Сенсор № 1043; Кейс № 9275; Воздействие так же направлено на следующие адреса: 176.99.132.223	ftp://ftp.cloud.gcm/traffic/1043/1631114875_2021_09_08____18_27_55_310947.pcap
2021-09-10 18:30:01	36727	Сенсор № 1017; Кейс № 9310;	ftp://ftp.cloud.gcm/traffic/1017/1631243991_2021_09_10____06_19_51_752472.pcap
2021-09-10 18:30:01	36728	Сенсор № 1036; Кейс № 9311;	ftp://ftp.cloud.gcm/traffic/1036/1631249547_2021_09_10____07_52_27_123223.pcap
2021-09-10 18:30:02	36729	Сенсор № 1070; Кейс № 9312; Воздействие так же направлено на следующие адреса: 62.33.223.106, 62.33.223.115	ftp://ftp.cloud.gcm/traffic/1070/1631256320_2021_09_10____09_45_20_804025.pcap
2021-09-10 18:30:06	36730	Сенсор № 1017; Кейс № 9313;	ftp://ftp.cloud.gcm/traffic/1017/1631259961_2021_09_10____10_46_01_122401.pcap
2021-09-10 18:30:07	36731	Сенсор № 1070; Кейс № 9314;	ftp://ftp.cloud.gcm/traffic/1070/1631284239_2021_09_10____17_30_39_093636.pcap
2021-09-10 18:30:07	36732	Сенсор № 1029; Кейс № 9315;	ftp://ftp.cloud.gcm/traffic/1029/1631284578_2021_09_10____17_36_18_887298.pcap
