дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-11-15 07:00:02	38229	Сенсор № 1010; Кейс № 12071;	ftp://ftp.cloud.gcm/traffic/1010/1636738645_2021_11_12____20_37_25_551824.pcap
2021-11-15 07:00:02	38230	Сенсор № 1051; Кейс № 12063;	ftp://ftp.cloud.gcm/traffic/1051/1636700819_2021_11_12____10_06_59_543495.pcap
2021-11-15 07:00:03	38231	Сенсор № 1002; Кейс № 12073;	ftp://ftp.cloud.gcm/traffic/1002/1636751811_2021_11_13____00_16_51_875101.pcap
2021-11-15 07:00:04	38232	Сенсор № 1054; Кейс № 12074;	ftp://ftp.cloud.gcm/traffic/1054/1636774213_2021_11_13____06_30_13_509475.pcap
2021-11-15 07:00:04	38233	Сенсор № 1028; Кейс № 12075;	ftp://ftp.cloud.gcm/traffic/1028/1636773191_2021_11_13____06_13_11_032965.pcap
2021-11-15 07:00:05	38234	Сенсор № 1054сенсор № 1072сенсор № 1117; Кейс № 12057; Воздействие так же направлено на следующие адреса: 37.112.57.188, 192.168.1.3, 144.206.51.105	ftp://ftp.cloud.gcm/traffic/1117/1636666447_2021_11_12____00_34_07_178037.pcap , ftp://ftp.cloud.gcm/traffic/1117/1636737899_2021_11_12____20_24_59_281060.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636772016_2021_11_13____05_53_36_243892.pcap
2021-11-15 07:00:07	38235	Сенсор № 1072; Кейс № 12078; Воздействие так же направлено на следующие адреса: 91.201.209.253, 91.201.209.242, 91.201.209.251, 91.201.209.243, 91.201.209.250	ftp://ftp.cloud.gcm/traffic/1072/1636766867_2021_11_13____04_27_47_477769.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636756007_2021_11_13____01_26_47_468230.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636775037_2021_11_13____06_43_57_608765.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636795259_2021_11_13____12_20_59_254618.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636751177_2021_11_13____00_06_17_294567.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636753858_2021_11_13____00_50_58_829278.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636770111_2021_11_13____05_21_51_425443.pcap
2021-11-15 07:00:07	38236	Сенсор № 1051; Кейс № 12079;	ftp://ftp.cloud.gcm/traffic/1051/1636790262_2021_11_13____10_57_42_776082.pcap
2021-11-15 07:00:08	38237	Сенсор № 1072; Кейс № 12082;	ftp://ftp.cloud.gcm/traffic/1072/1636794906_2021_11_13____12_15_06_190586.pcap
2021-11-15 07:00:08	38238	Сенсор № 1072; Кейс № 12084; Воздействие так же направлено на следующие адреса: 91.201.209.252, 91.201.209.243, 91.201.209.251, 91.201.209.250, 91.201.209.253	ftp://ftp.cloud.gcm/traffic/1072/1636799169_2021_11_13____13_26_09_792027.pcap , ftp://ftp.cloud.gcm/traffic/1072/1636799365_2021_11_13____13_29_25_740703.pcap
2021-11-15 07:00:09	38239	Сенсор № 1106; Кейс № 12086; Воздействие так же направлено на следующие адреса: 212.22.95.37	ftp://ftp.cloud.gcm:21/traffic/1106/1636785034_2021_11_13____09_30_34_715529.pcap , ftp://ftp.cloud.gcm/traffic/1106/1636763264_2021_11_13____03_27_44_639096.pcap
2021-11-15 07:00:10	38240	Сенсор № 1012; Кейс № 12087;	ftp://ftp.cloud.gcm/traffic/1012/1636799764_2021_11_13____13_36_04_479976.pcap
2021-11-15 07:00:11	38241	Сенсор № 1002; Кейс № 12088;	ftp://ftp.cloud.gcm/traffic/1002/1636792250_2021_11_13____11_30_50_043987.pcap
2021-11-15 07:00:13	38242	Сенсор № 1038; Кейс № 12089;	ftp://ftp.cloud.gcm/traffic/1038/1636790059_2021_11_13____10_54_19_452048.pcap , ftp://ftp.cloud.gcm/traffic/1038/1636790048_2021_11_13____10_54_08_404826.pcap , ftp://ftp.cloud.gcm/traffic/1038/1636782487_2021_11_13____08_48_07_156376.pcap
2021-11-15 07:00:13	38243	Сенсор № 1028; Кейс № 12090;	ftp://ftp.cloud.gcm/traffic/1028/1636794948_2021_11_13____12_15_48_367354.pcap
2021-11-15 07:00:14	38244	Сенсор № 1028; Кейс № 12091;	ftp://ftp.cloud.gcm/traffic/1028/1636818727_2021_11_13____18_52_07_248842.pcap
2021-11-15 07:00:14	38245	Сенсор № 1070; Кейс № 12092;	ftp://ftp.cloud.gcm/traffic/1070/1636781788_2021_11_13____08_36_28_574045.pcap
2021-11-15 07:00:15	38246	Сенсор № 1002; Кейс № 12080;	ftp://ftp.cloud.gcm/traffic/1002/1636812005_2021_11_13____17_00_05_624345.pcap
2021-11-15 07:00:15	38247	Сенсор № 1054; Кейс № 12094; Воздействие так же направлено на следующие адреса: 144.206.187.121	ftp://ftp.cloud.gcm/traffic/1054/1636822040_2021_11_13____19_47_20_250941.pcap , ftp://ftp.cloud.gcm/traffic/1054/1636822046_2021_11_13____19_47_26_704575.pcap
