дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-28 07:00:01	37782	Сенсор № 1038; Кейс № 11408;	ftp://ftp.cloud.gcm/traffic/1038/1635320058_2021_10_27____10_34_18_319703.pcap
2021-10-28 07:00:02	37783	Сенсор № 1065; Кейс № 11463;	ftp://ftp.cloud.gcm/traffic/1065/1635356084_2021_10_27____20_34_44_550086.pcap
2021-10-28 07:00:04	37784	Сенсор № 1065; Кейс № 11467;	ftp://ftp.cloud.gcm/traffic/1065/1635370152_2021_10_28____00_29_12_364929.pcap
2021-10-28 07:00:04	37785	Сенсор № 1038; Кейс № 11465;	ftp://ftp.cloud.gcm/traffic/1038/1635387800_2021_10_28____05_23_20_202327.pcap
2021-10-28 07:00:04	37786	Сенсор № 1073; Кейс № 11466;	ftp://ftp.cloud.gcm/traffic/1073/1635388179_2021_10_28____05_29_39_142026.pcap
2021-10-28 07:30:01	37787	Сенсор № 1002; Кейс № 11468;	ftp://ftp.cloud.gcm/traffic/1002/1635366021_2021_10_27____23_20_21_113938.pcap
2021-10-28 07:30:02	37788	Сенсор № 1072; Кейс № 11469;	ftp://ftp.cloud.gcm/traffic/1072/1635350129_2021_10_27____18_55_29_927124.pcap
2021-10-28 07:30:02	37789	Сенсор № 1052; Кейс № 11464;	ftp://ftp.cloud.gcm/traffic/1052/1635357093_2021_10_27____20_51_33_862661.pcap
2021-10-28 08:00:02	37790	Сенсор № 1038; Кейс № 11456;	ftp://ftp.cloud.gcm/traffic/1038/1635302607_2021_10_27____05_43_27_109655.pcap
2021-10-28 08:00:05	37791	Сенсор № 1037; Кейс № 11459;	ftp://ftp.cloud.gcm/traffic/1037/1635357610_2021_10_27____21_00_10_799325.pcap
2021-10-28 08:00:07	37792	Сенсор № 1081сенсор № 1125сенсор № 1010сенсор № 1038сенсор № 1072; Кейс № 11406; Воздействие так же направлено на следующие адреса: 91.201.211.36, 91.201.211.19, 46.42.7.202, 46.61.209.80, 10.120.36.202, 144.206.95.4, 10.120.36.39	ftp://ftp.cloud.gcm/traffic/1072/1635311510_2021_10_27____08_11_50_120337.pcap , ftp://ftp.cloud.gcm/traffic/1072/1635333606_2021_10_27____14_20_06_548690.pcap , ftp://ftp.cloud.gcm/traffic/1081/1635334202_2021_10_27____14_30_02_423541.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635334665_2021_10_27____14_37_45_057260.pcap , ftp://ftp.cloud.gcm/traffic/1010/1635310295_2021_10_27____07_51_35_145017.pcap , ftp://ftp.cloud.gcm/traffic/1125/1635332950_2021_10_27____14_09_10_721818.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635341122_2021_10_27____16_25_22_876618.pcap
2021-10-28 08:00:07	37793	Сенсор № 1072; Кейс № 11418;	ftp://ftp.cloud.gcm/traffic/1072/1635285730_2021_10_27____01_02_10_592156.pcap , ftp://ftp.cloud.gcm/traffic/1072/1635325217_2021_10_27____12_00_17_826008.pcap , ftp://ftp.cloud.gcm/traffic/1072/1635325218_2021_10_27____12_00_18_330953.pcap
