дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-18 07:00:03	37500	Сенсор № 1022; Кейс № 10724;	ftp://ftp.cloud.gcm/traffic/1022/1634319606_2021_10_15____20_40_06_326793.pcap
2021-10-18 07:00:03	37501	Сенсор № 1010; Кейс № 10725;	ftp://ftp.cloud.gcm/traffic/1010/1634317566_2021_10_15____20_06_06_237144.pcap
2021-10-18 07:00:04	37502	Сенсор № 1121; Кейс № 10728;	ftp://ftp.cloud.gcm/traffic/1121/1634315213_2021_10_15____19_26_53_890913.pcap
2021-10-18 07:00:04	37503	Сенсор № 1030; Кейс № 10729;	ftp://ftp.cloud.gcm/traffic/1030/1634315206_2021_10_15____19_26_46_897616.pcap
2021-10-18 07:00:04	37504	Сенсор № 1080; Кейс № 10731;	ftp://ftp.cloud.gcm/traffic/1080/1634346156_2021_10_16____04_02_36_577019.pcap
2021-10-18 07:00:05	37505	Сенсор № 1010; Кейс № 10735;	ftp://ftp.cloud.gcm/traffic/1010/1634364382_2021_10_16____09_06_22_944694.pcap
2021-10-18 07:00:05	37506	Сенсор № 1010; Кейс № 10736;	ftp://ftp.cloud.gcm/traffic/1010/1634338157_2021_10_16____01_49_17_769985.pcap
2021-10-18 07:00:06	37507	Сенсор № 1010; Кейс № 10737;	ftp://ftp.cloud.gcm/traffic/1010/1634362719_2021_10_16____08_38_39_413558.pcap
2021-10-18 07:00:06	37508	Сенсор № 1010; Кейс № 10739;	ftp://ftp.cloud.gcm/traffic/1010/1634374320_2021_10_16____11_52_00_040785.pcap
2021-10-18 07:00:06	37509	Сенсор № 1010; Кейс № 10740;	ftp://ftp.cloud.gcm/traffic/1010/1634368913_2021_10_16____10_21_53_043545.pcap
2021-10-18 07:00:07	37510	Сенсор № 1010; Кейс № 10741;	ftp://ftp.cloud.gcm/traffic/1010/1634363575_2021_10_16____08_52_55_704643.pcap
2021-10-18 07:00:07	37511	Сенсор № 1010; Кейс № 10742;	ftp://ftp.cloud.gcm/traffic/1010/1634352446_2021_10_16____05_47_26_937466.pcap
2021-10-18 07:00:09	37512	Сенсор № 1046; Кейс № 10745;	ftp://ftp.cloud.gcm/traffic/1046/1634390828_2021_10_16____16_27_08_641648.pcap
2021-10-18 07:00:09	37513	Сенсор № 1030; Кейс № 10746;	ftp://ftp.cloud.gcm/traffic/1030/1634368380_2021_10_16____10_13_00_648283.pcap
2021-10-18 07:00:09	37514	Сенсор № 1083; Кейс № 10755;	ftp://ftp.cloud.gcm/traffic/1083/1634354230_2021_10_16____06_17_10_366626.pcap
2021-10-18 07:00:14	37515	Сенсор № 1022; Кейс № 10756;	ftp://ftp.cloud.gcm/traffic/1022/1634360566_2021_10_16____08_02_46_139746.pcap
2021-10-18 07:00:15	37516	Сенсор № 1054; Кейс № 10757;	ftp://ftp.cloud.gcm/traffic/1054/1634386509_2021_10_16____15_15_09_374688.pcap
2021-10-18 07:00:15	37517	Сенсор № 1002; Кейс № 10758;	ftp://ftp.cloud.gcm/traffic/1002/1634382327_2021_10_16____14_05_27_936143.pcap
2021-10-18 07:00:15	37518	Сенсор № 1130; Кейс № 10759;	ftp://ftp.cloud.gcm/traffic/1130/1634342741_2021_10_16____03_05_41_333925.pcap
2021-10-18 07:00:16	37519	Сенсор № 1054; Кейс № 10761;	ftp://ftp.cloud.gcm/traffic/1054/1634332956_2021_10_16____00_22_36_088086.pcap
2021-10-18 07:00:16	37520	Сенсор № 1072; Кейс № 10764;	ftp://ftp.cloud.gcm/traffic/1072/1634337613_2021_10_16____01_40_13_850560.pcap
