дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-29 07:00:02	37828	Сенсор № 1072; Кейс № 11510;	ftp://ftp.cloud.gcm/traffic/1072/1635399327_2021_10_28____08_35_27_880155.pcap
2021-10-29 07:00:02	37829	Сенсор № 1052; Кейс № 11517;	ftp://ftp.cloud.gcm/traffic/1052/1635445089_2021_10_28____21_18_09_304390.pcap
2021-10-29 07:00:02	37830	Сенсор № 1095; Кейс № 11518;	ftp://ftp.cloud.gcm/traffic/1095/1635436486_2021_10_28____18_54_46_866946.pcap
2021-10-29 07:00:04	37831	Сенсор № 1012; Кейс № 11519;	ftp://ftp.cloud.gcm/traffic/1012/1635400923_2021_10_28____09_02_03_831405.pcap
2021-10-29 07:00:04	37832	Сенсор № 1053; Кейс № 11521;	ftp://ftp.cloud.gcm/traffic/1053/1635449551_2021_10_28____22_32_31_507393.pcap
2021-10-29 07:00:05	37833	Сенсор № 1045; Кейс № 11520; Воздействие так же направлено на следующие адреса: 192.168.100.36, 192.168.100.2	ftp://ftp.cloud.gcm/traffic/1045/1635424914_2021_10_28____15_41_54_665529.pcap , ftp://ftp.cloud.gcm/traffic/1045/1635421964_2021_10_28____14_52_44_901834.pcap
2021-10-29 07:30:02	37834	Сенсор № 1016; Кейс № 11523;	ftp://ftp.cloud.gcm/traffic/1016/1635452987_2021_10_28____23_29_47_818206.pcap
2021-10-29 07:30:02	37835	Сенсор № 1002; Кейс № 11526;	ftp://ftp.cloud.gcm/traffic/1002/1635457831_2021_10_29____00_50_31_150512.pcap
2021-10-29 07:30:04	37836	Сенсор № 1002; Кейс № 11528;	ftp://ftp.cloud.gcm/traffic/1002/1635476197_2021_10_29____05_56_37_601321.pcap
2021-10-29 07:30:06	37837	Сенсор № 1002; Кейс № 11529;	ftp://ftp.cloud.gcm/traffic/1002/1635467758_2021_10_29____03_35_58_882306.pcap
2021-10-29 07:30:10	37838	Сенсор № 1051; Кейс № 11530;	ftp://ftp.cloud.gcm/traffic/1051/1635477530_2021_10_29____06_18_50_156413.pcap
2021-10-29 07:30:12	37839	Сенсор № 1065; Кейс № 11531;	ftp://ftp.cloud.gcm/traffic/1065/1635469386_2021_10_29____04_03_06_606680.pcap
2021-10-29 07:30:12	37840	Сенсор № 1072; Кейс № 11532;	ftp://ftp.cloud.gcm/traffic/1072/1635386054_2021_10_28____04_54_14_950904.pcap
2021-10-29 07:30:14	37841	Сенсор № 1054сенсор № 1081сенсор № 1066сенсор № 1051сенсор № 1044сенсор № 1038сенсор № 1072сенсор № 1106; Кейс № 11516; Воздействие так же направлено на следующие адреса: 144.206.6.47, 46.42.7.202, 192.168.1.55, 46.42.4.254, 91.201.209.66, 46.61.209.225, 46.61.209.63, 62.76.145.81, 62.76.145.192	ftp://ftp.cloud.gcm/traffic/1081/1635439678_2021_10_28____19_47_58_423582.pcap , ftp://ftp.cloud.gcm/traffic/1066/1635444012_2021_10_28____21_00_12_093021.pcap , ftp://ftp.cloud.gcm/traffic/1044/1635439666_2021_10_28____19_47_46_855967.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635439664_2021_10_28____19_47_44_590615.pcap , ftp://ftp.cloud.gcm/traffic/1072/1635439676_2021_10_28____19_47_56_186311.pcap , ftp://ftp.cloud.gcm/traffic/1106/1635439680_2021_10_28____19_48_00_754012.pcap , ftp://ftp.cloud.gcm/traffic/1054/1635439671_2021_10_28____19_47_51_648787.pcap
2021-10-29 07:31:18	37842	Сенсор № 1048; Кейс № 11489; Воздействие так же направлено на следующие адреса: 62.148.133.20	ftp://ftp.cloud.gcm/traffic/1048/1635410832_2021_10_28____11_47_12_811631.pcap , ftp://ftp.cloud.gcm/traffic/1048/1635410889_2021_10_28____11_48_09_322073.pcap
2021-10-29 07:31:22	37843	Сенсор № 1054; Кейс № 11488;	ftp://ftp.cloud.gcm/traffic/1054/1635401562_2021_10_28____09_12_42_817525.pcap , ftp://ftp.cloud.gcm/traffic/1054/1635379216_2021_10_28____03_00_16_837424.pcap
