дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-20 09:00:02	35630	Сенсор № 1005; Кейс № 6729;	ftp://ftp.cloud.gcm/traffic/1005/1626673460_2021_07_19____08_44_20_841962.pcap
2021-07-20 09:30:01	35631	Сенсор № 1054; Кейс № 6741;	ftp://ftp.cloud.gcm/traffic/1054/1626712675_2021_07_19____19_37_55_540044.pcap
2021-07-20 09:30:02	35632	Сенсор № 1002; Кейс № 6743;	ftp://ftp.cloud.gcm/traffic/1002/1626708805_2021_07_19____18_33_25_503269.pcap
2021-07-20 09:30:02	35633	Сенсор № 1053; Кейс № 6745;	ftp://ftp.cloud.gcm/traffic/1053/1626715735_2021_07_19____20_28_55_707914.pcap
2021-07-20 10:00:03	35634	Сенсор № 1017; Кейс № 6747;	ftp://ftp.cloud.gcm/traffic/1017/1626717640_2021_07_19____21_00_40_527521.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626658002_2021_07_19____04_26_42_829699.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626656417_2021_07_19____04_00_17_318124.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626716638_2021_07_19____20_43_58_376946.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626673934_2021_07_19____08_52_14_351994.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626658128_2021_07_19____04_28_48_328930.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626647741_2021_07_19____01_35_41_792394.pcap
2021-07-20 10:00:03	35635	Сенсор № 1071; Кейс № 6748;	ftp://ftp.cloud.gcm/traffic/1071/1626677073_2021_07_19____09_44_33_824543.pcap , ftp://ftp.cloud.gcm/traffic/1071/1626654220_2021_07_19____03_23_40_284042.pcap , ftp://ftp.cloud.gcm/traffic/1071/1626715339_2021_07_19____20_22_19_075896.pcap , ftp://ftp.cloud.gcm/traffic/1071/1626644039_2021_07_19____00_33_59_165070.pcap
2021-07-20 10:00:04	35636	Сенсор № 1036; Кейс № 6749;	ftp://ftp.cloud.gcm/traffic/1036/1626667036_2021_07_19____06_57_16_790140.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626658114_2021_07_19____04_28_34_047192.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626647067_2021_07_19____01_24_27_464192.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626673198_2021_07_19____08_39_58_972966.pcap
2021-07-20 10:00:05	35637	Сенсор № 1002; Кейс № 6752;	ftp://ftp.cloud.gcm/traffic/1002/1626722481_2021_07_19____22_21_21_743982.pcap
2021-07-20 10:00:05	35638	Сенсор № 1048; Кейс № 6753;	ftp://ftp.cloud.gcm/traffic/1048/1626725928_2021_07_19____23_18_48_719758.pcap
2021-07-20 10:00:05	35639	Сенсор № 1054; Кейс № 6756;	ftp://ftp.cloud.gcm/traffic/1054/1626724090_2021_07_19____22_48_10_554965.pcap
2021-07-20 10:00:06	35640	Сенсор № 1071; Кейс № 6758;	ftp://ftp.cloud.gcm/traffic/1071/1626747742_2021_07_20____05_22_22_887730.pcap
2021-07-20 10:00:06	35641	Сенсор № 1134; Кейс № 6757;	ftp://ftp.cloud.gcm/traffic/1134/1626727844_2021_07_19____23_50_44_714399.pcap
2021-07-20 10:00:06	35642	Сенсор № 1002; Кейс № 6763;	ftp://ftp.cloud.gcm/traffic/1002/1626750984_2021_07_20____06_16_24_698002.pcap
