дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-12 07:00:02	37380	Сенсор № 1070; Кейс № 10557;	ftp://ftp.cloud.gcm/traffic/1070/1633957543_2021_10_11____16_05_43_904396.pcap
2021-10-12 07:00:03	37381	Сенсор № 1076; Кейс № 10558;	ftp://ftp.cloud.gcm/traffic/1076/1633971065_2021_10_11____19_51_05_835001.pcap
2021-10-12 07:00:03	37382	Сенсор № 1013; Кейс № 10559; Воздействие так же направлено на следующие адреса: 195.128.68.80	ftp://ftp.cloud.gcm/traffic/1013/1633972757_2021_10_11____20_19_17_707476.pcap
2021-10-12 07:00:07	37383	Сенсор № 1070; Кейс № 10561;	ftp://ftp.cloud.gcm:21/traffic/1070/1633973321_2021_10_11____20_28_41_098857.pcap
2021-10-12 07:00:08	37384	Сенсор № 1002; Кейс № 10555;	ftp://ftp.cloud.gcm/traffic/1002/1633979624_2021_10_11____22_13_44_135552.pcap , ftp://ftp.cloud.gcm/traffic/1002/1633970899_2021_10_11____19_48_19_030594.pcap
2021-10-12 07:00:08	37385	Сенсор № 1025; Кейс № 10554;	ftp://ftp.cloud.gcm/traffic/1025/1633980751_2021_10_11____22_32_31_307543.pcap
2021-10-12 07:00:08	37386	Сенсор № 1002; Кейс № 10553;	ftp://ftp.cloud.gcm/traffic/1002/1633981057_2021_10_11____22_37_37_909020.pcap , ftp://ftp.cloud.gcm/traffic/1002/1633965428_2021_10_11____18_17_08_109380.pcap
2021-10-12 07:00:09	37387	Сенсор № 1073; Кейс № 10552;	ftp://ftp.cloud.gcm/traffic/1073/1633981347_2021_10_11____22_42_27_457285.pcap
2021-10-12 07:00:09	37388	Сенсор № 1139; Кейс № 10562;	ftp://ftp.cloud.gcm/traffic/1139/1633981635_2021_10_11____22_47_15_912639.pcap
2021-10-12 07:30:02	37389	Сенсор № 1010; Кейс № 10563;	ftp://ftp.cloud.gcm/traffic/1010/1634010509_2021_10_12____06_48_29_597572.pcap
2021-10-12 07:30:02	37390	Сенсор № 1073; Кейс № 10564;	ftp://ftp.cloud.gcm/traffic/1073/1634008305_2021_10_12____06_11_45_694118.pcap
2021-10-12 08:00:02	37391	Сенсор № 1054; Кейс № 10565; Воздействие так же направлено на следующие адреса: 144.206.7.73	ftp://ftp.cloud.gcm/traffic/1054/1634009007_2021_10_12____06_23_27_486935.pcap
2021-10-12 08:00:07	37392	Сенсор № 1079; Кейс № 10566;	ftp://ftp.cloud.gcm/traffic/1079/1634012889_2021_10_12____07_28_09_076895.pcap
2021-10-12 09:00:02	37393	Сенсор № 1002; Кейс № 10568;	ftp://ftp.cloud.gcm/traffic/1002/1634016765_2021_10_12____08_32_45_595783.pcap
2021-10-12 09:00:03	37394	Сенсор № 1134сенсор № 1041; Кейс № 10569; Воздействие так же направлено на следующие адреса: 178.237.206.11, 178.237.206.7	ftp://ftp.cloud.gcm/traffic/1041/1634014825_2021_10_12____08_00_25_559196.pcap , ftp://ftp.cloud.gcm/traffic/1134/1634014826_2021_10_12____08_00_26_192000.pcap
2021-10-12 09:30:01	37395	Сенсор № 1002; Кейс № 10570;	ftp://ftp.cloud.gcm/traffic/1002/1633993219_2021_10_12____02_00_19_729949.pcap
2021-10-12 11:30:02	37396	Сенсор № 1035; Кейс № 10574;	ftp://ftp.cloud.gcm/traffic/1035/1634020936_2021_10_12____09_42_16_841506.pcap , ftp://ftp.cloud.gcm/traffic/1035/1634020939_2021_10_12____09_42_19_481615.pcap , ftp://ftp.cloud.gcm/traffic/1035/1634020942_2021_10_12____09_42_22_195083.pcap
2021-10-12 11:30:03	37397	Сенсор № 1054; Кейс № 10577; Воздействие так же направлено на следующие адреса: 144.206.7.196	ftp://ftp.cloud.gcm/traffic/1054/1633996113_2021_10_12____02_48_33_588585.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634009005_2021_10_12____06_23_25_421963.pcap
2021-10-12 12:00:01	37398	Сенсор № 1054; Кейс № 10578;	ftp://ftp.cloud.gcm/traffic/1054/1634005035_2021_10_12____05_17_15_567797.pcap
2021-10-12 12:30:02	37399	Сенсор № 1052; Кейс № 10567;	ftp://ftp.cloud.gcm/traffic/1052/1634008978_2021_10_12____06_22_58_969042.pcap
2021-10-12 12:30:03	37400	Сенсор № 1002; Кейс № 10580;	ftp://ftp.cloud.gcm/traffic/1002/1633988304_2021_10_12____00_38_24_282919.pcap
2021-10-12 13:00:03	37401	Сенсор № 1010; Кейс № 10581; Воздействие так же направлено на следующие адреса: 93.187.72.67	ftp://ftp.cloud.gcm/traffic/1010/1633987776_2021_10_12____00_29_36_125841.pcap
2021-10-12 13:00:07	37402	Сенсор № 1012; Кейс № 10584;	ftp://ftp.cloud.gcm/traffic/1012/1633995705_2021_10_12____02_41_45_897910.pcap
2021-10-12 13:00:08	37403	Сенсор № 1002; Кейс № 10585;	ftp://ftp.cloud.gcm/traffic/1002/1634007039_2021_10_12____05_50_39_169944.pcap
2021-10-12 13:30:03	37404	Сенсор № 1002; Кейс № 10586;	ftp://ftp.cloud.gcm/traffic/1002/1634007565_2021_10_12____05_59_25_613101.pcap
2021-10-12 13:30:03	37405	Сенсор № 1070; Кейс № 10588;	ftp://ftp.cloud.gcm/traffic/1070/1634020823_2021_10_12____09_40_23_074749.pcap
2021-10-12 14:30:04	37406	Сенсор № 1054; Кейс № 10575;	ftp://ftp.cloud.gcm/traffic/1054/1634007625_2021_10_12____06_00_25_419151.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634007626_2021_10_12____06_00_26_408758.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634007628_2021_10_12____06_00_28_548805.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634007628_2021_10_12____06_00_28_953017.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634007630_2021_10_12____06_00_30_237076.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634007629_2021_10_12____06_00_29_697896.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634007630_2021_10_12____06_00_30_650703.pcap
2021-10-12 15:00:02	37407	Сенсор № 1133; Кейс № 10589;	ftp://ftp.cloud.gcm/traffic/1133/1634022025_2021_10_12____10_00_25_316198.pcap , ftp://ftp.cloud.gcm/traffic/1133/1634022026_2021_10_12____10_00_26_281232.pcap
2021-10-12 15:00:02	37408	Сенсор № 1133; Кейс № 10590;	ftp://ftp.cloud.gcm/traffic/1133/1634004967_2021_10_12____05_16_07_275313.pcap
2021-10-12 15:00:03	37409	Сенсор № 1054; Кейс № 10583;	ftp://ftp.cloud.gcm/traffic/1054/1634020930_2021_10_12____09_42_10_966558.pcap
2021-10-12 15:30:01	37410	Сенсор № 1054; Кейс № 10592;	ftp://ftp.cloud.gcm/traffic/1054/1634027989_2021_10_12____11_39_49_197953.pcap
2021-10-12 15:30:03	37411	Сенсор № 1024; Кейс № 10593;	ftp://ftp.cloud.gcm/traffic/1024/1634037171_2021_10_12____14_12_51_802206.pcap
2021-10-12 15:30:03	37412	Сенсор № 1024; Кейс № 10595;	ftp://ftp.cloud.gcm/traffic/1024/1634004351_2021_10_12____05_05_51_093366.pcap
2021-10-12 16:00:02	37413	Сенсор № 1024; Кейс № 10596;	ftp://ftp.cloud.gcm/traffic/1024/1634004353_2021_10_12____05_05_53_580088.pcap
2021-10-12 16:30:02	37414	Сенсор № 1072; Кейс № 10597; Воздействие так же направлено на следующие адреса: 91.201.209.248, 91.201.209.242, 91.201.209.254, 91.201.209.250, 91.201.210.10, 91.201.209.252	ftp://ftp.cloud.gcm/traffic/1072/1634006660_2021_10_12____05_44_20_202562.pcap , ftp://ftp.cloud.gcm/traffic/1072/1633998344_2021_10_12____03_25_44_639101.pcap
