дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-15 07:30:03	37474	Сенсор № 1045; Кейс № 10687; Воздействие так же направлено на следующие адреса: 194.226.116.51	ftp://ftp.cloud.gcm/traffic/1045/1634208957_2021_10_14____13_55_57_828889.pcap
2021-10-15 08:00:02	37475	Сенсор № 1037; Кейс № 10690;	ftp://ftp.cloud.gcm/traffic/1037/1634216163_2021_10_14____15_56_03_987073.pcap
2021-10-15 08:00:03	37476	Сенсор № 1028; Кейс № 10680;	ftp://ftp.cloud.gcm/traffic/1028/1634164054_2021_10_14____01_27_34_646338.pcap
2021-10-15 08:00:22	37477	Сенсор № 1072; Кейс № 10689;	ftp://ftp.cloud.gcm/traffic/1072/1634214110_2021_10_14____15_21_50_375823.pcap
2021-10-15 08:00:42	37478	Сенсор № 1052; Кейс № 10693;	ftp://ftp.cloud.gcm/traffic/1052/1634219384_2021_10_14____16_49_44_359739.pcap
2021-10-15 08:30:02	37479	Сенсор № 1091; Кейс № 10699;	ftp://ftp.cloud.gcm/traffic/1091/1634192370_2021_10_14____09_19_30_309041.pcap
2021-10-15 08:30:02	37480	Сенсор № 1104; Кейс № 10702;	ftp://ftp.cloud.gcm/traffic/1104/1634162257_2021_10_14____00_57_37_155699.pcap
2021-10-15 08:30:06	37481	Сенсор № 1054; Кейс № 10676; Воздействие так же направлено на следующие адреса: 144.206.7.77	ftp://ftp.cloud.gcm/traffic/1054/1634197217_2021_10_14____10_40_17_499079.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634189127_2021_10_14____08_25_27_228703.pcap
2021-10-15 08:30:07	37482	Сенсор № 1070; Кейс № 10682;	ftp://ftp.cloud.gcm/traffic/1070/1634208704_2021_10_14____13_51_44_650897.pcap , ftp://ftp.cloud.gcm/traffic/1070/1634204326_2021_10_14____12_38_46_290552.pcap , ftp://ftp.cloud.gcm/traffic/1070/1634191731_2021_10_14____09_08_51_479148.pcap , ftp://ftp.cloud.gcm/traffic/1070/1634207002_2021_10_14____13_23_22_122638.pcap
2021-10-15 08:30:11	37483	Сенсор № 1094; Кейс № 10684;	ftp://ftp.cloud.gcm/traffic/1094/1634194838_2021_10_14____10_00_38_963584.pcap , ftp://ftp.cloud.gcm/traffic/1094/1634192305_2021_10_14____09_18_25_757499.pcap
2021-10-15 10:30:02	37484	Сенсор № 1014; Кейс № 10704; Воздействие так же направлено на следующие адреса: 37.203.242.29	ftp://ftp.cloud.gcm/traffic/1014/1634281738_2021_10_15____10_08_58_450966.pcap
2021-10-15 11:00:02	37485	Сенсор № 1065; Кейс № 10705;	ftp://ftp.cloud.gcm/traffic/1065/1634281101_2021_10_15____09_58_21_989853.pcap
2021-10-15 11:30:01	37486	Сенсор № 1048; Кейс № 10706;	ftp://ftp.cloud.gcm/traffic/1048/1634279618_2021_10_15____09_33_38_782774.pcap
2021-10-15 12:00:02	37487	Сенсор № 1024; Кейс № 10713;	ftp://ftp.cloud.gcm/traffic/1024/1634287455_2021_10_15____11_44_15_741593.pcap , ftp://ftp.cloud.gcm/traffic/1024/1634284754_2021_10_15____10_59_14_997954.pcap
2021-10-15 12:00:02	37488	Сенсор № 1130; Кейс № 10712;	ftp://ftp.cloud.gcm/traffic/1130/1634284940_2021_10_15____11_02_20_342470.pcap
2021-10-15 12:00:03	37489	Сенсор № 1002; Кейс № 10711;	ftp://ftp.cloud.gcm/traffic/1002/1634284975_2021_10_15____11_02_55_672450.pcap
2021-10-15 12:00:03	37490	Сенсор № 1072; Кейс № 10710;	ftp://ftp.cloud.gcm/traffic/1072/1634284952_2021_10_15____11_02_32_484080.pcap
2021-10-15 12:00:03	37491	Сенсор № 1021; Кейс № 10708;	ftp://ftp.cloud.gcm/traffic/1021/1634286090_2021_10_15____11_21_30_837954.pcap
2021-10-15 12:30:02	37492	Сенсор № 1139; Кейс № 10707;	ftp://ftp.cloud.gcm/traffic/1139/1634286025_2021_10_15____11_20_25_867071.pcap
2021-10-15 12:30:02	37493	Сенсор № 1104; Кейс № 10715; Воздействие так же направлено на следующие адреса: 109.236.209.158	ftp://ftp.cloud.gcm/traffic/1104/1634288060_2021_10_15____11_54_20_358547.pcap
2021-10-15 13:00:01	37494	Сенсор № 1079; Кейс № 10701;	ftp://ftp.cloud.gcm/traffic/1079/1634202801_2021_10_14____12_13_21_913113.pcap , ftp://ftp.cloud.gcm/traffic/1079/1634206351_2021_10_14____13_12_31_818059.pcap
2021-10-15 13:00:03	37495	Сенсор № 1041; Кейс № 10696;	ftp://ftp.cloud.gcm/traffic/1041/1634197673_2021_10_14____10_47_53_217824.pcap , ftp://ftp.cloud.gcm/traffic/1041/1634292203_2021_10_15____13_03_23_436305.pcap
2021-10-15 14:00:02	37496	Сенсор № 1002; Кейс № 10718;	ftp://ftp.cloud.gcm/traffic/1002/1634286087_2021_10_15____11_21_27_747209.pcap
2021-10-15 16:30:02	37497	Сенсор № 1135; Кейс № 10721;	ftp://ftp.cloud.gcm/traffic/1135/1634289222_2021_10_15____12_13_42_906883.pcap
2021-10-15 17:00:02	37498	Сенсор № 1002; Кейс № 10722;	ftp://ftp.cloud.gcm/traffic/1002/1634289150_2021_10_15____12_12_30_018185.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634305233_2021_10_15____16_40_33_043199.pcap
2021-10-15 17:30:01	37499	Сенсор № 1139; Кейс № 10723;	ftp://ftp.cloud.gcm/traffic/1139/1634306714_2021_10_15____17_05_14_102241.pcap
