дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-20 07:00:02	37587	Сенсор № 1076; Кейс № 10856;	ftp://ftp.cloud.gcm/traffic/1076/1634648287_2021_10_19____15_58_07_947000.pcap
2021-10-20 07:00:02	37588	Сенсор № 1038; Кейс № 10859;	ftp://ftp.cloud.gcm/traffic/1038/1634662416_2021_10_19____19_53_36_195067.pcap
2021-10-20 07:00:03	37589	Сенсор № 1044; Кейс № 10861; Воздействие так же направлено на следующие адреса: 46.42.4.253, 10.0.1.170, 46.42.4.254	ftp://ftp.cloud.gcm/traffic/1044/1634664698_2021_10_19____20_31_38_767071.pcap
2021-10-20 07:00:07	37590	Сенсор № 1059; Кейс № 10862;	ftp://ftp.cloud.gcm/traffic/1059/1634667878_2021_10_19____21_24_38_021187.pcap
2021-10-20 08:30:07	37591	Сенсор № 1037; Кейс № 10865;	ftp://ftp.cloud.gcm/traffic/1037/1634619629_2021_10_19____08_00_29_587945.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634697645_2021_10_20____05_40_45_306405.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634680808_2021_10_20____01_00_08_809338.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634695207_2021_10_20____05_00_07_713377.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634626807_2021_10_19____10_00_07_678586.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634673609_2021_10_19____23_00_09_634382.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634630406_2021_10_19____11_00_06_582235.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634691606_2021_10_20____04_00_06_683410.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634684407_2021_10_20____02_00_07_765103.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634688007_2021_10_20____03_00_07_671131.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634702408_2021_10_20____07_00_08_669650.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634664696_2021_10_19____20_31_36_194524.pcap
2021-10-20 09:00:40	37592	Сенсор № 1014сенсор № 1076сенсор № 1054сенсор № 1121сенсор № 1081сенсор № 1070сенсор № 1130сенсор № 1036сенсор № 1065сенсор № 1060сенсор № 1021сенсор № 1010сенсор № 1048сенсор № 1110сенсор № 1066сенсор № 1051сенсор № 1024сенсор № 1002сенсор № 1062сенсор № 1073сенсор № 1035сенсор № 1139сенсор № 1038сенсор № 1052сенсор № 1016сенсор № 1017сенсор № 1012сенсор № 1006сенсор № 1072сенсор № 1028сенсор № 1106сенсор № 1117сенсор № 1071сенсор № 1037сенсор № 1134сенсор № 1029сенсор № 1100сенсор № 1082сенсор № 1053сенсор № 1043сенсор № 1030сенсор № 1122; Кейс № 10841; Воздействие так же направлено на следующие адреса: 91.201.211.55, 62.148.143.237, 193.29.19.55, 195.34.235.86, 192.168.40.23, 192.168.1.110, 91.201.211.73, 37.203.242.4, 195.93.247.13, 95.173.128.109, 194.226.132.172, 62.76.145.29, 185.24.244.12, 91.201.211.78, 195.3.183.67, 195.93.246.107, 212.12.13.113, 46.61.209.208, 10.0.1.54, 37.112.57.121, 195.93.247.48, 194.190.37.233, 195.208.58.54, 195.93.247.161, 194.226.132.90, 37.112.57.188, 93.187.72.48, 62.33.223.103, 176.100.242.220, 212.30.142.4, 195.93.247.23, 46.61.209.114, 62.76.145.195, 95.173.128.113, 212.12.13.79, 91.223.217.240, 195.93.247.155, 212.22.95.36, 91.223.217.70, 91.201.210.18, 178.237.206.5, 194.190.37.227, 90.154.40.229, 91.201.208.87, 46.61.209.2, 77.243.12.229, 91.201.210.49, 46.61.209.155, 95.173.132.86, 62.33.223.106, 195.93.246.122, 91.201.210.113, 46.61.209.228, 195.93.246.229, 91.223.217.242, 213.24.76.24, 62.76.145.30, 176.99.132.201, 10.0.0.39, 62.76.145.203, 195.98.94.180, 194.226.132.66, 46.61.209.97, 62.148.133.18, 176.99.132.200, 95.173.128.115, 95.173.136.171, 46.61.209.56, 62.148.133.4, 46.61.209.232, 212.22.95.56, 95.173.136.82, 109.94.184.8, 144.206.11.3, 95.173.135.142, 91.201.209.59, 212.22.95.43, 10.131.253.6, 91.201.211.39, 194.226.132.76, 46.61.209.100, 93.187.72.8, 195.93.247.6, 195.93.246.22, 10.120.36.170, 93.187.72.67, 213.24.76.21, 212.12.13.67, 95.173.136.71, 46.61.243.132, 62.148.142.1, 176.100.242.210, 194.226.132.77, 31.173.55.243, 188.254.86.136, 176.100.242.228, 62.148.142.20, 84.42.45.126, 31.173.55.248, 91.223.217.246, 212.22.95.42, 62.76.145.224, 46.42.7.205, 193.29.19.39, 213.24.76.25, 62.33.223.97, 194.226.132.202, 195.93.246.160, 91.201.209.60, 94.141.63.78, 195.98.81.189, 93.187.72.19, 10.248.3.82, 10.65.4.159, 212.22.95.59, 91.201.209.68, 172.16.10.177, 91.201.211.81, 192.168.1.141, 192.168.40.41, 37.203.242.29, 77.241.31.14, 195.93.247.152, 195.42.73.197, 176.100.242.153, 91.201.209.66, 95.173.132.72, 91.201.209.243, 62.76.145.233, 10.120.36.103	ftp://ftp.cloud.gcm/traffic/1072/1634622410_2021_10_19____08_46_50_608106.pcap , ftp://ftp.cloud.gcm/traffic/1048/1634626322_2021_10_19____09_52_02_319927.pcap , ftp://ftp.cloud.gcm/traffic/1073/1634625308_2021_10_19____09_35_08_475055.pcap , ftp://ftp.cloud.gcm/traffic/1070/1634649150_2021_10_19____16_12_30_534503.pcap , ftp://ftp.cloud.gcm/traffic/1048/1634652785_2021_10_19____17_13_05_260593.pcap , ftp://ftp.cloud.gcm/traffic/1021/1634637309_2021_10_19____12_55_09_707328.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634639363_2021_10_19____13_29_23_445176.pcap , ftp://ftp.cloud.gcm/traffic/1065/1634636005_2021_10_19____12_33_25_020185.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634639473_2021_10_19____13_31_13_300773.pcap , ftp://ftp.cloud.gcm/traffic/1051/1634637172_2021_10_19____12_52_52_963833.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634635530_2021_10_19____12_25_30_637196.pcap , ftp://ftp.cloud.gcm/traffic/1066/1634639460_2021_10_19____13_31_00_911010.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634623913_2021_10_19____09_11_53_921886.pcap , ftp://ftp.cloud.gcm/traffic/1006/1634632147_2021_10_19____11_29_07_071517.pcap , ftp://ftp.cloud.gcm/traffic/1082/1634639463_2021_10_19____13_31_03_244199.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634639477_2021_10_19____13_31_17_453813.pcap , ftp://ftp.cloud.gcm/traffic/1014/1634624056_2021_10_19____09_14_16_953692.pcap , ftp://ftp.cloud.gcm/traffic/1071/1634638657_2021_10_19____13_17_37_241739.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634639465_2021_10_19____13_31_05_449370.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634633985_2021_10_19____11_59_45_115905.pcap , ftp://ftp.cloud.gcm/traffic/1117/1634623837_2021_10_19____09_10_37_997823.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634622772_2021_10_19____08_52_52_415491.pcap , ftp://ftp.cloud.gcm/traffic/1060/1634623531_2021_10_19____09_05_31_732397.pcap , ftp://ftp.cloud.gcm/traffic/1053/1634621701_2021_10_19____08_35_01_530280.pcap , ftp://ftp.cloud.gcm/traffic/1106/1634617890_2021_10_19____07_31_30_645804.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634621678_2021_10_19____08_34_38_354023.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634622749_2021_10_19____08_52_29_458237.pcap , ftp://ftp.cloud.gcm/traffic/1070/1634639533_2021_10_19____13_32_13_269018.pcap , ftp://ftp.cloud.gcm/traffic/1066/1634639485_2021_10_19____13_31_25_592675.pcap , ftp://ftp.cloud.gcm/traffic/1028/1634639642_2021_10_19____13_34_02_453092.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634639546_2021_10_19____13_32_26_934647.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634639731_2021_10_19____13_35_31_720814.pcap , ftp://ftp.cloud.gcm/traffic/1139/1634639622_2021_10_19____13_33_42_669331.pcap , ftp://ftp.cloud.gcm/traffic/1065/1634639511_2021_10_19____13_31_51_839486.pcap , ftp://ftp.cloud.gcm/traffic/1106/1634639628_2021_10_19____13_33_48_639442.pcap , ftp://ftp.cloud.gcm/traffic/1110/1634639560_2021_10_19____13_32_40_671615.pcap , ftp://ftp.cloud.gcm/traffic/1117/1634639507_2021_10_19____13_31_47_791278.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634639491_2021_10_19____13_31_31_718506.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634639734_2021_10_19____13_35_34_077399.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634639736_2021_10_19____13_35_36_329023.pcap , ftp://ftp.cloud.gcm/traffic/1028/1634639582_2021_10_19____13_33_02_342884.pcap , ftp://ftp.cloud.gcm/traffic/1036/1634640338_2021_10_19____13_45_38_322558.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634639876_2021_10_19____13_37_56_582299.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634639824_2021_10_19____13_37_04_990767.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634639827_2021_10_19____13_37_07_230218.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634639789_2021_10_19____13_36_29_308434.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634639818_2021_10_19____13_36_58_715079.pcap , ftp://ftp.cloud.gcm/traffic/1134/1634639882_2021_10_19____13_38_02_651119.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634639843_2021_10_19____13_37_23_187555.pcap , ftp://ftp.cloud.gcm/traffic/1060/1634639862_2021_10_19____13_37_42_653047.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634639839_2021_10_19____13_37_19_567808.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634639910_2021_10_19____13_38_30_267761.pcap , ftp://ftp.cloud.gcm/traffic/1028/1634640041_2021_10_19____13_40_41_334546.pcap , ftp://ftp.cloud.gcm/traffic/1070/1634639914_2021_10_19____13_38_34_762852.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634639892_2021_10_19____13_38_12_541047.pcap , ftp://ftp.cloud.gcm/traffic/1121/1634639794_2021_10_19____13_36_34_755849.pcap , ftp://ftp.cloud.gcm/traffic/1048/1634681054_2021_10_20____01_04_14_410804.pcap , ftp://ftp.cloud.gcm/traffic/1030/1634619192_2021_10_19____07_53_12_244318.pcap , ftp://ftp.cloud.gcm/traffic/1066/1634619636_2021_10_19____08_00_36_509192.pcap , ftp://ftp.cloud.gcm/traffic/1043/1634640057_2021_10_19____13_40_57_079911.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634694139_2021_10_20____04_42_19_450210.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634688010_2021_10_20____03_00_10_682230.pcap , ftp://ftp.cloud.gcm/traffic/1043/1634692264_2021_10_20____04_11_04_767548.pcap , ftp://ftp.cloud.gcm/traffic/1065/1634689672_2021_10_20____03_27_52_856166.pcap , ftp://ftp.cloud.gcm/traffic/1066/1634688009_2021_10_20____03_00_09_841513.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634692172_2021_10_20____04_09_32_737723.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634686240_2021_10_20____02_30_40_649347.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634692943_2021_10_20____04_22_23_709280.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634689363_2021_10_20____03_22_43_458553.pcap , ftp://ftp.cloud.gcm/traffic/1066/1634692333_2021_10_20____04_12_13_994738.pcap , ftp://ftp.cloud.gcm/traffic/1122/1634689569_2021_10_20____03_26_09_425705.pcap , ftp://ftp.cloud.gcm/traffic/1024/1634692336_2021_10_20____04_12_16_241966.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634691608_2021_10_20____04_00_08_618130.pcap , ftp://ftp.cloud.gcm/traffic/1048/1634692480_2021_10_20____04_14_40_387197.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634692180_2021_10_20____04_09_40_614507.pcap , ftp://ftp.cloud.gcm/traffic/1100/1634682770_2021_10_20____01_32_50_906328.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634684239_2021_10_20____01_57_19_116235.pcap , ftp://ftp.cloud.gcm/traffic/1106/1634683376_2021_10_20____01_42_56_161740.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634696188_2021_10_20____05_16_28_385547.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634698083_2021_10_20____05_48_03_561601.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634700286_2021_10_20____06_24_46_357306.pcap , ftp://ftp.cloud.gcm/traffic/1030/1634697855_2021_10_20____05_44_15_790610.pcap , ftp://ftp.cloud.gcm/traffic/1010/1634698783_2021_10_20____05_59_43_321077.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634702530_2021_10_20____07_02_10_950810.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634694911_2021_10_20____04_55_11_538888.pcap , ftp://ftp.cloud.gcm/traffic/1016/1634697112_2021_10_20____05_31_52_784924.pcap , ftp://ftp.cloud.gcm/traffic/1010/1634697391_2021_10_20____05_36_31_528509.pcap , ftp://ftp.cloud.gcm/traffic/1106/1634694925_2021_10_20____04_55_25_405224.pcap , ftp://ftp.cloud.gcm/traffic/1121/1634701247_2021_10_20____06_40_47_524969.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634697479_2021_10_20____05_37_59_996273.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634702758_2021_10_20____07_05_58_540157.pcap , ftp://ftp.cloud.gcm/traffic/1065/1634703238_2021_10_20____07_13_58_482591.pcap , ftp://ftp.cloud.gcm/traffic/1139/1634640965_2021_10_19____13_56_05_026552.pcap , ftp://ftp.cloud.gcm/traffic/1048/1634641213_2021_10_19____14_00_13_233871.pcap , ftp://ftp.cloud.gcm/traffic/1139/1634642976_2021_10_19____14_29_36_771763.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634649291_2021_10_19____16_14_51_488218.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634649313_2021_10_19____16_15_13_179105.pcap , ftp://ftp.cloud.gcm/traffic/1016/1634646654_2021_10_19____15_30_54_538266.pcap , ftp://ftp.cloud.gcm/traffic/1139/1634647808_2021_10_19____15_50_08_891204.pcap , ftp://ftp.cloud.gcm/traffic/1048/1634647936_2021_10_19____15_52_16_064472.pcap , ftp://ftp.cloud.gcm/traffic/1066/1634653493_2021_10_19____17_24_53_253827.pcap , ftp://ftp.cloud.gcm/traffic/1073/1634653706_2021_10_19____17_28_26_032562.pcap , ftp://ftp.cloud.gcm/traffic/1030/1634645670_2021_10_19____15_14_30_220410.pcap , ftp://ftp.cloud.gcm/traffic/1081/1634646533_2021_10_19____15_28_53_778941.pcap , ftp://ftp.cloud.gcm/traffic/1060/1634644691_2021_10_19____14_58_11_387569.pcap , ftp://ftp.cloud.gcm/traffic/1037/1634640800_2021_10_19____13_53_20_661211.pcap , ftp://ftp.cloud.gcm/traffic/1106/1634646566_2021_10_19____15_29_26_918419.pcap , ftp://ftp.cloud.gcm/traffic/1062/1634645378_2021_10_19____15_09_38_778976.pcap , ftp://ftp.cloud.gcm/traffic/1028/1634653572_2021_10_19____17_26_12_119928.pcap , ftp://ftp.cloud.gcm/traffic/1070/1634662477_2021_10_19____19_54_37_686961.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634663716_2021_10_19____20_15_16_945741.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634656152_2021_10_19____18_09_12_042971.pcap , ftp://ftp.cloud.gcm/traffic/1076/1634656055_2021_10_19____18_07_35_264642.pcap , ftp://ftp.cloud.gcm/traffic/1024/1634655753_2021_10_19____18_02_33_511364.pcap , ftp://ftp.cloud.gcm/traffic/1029/1634664069_2021_10_19____20_21_09_991511.pcap , ftp://ftp.cloud.gcm/traffic/1082/1634667923_2021_10_19____21_25_23_135823.pcap , ftp://ftp.cloud.gcm/traffic/1130/1634669014_2021_10_19____21_43_34_873184.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634668789_2021_10_19____21_39_49_870228.pcap , ftp://ftp.cloud.gcm/traffic/1014/1634666662_2021_10_19____21_04_22_029519.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634666678_2021_10_19____21_04_38_199411.pcap , ftp://ftp.cloud.gcm/traffic/1012/1634665334_2021_10_19____20_42_14_818967.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634664104_2021_10_19____20_21_44_795064.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634664801_2021_10_19____20_33_21_584077.pcap , ftp://ftp.cloud.gcm/traffic/1051/1634667833_2021_10_19____21_23_53_029486.pcap , ftp://ftp.cloud.gcm/traffic/1139/1634668967_2021_10_19____21_42_47_110916.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634665106_2021_10_19____20_38_26_020084.pcap , ftp://ftp.cloud.gcm/traffic/1106/1634668962_2021_10_19____21_42_42_784748.pcap , ftp://ftp.cloud.gcm/traffic/1035/1634666719_2021_10_19____21_05_19_729511.pcap , ftp://ftp.cloud.gcm/traffic/1017/1634664221_2021_10_19____20_23_41_290904.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634668987_2021_10_19____21_43_07_001442.pcap , ftp://ftp.cloud.gcm/traffic/1117/1634668999_2021_10_19____21_43_19_154828.pcap , ftp://ftp.cloud.gcm/traffic/1066/1634669888_2021_10_19____21_58_08_833249.pcap , ftp://ftp.cloud.gcm/traffic/1030/1634672822_2021_10_19____22_47_02_200515.pcap , ftp://ftp.cloud.gcm/traffic/1010/1634675138_2021_10_19____23_25_38_134304.pcap , ftp://ftp.cloud.gcm/traffic/1052/1634670857_2021_10_19____22_14_17_186170.pcap , ftp://ftp.cloud.gcm/traffic/1038/1634670869_2021_10_19____22_14_29_006171.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634680279_2021_10_20____00_51_19_915778.pcap , ftp://ftp.cloud.gcm/traffic/1002/1634677213_2021_10_20____00_00_13_761464.pcap
2021-10-20 09:00:44	37593	Сенсор № 1030; Кейс № 10838;	ftp://ftp.cloud.gcm/traffic/1030/1634626883_2021_10_19____10_01_23_244448.pcap
2021-10-20 09:00:44	37594	Сенсор № 1028; Кейс № 10848;	ftp://ftp.cloud.gcm/traffic/1028/1634593309_2021_10_19____00_41_49_904042.pcap
2021-10-20 09:00:45	37595	Сенсор № 1133; Кейс № 10857;	ftp://ftp.cloud.gcm/traffic/1133/1634640229_2021_10_19____13_43_49_365710.pcap
2021-10-20 09:00:49	37596	Сенсор № 1117; Кейс № 10853; Воздействие так же направлено на следующие адреса: 192.168.1.33	ftp://ftp.cloud.gcm/traffic/1117/1634593314_2021_10_19____00_41_54_368820.pcap
