дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-26 07:00:02	37754	Сенсор № 1082; Кейс № 11146;	ftp://ftp.cloud.gcm/traffic/1082/1635173959_2021_10_25____17_59_19_269366.pcap
2021-10-26 07:00:02	37755	Сенсор № 1012; Кейс № 11153;	ftp://ftp.cloud.gcm/traffic/1012/1635200046_2021_10_26____01_14_06_336979.pcap
2021-10-26 07:00:07	37756	Сенсор № 1052; Кейс № 11155; Воздействие так же направлено на следующие адреса: 194.226.26.92	ftp://ftp.cloud.gcm/traffic/1052/1635200154_2021_10_26____01_15_54_298636.pcap
2021-10-26 07:00:08	37757	Сенсор № 1072; Кейс № 11149;	ftp://ftp.cloud.gcm/traffic/1072/1635184851_2021_10_25____21_00_51_323264.pcap
2021-10-26 07:30:02	37758	Сенсор № 1045; Кейс № 11132;	ftp://ftp.cloud.gcm/traffic/1045/1635121774_2021_10_25____03_29_34_047920.pcap
2021-10-26 08:00:03	37759	Сенсор № 1106; Кейс № 11120;	ftp://ftp.cloud.gcm/traffic/1106/1635138118_2021_10_25____08_01_58_229879.pcap , ftp://ftp.cloud.gcm/traffic/1106/1635132908_2021_10_25____06_35_08_803665.pcap , ftp://ftp.cloud.gcm/traffic/1106/1635141371_2021_10_25____08_56_11_207129.pcap , ftp://ftp.cloud.gcm/traffic/1106/1635138517_2021_10_25____08_08_37_666935.pcap , ftp://ftp.cloud.gcm/traffic/1106/1635138519_2021_10_25____08_08_39_970871.pcap
2021-10-26 08:00:20	37760	Сенсор № 1002; Кейс № 11123;	ftp://ftp.cloud.gcm/traffic/1002/1635125234_2021_10_25____04_27_14_620513.pcap , ftp://ftp.cloud.gcm/traffic/1002/1635220562_2021_10_26____06_56_02_351044.pcap , ftp://ftp.cloud.gcm/traffic/1002/1635114084_2021_10_25____01_21_24_182014.pcap , ftp://ftp.cloud.gcm/traffic/1002/1635126148_2021_10_25____04_42_28_938194.pcap , ftp://ftp.cloud.gcm/traffic/1002/1635112320_2021_10_25____00_52_00_078641.pcap , ftp://ftp.cloud.gcm/traffic/1002/1635145359_2021_10_25____10_02_39_470422.pcap , ftp://ftp.cloud.gcm/traffic/1002/1635149375_2021_10_25____11_09_35_925993.pcap
2021-10-26 12:00:02	37761	Сенсор № 1072; Кейс № 11160;	ftp://ftp.cloud.gcm/traffic/1072/1635233576_2021_10_26____10_32_56_455077.pcap
2021-10-26 16:30:03	37762	Сенсор № 1038; Кейс № 11087;	ftp://ftp.cloud.gcm/traffic/1038/1635093791_2021_10_24____19_43_11_806821.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635093796_2021_10_24____19_43_16_559447.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635093787_2021_10_24____19_43_07_164400.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635093784_2021_10_24____19_43_04_371358.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635093794_2021_10_24____19_43_14_119985.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635093782_2021_10_24____19_43_02_118529.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635093779_2021_10_24____19_42_59_859399.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635093799_2021_10_24____19_43_19_216500.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635093789_2021_10_24____19_43_09_080400.pcap
2021-10-26 18:00:02	37763	Сенсор № 1134; Кейс № 11054;	ftp://ftp.cloud.gcm/traffic/1134/1635057261_2021_10_24____09_34_21_316457.pcap , ftp://ftp.cloud.gcm/traffic/1134/1635056738_2021_10_24____09_25_38_384260.pcap
2021-10-26 18:00:04	37764	Сенсор № 1010; Кейс № 11051; Воздействие так же направлено на следующие адреса: 93.187.72.48, 93.187.72.67, 93.187.72.68	ftp://ftp.cloud.gcm/traffic/1010/1635052974_2021_10_24____08_22_54_710754.pcap , ftp://ftp.cloud.gcm/traffic/1010/1635057158_2021_10_24____09_32_38_660758.pcap , ftp://ftp.cloud.gcm/traffic/1010/1635060111_2021_10_24____10_21_51_806673.pcap , ftp://ftp.cloud.gcm/traffic/1010/1635069476_2021_10_24____12_57_56_764978.pcap
