дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-08-06 09:00:04	36035	Сенсор № 1032; Кейс № 7705;	ftp://ftp.cloud.gcm/traffic/1032/1628181959_2021_08_05____19_45_59_198715.pcap
2021-08-06 09:00:04	36036	Сенсор № 1036; Кейс № 7714;	ftp://ftp.cloud.gcm/traffic/1036/1628181747_2021_08_05____19_42_27_425558.pcap
2021-08-06 09:00:08	36037	Сенсор № 1048; Кейс № 7671;	ftp://ftp.cloud.gcm/traffic/1048/1628114236_2021_08_05____00_57_16_002548.pcap , ftp://ftp.cloud.gcm/traffic/1048/1628141876_2021_08_05____08_37_56_915720.pcap , ftp://ftp.cloud.gcm/traffic/1048/1628120426_2021_08_05____02_40_26_959880.pcap , ftp://ftp.cloud.gcm/traffic/1048/1628142473_2021_08_05____08_47_53_420145.pcap
2021-08-06 09:00:09	36038	Сенсор № 1070; Кейс № 7673; Воздействие так же направлено на следующие адреса: 62.33.223.109, 62.33.223.107, 62.33.223.106, 62.33.223.108	ftp://ftp.cloud.gcm/traffic/1070/1628114406_2021_08_05____01_00_06_124899.pcap , ftp://ftp.cloud.gcm/traffic/1070/1628126092_2021_08_05____04_14_52_498994.pcap , ftp://ftp.cloud.gcm/traffic/1070/1628124469_2021_08_05____03_47_49_509635.pcap
2021-08-06 09:00:14	36039	Сенсор № 1017; Кейс № 7674;	ftp://ftp.cloud.gcm/traffic/1017/1628122603_2021_08_05____03_16_43_605021.pcap , ftp://ftp.cloud.gcm/traffic/1017/1628125033_2021_08_05____03_57_13_128474.pcap , ftp://ftp.cloud.gcm/traffic/1017/1628177136_2021_08_05____18_25_36_128912.pcap , ftp://ftp.cloud.gcm/traffic/1017/1628125865_2021_08_05____04_11_05_363495.pcap , ftp://ftp.cloud.gcm/traffic/1017/1628197243_2021_08_06____00_00_43_998797.pcap
2021-08-06 09:00:15	36040	Сенсор № 1036; Кейс № 7684;	ftp://ftp.cloud.gcm/traffic/1036/1628158316_2021_08_05____13_11_56_143327.pcap
2021-08-06 09:00:16	36041	Сенсор № 1072; Кейс № 7675; Воздействие так же направлено на следующие адреса: 91.201.209.252, 91.201.209.253, 91.201.209.242, 91.201.209.251	ftp://ftp.cloud.gcm/traffic/1072/1628139960_2021_08_05____08_06_00_612359.pcap , ftp://ftp.cloud.gcm/traffic/1072/1628148168_2021_08_05____10_22_48_137349.pcap
2021-08-06 09:00:17	36042	Сенсор № 1036; Кейс № 7695; Воздействие так же направлено на следующие адреса: 188.254.49.99	ftp://ftp.cloud.gcm/traffic/1036/1628167321_2021_08_05____15_42_01_631018.pcap , ftp://ftp.cloud.gcm/traffic/1036/1628216485_2021_08_06____05_21_25_044899.pcap
2021-08-06 09:30:01	36043	Сенсор № 1072; Кейс № 7700;	ftp://ftp.cloud.gcm/traffic/1072/1628173873_2021_08_05____17_31_13_629053.pcap
2021-08-06 09:30:02	36044	Сенсор № 1072; Кейс № 7699; Воздействие так же направлено на следующие адреса: 91.201.210.41, 91.201.211.229, 91.201.211.86	ftp://ftp.cloud.gcm/traffic/1072/1628173333_2021_08_05____17_22_13_702463.pcap , ftp://ftp.cloud.gcm/traffic/1072/1628173827_2021_08_05____17_30_27_426661.pcap , ftp://ftp.cloud.gcm/traffic/1072/1628173855_2021_08_05____17_30_55_904047.pcap , ftp://ftp.cloud.gcm/traffic/1072/1628173936_2021_08_05____17_32_16_821325.pcap
2021-08-06 09:30:03	36045	Сенсор № 1012; Кейс № 7701; Воздействие так же направлено на следующие адреса: 195.93.247.27	ftp://ftp.cloud.gcm/traffic/1012/1628173325_2021_08_05____17_22_05_246711.pcap , ftp://ftp.cloud.gcm/traffic/1012/1628173321_2021_08_05____17_22_01_213277.pcap
2021-08-06 12:00:02	36046	Сенсор № 1072; Кейс № 7719; Воздействие так же направлено на следующие адреса: 91.201.209.243, 91.201.209.252, 91.201.209.242	ftp://ftp.cloud.gcm/traffic/1072/1628226226_2021_08_06____08_03_46_132385.pcap , ftp://ftp.cloud.gcm/traffic/1072/1628216895_2021_08_06____05_28_15_502879.pcap , ftp://ftp.cloud.gcm/traffic/1072/1628216487_2021_08_06____05_21_27_636407.pcap
2021-08-06 12:00:05	36047	Сенсор № 1125; Кейс № 7711;	ftp://ftp.cloud.gcm/traffic/1125/1628215230_2021_08_06____05_00_30_962887.pcap
2021-08-06 13:00:01	36048	Сенсор № 1049; Кейс № 7454;	ftp://ftp.cloud.gcm/traffic/1049/1627879004_2021_08_02____07_36_44_885048.pcap
2021-08-06 15:00:02	36049	Сенсор № 1070; Кейс № 7725; Воздействие так же направлено на следующие адреса: 62.33.223.108	ftp://ftp.cloud.gcm/traffic/1070/1628223729_2021_08_06____07_22_09_284114.pcap
2021-08-06 15:00:02	36050	Сенсор № 1036; Кейс № 7727;	ftp://ftp.cloud.gcm/traffic/1036/1628199429_2021_08_06____00_37_09_434947.pcap
2021-08-06 15:00:02	36051	Сенсор № 1071; Кейс № 7728;	ftp://ftp.cloud.gcm/traffic/1071/1628204753_2021_08_06____02_05_53_313367.pcap
