дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-09-22 07:00:02	36930	Сенсор № 1052; Кейс № 9833;	ftp://ftp.cloud.gcm/traffic/1052/1632234682_2021_09_21____17_31_22_431342.pcap
2021-09-22 07:00:02	36931	Сенсор № 1073; Кейс № 9834;	ftp://ftp.cloud.gcm/traffic/1073/1632234687_2021_09_21____17_31_27_050094.pcap
2021-09-22 07:00:03	36932	Сенсор № 1017; Кейс № 9848;	ftp://ftp.cloud.gcm/traffic/1017/1632242401_2021_09_21____19_40_01_658017.pcap
2021-09-22 07:00:03	36933	Сенсор № 1088; Кейс № 9849;	ftp://ftp.cloud.gcm/traffic/1088/1632245173_2021_09_21____20_26_13_053786.pcap
2021-09-22 07:30:02	36934	Сенсор № 1010; Кейс № 9855;	ftp://ftp.cloud.gcm/traffic/1010/1632278973_2021_09_22____05_49_33_610410.pcap
2021-09-22 12:00:01	36935	Сенсор № 1006; Кейс № 9861;	ftp://ftp.cloud.gcm/traffic/1006/1632298474_2021_09_22____11_14_34_449487.pcap
2021-09-22 13:00:01	36936	Сенсор № 1014; Кейс № 9865; Воздействие так же направлено на следующие адреса: 192.168.36.176, 192.168.36.70, 192.168.13.163, 192.168.11.3, 192.168.13.138	ftp://ftp.cloud.gcm/traffic/1014/1632298478_2021_09_22____11_14_38_627277.pcap
2021-09-22 14:00:02	36937	Сенсор № 1071; Кейс № 9867;	ftp://ftp.cloud.gcm/traffic/1071/1632303345_2021_09_22____12_35_45_449481.pcap , ftp://ftp.cloud.gcm/traffic/1071/1632283984_2021_09_22____07_13_04_854232.pcap
2021-09-22 15:00:02	36938	Сенсор № 1070; Кейс № 9868;	ftp://ftp.cloud.gcm/traffic/1070/1632311266_2021_09_22____14_47_46_415274.pcap
2021-09-22 15:00:06	36939	Сенсор № 1134; Кейс № 9869;	ftp://ftp.cloud.gcm/traffic/1134/1632283986_2021_09_22____07_13_06_958081.pcap
2021-09-22 15:00:11	36940	Сенсор № 1052; Кейс № 9870;	ftp://ftp.cloud.gcm/traffic/1052/1632283982_2021_09_22____07_13_02_427628.pcap
2021-09-22 15:00:15	36941	Сенсор № 1036; Кейс № 9871;	ftp://ftp.cloud.gcm/traffic/1036/1632283980_2021_09_22____07_13_00_241563.pcap
2021-09-22 15:30:01	36942	Сенсор № 1017; Кейс № 9872;	ftp://ftp.cloud.gcm/traffic/1017/1632283978_2021_09_22____07_12_58_204722.pcap
2021-09-22 16:30:02	36943	Сенсор № 1072; Кейс № 9873;	ftp://ftp.cloud.gcm/traffic/1072/1632277440_2021_09_22____05_24_00_633368.pcap
2021-09-22 16:30:19	36944	Сенсор № 1077; Кейс № 9874;	ftp://ftp.cloud.gcm/traffic/1077/1632283997_2021_09_22____07_13_17_008555.pcap
2021-09-22 16:30:23	36945	Сенсор № 1036; Кейс № 9875;	ftp://ftp.cloud.gcm/traffic/1036/1632316562_2021_09_22____16_16_02_602259.pcap
2021-09-22 16:30:27	36946	Сенсор № 1070; Кейс № 9835;	ftp://ftp.cloud.gcm/traffic/1070/1632242407_2021_09_21____19_40_07_942698.pcap
2021-09-22 16:30:46	36947	Сенсор № 1079; Кейс № 9303;	ftp://ftp.cloud.gcm:21/traffic/1079/1631263060_2021_09_10____11_37_40_647343.pcap
2021-09-22 17:00:02	36948	Сенсор № 1095; Кейс № 9495;	ftp://ftp.cloud.gcm/traffic/1095/1631681136_2021_09_15____07_45_36_990816.pcap
2021-09-22 18:30:01	36949	Сенсор № 1070; Кейс № 9876;	ftp://ftp.cloud.gcm/traffic/1070/1632314961_2021_09_22____15_49_21_476623.pcap
