дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-05 09:00:02	35055	Сенсор № 1052; Кейс № 5934;	ftp://ftp.cloud.gcm/traffic/1052/1625175605_2021_07_02____00_40_05_171568.pcap
2021-07-05 09:00:03	35056	Сенсор № 1072; Кейс № 5935;	ftp://ftp.cloud.gcm/traffic/1072/1625175617_2021_07_02____00_40_17_430279.pcap
2021-07-05 09:00:03	35057	Сенсор № 1036; Кейс № 5936;	ftp://ftp.cloud.gcm/traffic/1036/1625234830_2021_07_02____17_07_10_590704.pcap
2021-07-05 09:00:03	35058	Сенсор № 1017; Кейс № 5937;	ftp://ftp.cloud.gcm/traffic/1017/1625222054_2021_07_02____13_34_14_424040.pcap
2021-07-05 09:00:04	35059	Сенсор № 1036; Кейс № 5938;	ftp://ftp.cloud.gcm/traffic/1036/1625249830_2021_07_02____21_17_10_502710.pcap
2021-07-05 09:00:04	35060	Сенсор № 1054; Кейс № 5939;	ftp://ftp.cloud.gcm/traffic/1054/1625247791_2021_07_02____20_43_11_861434.pcap
2021-07-05 09:00:08	35061	Сенсор № 1054; Кейс № 5940;	ftp://ftp.cloud.gcm/traffic/1054/1625265109_2021_07_03____01_31_49_902560.pcap
2021-07-05 09:00:09	35062	Сенсор № 1054; Кейс № 5941;	ftp://ftp.cloud.gcm/traffic/1054/1625263629_2021_07_03____01_07_09_657102.pcap
2021-07-05 09:00:09	35063	Сенсор № 1070; Кейс № 5942; Воздействие так же направлено на следующие адреса: 62.33.223.108	ftp://ftp.cloud.gcm/traffic/1070/1625260000_2021_07_03____00_06_40_332454.pcap
2021-07-05 09:00:09	35064	Сенсор № 1017; Кейс № 5943;	ftp://ftp.cloud.gcm/traffic/1017/1625281212_2021_07_03____06_00_12_186445.pcap
2021-07-05 09:00:10	35065	Сенсор № 1054; Кейс № 5944;	ftp://ftp.cloud.gcm/traffic/1054/1625264945_2021_07_03____01_29_05_371762.pcap
2021-07-05 09:00:11	35066	Сенсор № 1107; Кейс № 5946;	ftp://ftp.cloud.gcm/traffic/1107/1625284266_2021_07_03____06_51_06_425335.pcap
2021-07-05 09:00:12	35067	Сенсор № 1131; Кейс № 5947;	ftp://ftp.cloud.gcm/traffic/1131/1625275659_2021_07_03____04_27_39_779883.pcap
2021-07-05 09:00:12	35068	Сенсор № 1037; Кейс № 5948;	ftp://ftp.cloud.gcm/traffic/1037/1625275475_2021_07_03____04_24_35_606886.pcap
2021-07-05 09:00:13	35069	Сенсор № 1041; Кейс № 5949;	ftp://ftp.cloud.gcm/traffic/1041/1625295740_2021_07_03____10_02_20_295881.pcap
2021-07-05 09:00:14	35070	Сенсор № 1139; Кейс № 5951;	ftp://ftp.cloud.gcm/traffic/1139/1625291784_2021_07_03____08_56_24_276482.pcap
2021-07-05 09:00:14	35071	Сенсор № 1054; Кейс № 5952;	ftp://ftp.cloud.gcm/traffic/1054/1625292173_2021_07_03____09_02_53_774789.pcap
2021-07-05 09:00:14	35072	Сенсор № 1054; Кейс № 5954;	ftp://ftp.cloud.gcm/traffic/1054/1625280829_2021_07_03____05_53_49_982660.pcap
2021-07-05 09:00:15	35073	Сенсор № 1002; Кейс № 5956;	ftp://ftp.cloud.gcm/traffic/1002/1625300559_2021_07_03____11_22_39_787949.pcap
2021-07-05 09:00:15	35074	Сенсор № 1002; Кейс № 5957;	ftp://ftp.cloud.gcm/traffic/1002/1625302339_2021_07_03____11_52_19_308801.pcap
2021-07-05 09:00:15	35075	Сенсор № 1059; Кейс № 5958;	ftp://ftp.cloud.gcm/traffic/1059/1625269429_2021_07_03____02_43_49_357319.pcap
2021-07-05 09:00:16	35076	Сенсор № 1080; Кейс № 5959;	ftp://ftp.cloud.gcm/traffic/1080/1625278269_2021_07_03____05_11_09_638665.pcap
2021-07-05 09:00:16	35077	Сенсор № 1099; Кейс № 5962;	ftp://ftp.cloud.gcm/traffic/1099/1625303776_2021_07_03____12_16_16_288609.pcap
2021-07-05 09:00:16	35078	Сенсор № 1002; Кейс № 5963;	ftp://ftp.cloud.gcm/traffic/1002/1625280792_2021_07_03____05_53_12_873472.pcap
2021-07-05 09:00:17	35079	Сенсор № 1017; Кейс № 5964;	ftp://ftp.cloud.gcm/traffic/1017/1625280803_2021_07_03____05_53_23_677503.pcap
2021-07-05 09:00:17	35080	Сенсор № 1112; Кейс № 5966;	ftp://ftp.cloud.gcm/traffic/1112/1625280812_2021_07_03____05_53_32_483252.pcap
2021-07-05 09:00:17	35081	Сенсор № 1049; Кейс № 5971;	ftp://ftp.cloud.gcm/traffic/1049/1625316844_2021_07_03____15_54_04_920507.pcap
2021-07-05 09:00:18	35082	Сенсор № 1052; Кейс № 5972;	ftp://ftp.cloud.gcm/traffic/1052/1625333723_2021_07_03____20_35_23_380448.pcap
