дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-09-16 07:00:02	36827	Сенсор № 1017; Кейс № 9514;	ftp://ftp.cloud.gcm/traffic/1017/1631717752_2021_09_15____17_55_52_391017.pcap
2021-09-16 07:00:03	36828	Сенсор № 1035; Кейс № 9515;	ftp://ftp.cloud.gcm/traffic/1035/1631712957_2021_09_15____16_35_57_414952.pcap
2021-09-16 07:00:04	36829	Сенсор № 1028; Кейс № 9518;	ftp://ftp.cloud.gcm/traffic/1028/1631671932_2021_09_15____05_12_12_255909.pcap
2021-09-16 07:00:04	36830	Сенсор № 1012; Кейс № 9499;	ftp://ftp.cloud.gcm/traffic/1012/1631695183_2021_09_15____11_39_43_517843.pcap
2021-09-16 07:00:05	36831	Сенсор № 1065; Кейс № 9586;	ftp://ftp.cloud.gcm/traffic/1065/1631727461_2021_09_15____20_37_41_734358.pcap
2021-09-16 07:00:05	36832	Сенсор № 1072; Кейс № 9588;	ftp://ftp.cloud.gcm/traffic/1072/1631712971_2021_09_15____16_36_11_718789.pcap
2021-09-16 07:00:05	36833	Сенсор № 1072; Кейс № 9589;	ftp://ftp.cloud.gcm/traffic/1072/1631678577_2021_09_15____07_02_57_748398.pcap
2021-09-16 07:00:05	36834	Сенсор № 1012; Кейс № 9590;	ftp://ftp.cloud.gcm/traffic/1012/1631753502_2021_09_16____03_51_42_529159.pcap
2021-09-16 07:00:06	36835	Сенсор № 1012; Кейс № 9592;	ftp://ftp.cloud.gcm/traffic/1012/1631732071_2021_09_15____21_54_31_376256.pcap
2021-09-16 07:00:06	36836	Сенсор № 1054; Кейс № 9594;	ftp://ftp.cloud.gcm/traffic/1054/1631757610_2021_09_16____05_00_10_514297.pcap
2021-09-16 07:00:07	36837	Сенсор № 1073; Кейс № 9596;	ftp://ftp.cloud.gcm/traffic/1073/1631728071_2021_09_15____20_47_51_981500.pcap
2021-09-16 07:00:07	36838	Сенсор № 1130; Кейс № 9593;	ftp://ftp.cloud.gcm/traffic/1130/1631757611_2021_09_16____05_00_11_514073.pcap
2021-09-16 11:30:01	36839	Сенсор № 1071; Кейс № 9640;	ftp://ftp.cloud.gcm/traffic/1071/1631741908_2021_09_16____00_38_28_854198.pcap
2021-09-16 11:30:02	36840	Сенсор № 1054; Кейс № 9510;	ftp://ftp.cloud.gcm/traffic/1054/1631685683_2021_09_15____09_01_23_925029.pcap
2021-09-16 12:00:02	36841	Сенсор № 1045; Кейс № 9503; Воздействие так же направлено на следующие адреса: 192.168.100.3, 192.168.100.36, 192.168.100.5, 192.168.100.240, 192.168.100.129, 192.168.100.192, 192.168.100.208, 192.168.100.111, 192.168.10.135, 192.168.10.104, 192.168.106.66, 192.168.106.43, 192.168.106.36, 192.168.100.184, 192.168.100.155, 192.168.100.107, 192.168.106.88, 192.168.106.31, 192.168.100.148, 192.168.106.6, 192.168.100.167, 192.168.106.94, 192.168.106.19, 192.168.106.18, 192.168.100.197, 192.168.100.104, 192.168.100.173, 192.168.106.95, 192.168.106.63, 192.168.106.30, 192.168.100.246, 192.168.100.232	ftp://ftp.cloud.gcm/traffic/1045/1631775224_2021_09_16____09_53_44_352477.pcap , ftp://ftp.cloud.gcm/traffic/1045/1631777803_2021_09_16____10_36_43_701253.pcap , ftp://ftp.cloud.gcm/traffic/1045/1631777811_2021_09_16____10_36_51_554078.pcap , ftp://ftp.cloud.gcm/traffic/1045/1631690575_2021_09_15____10_22_55_526272.pcap
2021-09-16 12:00:03	36842	Сенсор № 1037; Кейс № 9642;	ftp://ftp.cloud.gcm/traffic/1037/1631748450_2021_09_16____02_27_30_924308.pcap
2021-09-16 12:00:03	36843	Сенсор № 1059; Кейс № 9643;	ftp://ftp.cloud.gcm/traffic/1059/1631742718_2021_09_16____00_51_58_647308.pcap
2021-09-16 16:30:02	36844	Сенсор № 1038; Кейс № 9641; Воздействие так же направлено на следующие адреса: 192.168.22.165, 192.168.190.69, 192.168.22.20, 192.168.22.35, 192.168.18.164, 192.168.28.206, 192.168.22.202, 192.168.21.181, 192.168.22.11	ftp://ftp.cloud.gcm/traffic/1038/1631780210_2021_09_16____11_16_50_058959.pcap , ftp://ftp.cloud.gcm/traffic/1038/1631777000_2021_09_16____10_23_20_952041.pcap
2021-09-16 16:30:10	36845	Сенсор № 1094; Кейс № 9649;	ftp://ftp.cloud.gcm/traffic/1094/1631774892_2021_09_16____09_48_12_697372.pcap
2021-09-16 17:00:02	36846	Сенсор № 1125; Кейс № 9648;	ftp://ftp.cloud.gcm/traffic/1125/1631797211_2021_09_16____16_00_11_777368.pcap
2021-09-16 17:00:02	36847	Сенсор № 1018; Кейс № 9652;	ftp://ftp.cloud.gcm/traffic/1018/1631793676_2021_09_16____15_01_16_688104.pcap
2021-09-16 18:30:01	36848	Сенсор № 1002; Кейс № 9653;	ftp://ftp.cloud.gcm/traffic/1002/1631742870_2021_09_16____00_54_30_719337.pcap
2021-09-16 18:30:04	36849	Сенсор № 1038; Кейс № 9451;	ftp://ftp.cloud.gcm/traffic/1038/1631571383_2021_09_14____01_16_23_024983.pcap , ftp://ftp.cloud.gcm/traffic/1038/1631568896_2021_09_14____00_34_56_061583.pcap
