дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-11-25 07:00:02	38544	Сенсор № 1065; Кейс № 12519;	ftp://ftp.cloud.gcm/traffic/1065/1637764262_2021_11_24____17_31_02_140434.pcap
2021-11-25 07:00:02	38545	Сенсор № 1017; Кейс № 12520;	ftp://ftp.cloud.gcm/traffic/1017/1637765021_2021_11_24____17_43_41_388474.pcap
2021-11-25 07:00:02	38546	Сенсор № 1139; Кейс № 12521;	ftp://ftp.cloud.gcm/traffic/1139/1637771227_2021_11_24____19_27_07_730078.pcap
2021-11-25 07:00:03	38547	Сенсор № 1139; Кейс № 12523;	ftp://ftp.cloud.gcm/traffic/1139/1637778655_2021_11_24____21_30_55_701601.pcap
2021-11-25 07:00:03	38548	Сенсор № 1139; Кейс № 12524;	ftp://ftp.cloud.gcm/traffic/1139/1637777440_2021_11_24____21_10_40_550178.pcap
2021-11-25 07:00:03	38549	Сенсор № 1002; Кейс № 12525;	ftp://ftp.cloud.gcm/traffic/1002/1637783837_2021_11_24____22_57_17_864329.pcap
2021-11-25 07:00:04	38550	Сенсор № 1054; Кейс № 12528;	ftp://ftp.cloud.gcm/traffic/1054/1637785394_2021_11_24____23_23_14_949639.pcap
2021-11-25 07:00:04	38551	Сенсор № 1036; Кейс № 12507;	ftp://ftp.cloud.gcm/traffic/1036/1637706748_2021_11_24____01_32_28_094249.pcap
2021-11-25 07:00:04	38552	Сенсор № 1121; Кейс № 12522; Воздействие так же направлено на следующие адреса: 90.154.40.226	ftp://ftp.cloud.gcm/traffic/1121/1637767185_2021_11_24____18_19_45_883669.pcap
2021-11-25 07:30:01	38553	Сенсор № 1028; Кейс № 12530;	ftp://ftp.cloud.gcm/traffic/1028/1637810479_2021_11_25____06_21_19_924890.pcap
2021-11-25 07:30:01	38554	Сенсор № 1002; Кейс № 12529;	ftp://ftp.cloud.gcm/traffic/1002/1637808723_2021_11_25____05_52_03_315594.pcap
