дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-09-23 07:00:02	36950	Сенсор № 1028; Кейс № 9879;	ftp://ftp.cloud.gcm/traffic/1028/1632303525_2021_09_22____12_38_45_843074.pcap
2021-09-23 07:00:07	36951	Сенсор № 1036; Кейс № 9881;	ftp://ftp.cloud.gcm/traffic/1036/1632322696_2021_09_22____17_58_16_617798.pcap
2021-09-23 07:00:07	36952	Сенсор № 1010; Кейс № 9882;	ftp://ftp.cloud.gcm/traffic/1010/1632271644_2021_09_22____03_47_24_560908.pcap
2021-09-23 07:00:11	36953	Сенсор № 1095; Кейс № 9883;	ftp://ftp.cloud.gcm/traffic/1095/1632335975_2021_09_22____21_39_35_196290.pcap
2021-09-23 07:30:01	36954	Сенсор № 1072; Кейс № 9886; Воздействие так же направлено на следующие адреса: 91.201.209.250, 91.201.209.242, 91.201.209.253, 91.201.209.252, 91.201.209.243	ftp://ftp.cloud.gcm/traffic/1072/1632340810_2021_09_22____23_00_10_573697.pcap
2021-09-23 07:30:04	36955	Сенсор № 1072; Кейс № 9863; Воздействие так же направлено на следующие адреса: 91.201.209.250, 91.201.209.252, 91.201.209.243, 91.201.209.253, 91.201.209.251	ftp://ftp.cloud.gcm/traffic/1072/1632313287_2021_09_22____15_21_27_515351.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632320409_2021_09_22____17_20_09_360076.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632322018_2021_09_22____17_46_58_075676.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632299152_2021_09_22____11_25_52_433180.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632297088_2021_09_22____10_51_28_052538.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632288580_2021_09_22____08_29_40_208473.pcap , ftp://ftp.cloud.gcm/traffic/1072/1632287061_2021_09_22____08_04_21_737233.pcap
2021-09-23 08:00:02	36956	Сенсор № 1072; Кейс № 9887;	ftp://ftp.cloud.gcm/traffic/1072/1632280221_2021_09_22____06_10_21_564399.pcap
2021-09-23 08:00:03	36957	Сенсор № 1070; Кейс № 9859; Воздействие так же направлено на следующие адреса: 62.33.223.125	ftp://ftp.cloud.gcm/traffic/1070/1632316394_2021_09_22____16_13_14_667250.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632314785_2021_09_22____15_46_25_042615.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632304539_2021_09_22____12_55_39_394831.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632270003_2021_09_22____03_20_03_507953.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632297889_2021_09_22____11_04_49_800328.pcap
2021-09-23 08:00:04	36958	Сенсор № 1070; Кейс № 9888;	ftp://ftp.cloud.gcm/traffic/1070/1632302696_2021_09_22____12_24_56_493554.pcap
2021-09-23 08:00:06	36959	Сенсор № 1010; Кейс № 9889;	ftp://ftp.cloud.gcm/traffic/1010/1632260339_2021_09_22____00_38_59_845061.pcap
