дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-08-31 09:06:34	36535	Сенсор № 1076сенсор № 1054сенсор № 1070сенсор № 1065сенсор № 1066сенсор № 1051сенсор № 1002сенсор № 1084сенсор № 1073сенсор № 1139сенсор № 1012сенсор № 1135сенсор № 1028сенсор № 1106сенсор № 1046сенсор № 1082; Кейс № 8769; Воздействие так же направлено на следующие адреса: 46.61.243.228, 84.42.56.87, 192.168.1.206, 91.223.217.121, 176.100.242.152, 62.76.145.232, 46.61.243.130, 62.33.223.97, 46.61.243.76, 217.107.78.41, 192.168.1.137, 192.168.1.131, 193.29.19.55, 212.22.95.46, 95.173.129.91, 194.36.17.60, 109.195.177.196, 10.248.3.82, 194.226.132.68, 195.34.235.94, 91.223.217.48, 95.173.136.161, 212.22.95.36, 144.206.6.46, 176.100.242.154	ftp://ftp.cloud.gcm/traffic/1139/1630032689_2021_08_27____05_51_29_316072.pcap , ftp://ftp.cloud.gcm/traffic/1084/1630032655_2021_08_27____05_50_55_969194.pcap , ftp://ftp.cloud.gcm/traffic/1002/1630032649_2021_08_27____05_50_49_226654.pcap , ftp://ftp.cloud.gcm/traffic/1028/1630032583_2021_08_27____05_49_43_300374.pcap , ftp://ftp.cloud.gcm/traffic/1065/1630029532_2021_08_27____04_58_52_094708.pcap , ftp://ftp.cloud.gcm/traffic/1082/1630032662_2021_08_27____05_51_02_664797.pcap , ftp://ftp.cloud.gcm/traffic/1139/1630032631_2021_08_27____05_50_31_339001.pcap , ftp://ftp.cloud.gcm/traffic/1012/1630032587_2021_08_27____05_49_47_885173.pcap , ftp://ftp.cloud.gcm/traffic/1012/1630032567_2021_08_27____05_49_27_183336.pcap , ftp://ftp.cloud.gcm/traffic/1028/1630033217_2021_08_27____06_00_17_204502.pcap , ftp://ftp.cloud.gcm/traffic/1028/1630032676_2021_08_27____05_51_16_155519.pcap , ftp://ftp.cloud.gcm/traffic/1139/1630032684_2021_08_27____05_51_24_870265.pcap , ftp://ftp.cloud.gcm/traffic/1002/1630032660_2021_08_27____05_51_00_425029.pcap , ftp://ftp.cloud.gcm/traffic/1139/1630032669_2021_08_27____05_51_09_404793.pcap , ftp://ftp.cloud.gcm/traffic/1135/1630032635_2021_08_27____05_50_35_763035.pcap , ftp://ftp.cloud.gcm/traffic/1082/1630032581_2021_08_27____05_49_41_156185.pcap , ftp://ftp.cloud.gcm/traffic/1070/1630032578_2021_08_27____05_49_38_709202.pcap , ftp://ftp.cloud.gcm/traffic/1106/1630032573_2021_08_27____05_49_33_939389.pcap , ftp://ftp.cloud.gcm/traffic/1028/1630032562_2021_08_27____05_49_22_798871.pcap , ftp://ftp.cloud.gcm/traffic/1073/1630032713_2021_08_27____05_51_53_045603.pcap , ftp://ftp.cloud.gcm/traffic/1073/1630032702_2021_08_27____05_51_42_141928.pcap , ftp://ftp.cloud.gcm/traffic/1066/1630032683_2021_08_27____05_51_23_047968.pcap , ftp://ftp.cloud.gcm/traffic/1054/1630032671_2021_08_27____05_51_11_658664.pcap , ftp://ftp.cloud.gcm/traffic/1139/1630032651_2021_08_27____05_50_51_360736.pcap , ftp://ftp.cloud.gcm/traffic/1082/1630032560_2021_08_27____05_49_20_481095.pcap , ftp://ftp.cloud.gcm/traffic/1012/1630032680_2021_08_27____05_51_20_513090.pcap , ftp://ftp.cloud.gcm/traffic/1106/1630032551_2021_08_27____05_49_11_523975.pcap , ftp://ftp.cloud.gcm/traffic/1046/1630032665_2021_08_27____05_51_05_338327.pcap , ftp://ftp.cloud.gcm/traffic/1106/1630032638_2021_08_27____05_50_38_009775.pcap , ftp://ftp.cloud.gcm/traffic/1082/1630032706_2021_08_27____05_51_46_523772.pcap , ftp://ftp.cloud.gcm/traffic/1073/1630032702_2021_08_27____05_51_42_625055.pcap , ftp://ftp.cloud.gcm/traffic/1070/1630032658_2021_08_27____05_50_58_114749.pcap , ftp://ftp.cloud.gcm/traffic/1076/1630032633_2021_08_27____05_50_33_599658.pcap , ftp://ftp.cloud.gcm/traffic/1139/1630032592_2021_08_27____05_49_52_485725.pcap , ftp://ftp.cloud.gcm/traffic/1139/1630032571_2021_08_27____05_49_31_639989.pcap , ftp://ftp.cloud.gcm/traffic/1139/1630032569_2021_08_27____05_49_29_374184.pcap , ftp://ftp.cloud.gcm/traffic/1139/1630032687_2021_08_27____05_51_27_187367.pcap , ftp://ftp.cloud.gcm/traffic/1139/1630032590_2021_08_27____05_49_50_173643.pcap , ftp://ftp.cloud.gcm/traffic/1070/1630032558_2021_08_27____05_49_18_210872.pcap , ftp://ftp.cloud.gcm/traffic/1028/1630032710_2021_08_27____05_51_50_837417.pcap , ftp://ftp.cloud.gcm/traffic/1106/1630032699_2021_08_27____05_51_39_756387.pcap
2021-08-31 09:06:34	36536	Сенсор № 1072; Кейс № 8900;	ftp://ftp.cloud.gcm/traffic/1072/1630301030_2021_08_30____08_23_50_255450.pcap
2021-08-31 09:06:39	36537	Сенсор № 1094; Кейс № 8901;	ftp://ftp.cloud.gcm/traffic/1094/1630316935_2021_08_30____12_48_55_137468.pcap
2021-08-31 09:06:39	36538	Сенсор № 1139; Кейс № 8902;	ftp://ftp.cloud.gcm/traffic/1139/1630335551_2021_08_30____17_59_11_099821.pcap
2021-08-31 09:06:39	36539	Сенсор № 1072; Кейс № 8910;	ftp://ftp.cloud.gcm/traffic/1072/1630375436_2021_08_31____05_03_56_363247.pcap
2021-08-31 09:06:39	36540	Сенсор № 1130; Кейс № 8914;	ftp://ftp.cloud.gcm/traffic/1130/1630372701_2021_08_31____04_18_21_513194.pcap
2021-08-31 09:06:40	36541	Сенсор № 1002; Кейс № 8916;	ftp://ftp.cloud.gcm/traffic/1002/1630377241_2021_08_31____05_34_01_102849.pcap
2021-08-31 09:06:40	36542	Сенсор № 1070; Кейс № 8899; Воздействие так же направлено на следующие адреса: 62.33.223.106, 62.33.223.115	ftp://ftp.cloud.gcm/traffic/1070/1630320105_2021_08_30____13_41_45_061250.pcap
2021-08-31 09:06:41	36543	Сенсор № 1017; Кейс № 8898;	ftp://ftp.cloud.gcm/traffic/1017/1630340451_2021_08_30____19_20_51_932159.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630341291_2021_08_30____19_34_51_873080.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630297206_2021_08_30____07_20_06_337650.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630297133_2021_08_30____07_18_53_099961.pcap , ftp://ftp.cloud.gcm/traffic/1017/1630355218_2021_08_30____23_26_58_788084.pcap
2021-08-31 09:06:43	36544	Сенсор № 1134; Кейс № 8895;	ftp://ftp.cloud.gcm/traffic/1134/1630279935_2021_08_30____02_32_15_654059.pcap , ftp://ftp.cloud.gcm/traffic/1134/1630278141_2021_08_30____02_02_21_006592.pcap , ftp://ftp.cloud.gcm/traffic/1134/1630270808_2021_08_30____00_00_08_772332.pcap
