дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-01 09:00:02	34986	Сенсор № 1037; Кейс № 5853;	ftp://ftp.cloud.gcm/traffic/1037/1625067198_2021_06_30____18_33_18_803780.pcap
2021-07-01 09:00:02	34987	Сенсор № 1088; Кейс № 5848;	ftp://ftp.cloud.gcm/traffic/1088/1625059171_2021_06_30____16_19_31_836564.pcap
2021-07-01 09:00:02	34988	Сенсор № 1131; Кейс № 5855;	ftp://ftp.cloud.gcm/traffic/1131/1625068483_2021_06_30____18_54_43_054059.pcap
2021-07-01 09:00:03	34989	Сенсор № 1002; Кейс № 5856;	ftp://ftp.cloud.gcm/traffic/1002/1625071688_2021_06_30____19_48_08_054065.pcap
2021-07-01 09:00:03	34990	Сенсор № 1049; Кейс № 5857; Воздействие так же направлено на следующие адреса: 172.20.77.15	ftp://ftp.cloud.gcm/traffic/1049/1625070889_2021_06_30____19_34_49_768271.pcap
2021-07-01 09:00:03	34991	Сенсор № 1134; Кейс № 5859;	ftp://ftp.cloud.gcm/traffic/1134/1625080022_2021_06_30____22_07_02_079039.pcap
2021-07-01 09:00:04	34992	Сенсор № 1111; Кейс № 5860;	ftp://ftp.cloud.gcm/traffic/1111/1625086811_2021_07_01____00_00_11_486344.pcap
2021-07-01 09:00:04	34993	Сенсор № 1017; Кейс № 5861;	ftp://ftp.cloud.gcm/traffic/1017/1625078523_2021_06_30____21_42_03_831723.pcap
2021-07-01 09:00:05	34994	Сенсор № 1077; Кейс № 5863;	ftp://ftp.cloud.gcm/traffic/1077/1625075512_2021_06_30____20_51_52_579385.pcap
2021-07-01 09:00:05	34995	Сенсор № 1139; Кейс № 5865;	ftp://ftp.cloud.gcm/traffic/1139/1625084619_2021_06_30____23_23_39_928377.pcap
2021-07-01 09:30:01	34996	Сенсор № 1035; Кейс № 5858;	ftp://ftp.cloud.gcm/traffic/1035/1625079509_2021_06_30____21_58_29_482259.pcap
2021-07-01 09:30:09	34997	Сенсор № 1002; Кейс № 5864;	ftp://ftp.cloud.gcm/traffic/1002/1625058013_2021_06_30____16_00_13_383474.pcap , ftp://ftp.cloud.gcm/traffic/1002/1625058015_2021_06_30____16_00_15_256056.pcap
2021-07-01 10:30:02	34998	Сенсор № 1030; Кейс № 5869;	ftp://ftp.cloud.gcm/traffic/1030/1625114935_2021_07_01____07_48_55_954892.pcap
2021-07-01 10:38:56	34999	Сенсор № 1072; Кейс № 5879;	ftp://ftp.cloud.gcm/traffic/1072/1625088736_2021_07_01____00_32_16_904493.pcap
2021-07-01 11:00:02	35000	Сенсор № 1016; Кейс № 5877;	ftp://ftp.cloud.gcm/traffic/1016/1625088725_2021_07_01____00_32_05_923403.pcap
2021-07-01 11:30:01	35001	Сенсор № 1108; Кейс № 5880;	ftp://ftp.cloud.gcm/traffic/1108/1625125669_2021_07_01____10_47_49_025738.pcap
2021-07-01 11:30:02	35002	Сенсор № 1062; Кейс № 5873;	ftp://ftp.cloud.gcm/traffic/1062/1625088820_2021_07_01____00_33_40_075029.pcap
2021-07-01 11:30:02	35003	Сенсор № 1046; Кейс № 5870;	ftp://ftp.cloud.gcm/traffic/1046/1625088811_2021_07_01____00_33_31_104764.pcap
2021-07-01 11:30:02	35004	Сенсор № 1139; Кейс № 5867;	ftp://ftp.cloud.gcm/traffic/1139/1625122470_2021_07_01____09_54_30_407422.pcap
2021-07-01 12:30:02	35005	Сенсор № 1122; Кейс № 5825;	ftp://ftp.cloud.gcm/traffic/1122/1625010214_2021_06_30____02_43_34_055781.pcap , ftp://ftp.cloud.gcm/traffic/1122/1625050812_2021_06_30____14_00_12_305282.pcap
2021-07-01 13:16:18	35006	Сенсор № 1102; Кейс № 5851;	ftp://ftp.cloud.gcm/traffic/1102/1625010196_2021_06_30____02_43_16_506827.pcap
2021-07-01 16:00:02	35007	Сенсор № 1049; Кейс № 5882; Воздействие так же направлено на следующие адреса: 172.20.44.34	ftp://ftp.cloud.gcm/traffic/1049/1625088694_2021_07_01____00_31_34_431924.pcap , ftp://ftp.cloud.gcm/traffic/1049/1625088689_2021_07_01____00_31_29_933950.pcap , ftp://ftp.cloud.gcm/traffic/1049/1625088692_2021_07_01____00_31_32_132620.pcap
2021-07-01 16:00:02	35008	Сенсор № 1136; Кейс № 5884;	ftp://ftp.cloud.gcm/traffic/1136/1625142470_2021_07_01____15_27_50_804845.pcap , ftp://ftp.cloud.gcm/traffic/1136/1625142473_2021_07_01____15_27_53_116494.pcap
