дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-25 07:00:03	37676	Сенсор № 1054; Кейс № 10996;	ftp://ftp.cloud.gcm/traffic/1054/1634898862_2021_10_22____13_34_22_054959.pcap , ftp://ftp.cloud.gcm/traffic/1054/1634901202_2021_10_22____14_13_22_442020.pcap
2021-10-25 07:00:03	37677	Сенсор № 1002; Кейс № 11001;	ftp://ftp.cloud.gcm/traffic/1002/1634892368_2021_10_22____11_46_08_438084.pcap
2021-10-25 07:00:03	37678	Сенсор № 1012; Кейс № 11003; Воздействие так же направлено на следующие адреса: 195.93.247.18	ftp://ftp.cloud.gcm/traffic/1012/1634957775_2021_10_23____05_56_15_802335.pcap
2021-10-25 07:00:03	37679	Сенсор № 1012; Кейс № 11004;	ftp://ftp.cloud.gcm/traffic/1012/1634943853_2021_10_23____02_04_13_006026.pcap
2021-10-25 07:00:04	37680	Сенсор № 1079; Кейс № 11005;	ftp://ftp.cloud.gcm/traffic/1079/1634888887_2021_10_22____10_48_07_803086.pcap
2021-10-25 07:00:05	37681	Сенсор № 1079; Кейс № 10997;	ftp://ftp.cloud.gcm/traffic/1079/1634925102_2021_10_22____20_51_42_172697.pcap , ftp://ftp.cloud.gcm/traffic/1079/1634925094_2021_10_22____20_51_34_987345.pcap , ftp://ftp.cloud.gcm/traffic/1079/1634925092_2021_10_22____20_51_32_107553.pcap , ftp://ftp.cloud.gcm/traffic/1079/1634925097_2021_10_22____20_51_37_413619.pcap , ftp://ftp.cloud.gcm/traffic/1079/1634925098_2021_10_22____20_51_38_027428.pcap , ftp://ftp.cloud.gcm/traffic/1079/1634921257_2021_10_22____19_47_37_974351.pcap , ftp://ftp.cloud.gcm/traffic/1079/1634925099_2021_10_22____20_51_39_662950.pcap
2021-10-25 07:01:10	37682	Сенсор № 1072; Кейс № 10998; Воздействие так же направлено на следующие адреса: 91.201.209.253, 91.201.209.242, 91.201.209.250, 91.201.209.252	ftp://ftp.cloud.gcm/traffic/1072/1634871061_2021_10_22____05_51_01_273094.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634901706_2021_10_22____14_21_46_945270.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634851820_2021_10_22____00_30_20_967696.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634866919_2021_10_22____04_41_59_598249.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634865124_2021_10_22____04_12_04_106575.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634899946_2021_10_22____13_52_26_345981.pcap , ftp://ftp.cloud.gcm/traffic/1072/1634923352_2021_10_22____20_22_32_398288.pcap
2021-10-25 07:01:10	37683	Сенсор № 1130; Кейс № 11034;	ftp://ftp.cloud.gcm/traffic/1130/1635034240_2021_10_24____03_10_40_771248.pcap
2021-10-25 07:01:14	37684	Сенсор № 1038; Кейс № 11035;	ftp://ftp.cloud.gcm/traffic/1038/1635033875_2021_10_24____03_04_35_860967.pcap
2021-10-25 07:01:16	37685	Сенсор № 1002; Кейс № 11032; Воздействие так же направлено на следующие адреса: 95.173.136.80	ftp://ftp.cloud.gcm/traffic/1002/1634998525_2021_10_23____17_15_25_457834.pcap
