дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-29 09:00:01	35837	Сенсор № 1038; Кейс № 7049;	ftp://ftp.cloud.gcm:21/traffic/1038/1627191787_2021_07_25____08_43_07_859590.pcap
2021-07-29 09:00:01	35838	Сенсор № 1003; Кейс № 7205; Воздействие так же направлено на следующие адреса: 81.177.34.199	ftp://ftp.cloud.gcm/traffic/1003/1627465085_2021_07_28____12_38_05_717765.pcap , ftp://ftp.cloud.gcm/traffic/1003/1627420148_2021_07_28____00_09_08_988926.pcap
2021-07-29 09:00:06	35839	Сенсор № 1002; Кейс № 7204; Воздействие так же направлено на следующие адреса: 95.173.129.241, 95.173.136.71	ftp://ftp.cloud.gcm/traffic/1002/1627424308_2021_07_28____01_18_28_171598.pcap , ftp://ftp.cloud.gcm/traffic/1002/1627462002_2021_07_28____11_46_42_876964.pcap , ftp://ftp.cloud.gcm/traffic/1002/1627451847_2021_07_28____08_57_27_706063.pcap
2021-07-29 09:00:07	35840	Сенсор № 1139; Кейс № 7203; Воздействие так же направлено на следующие адреса: 176.100.242.214, 176.100.242.177, 176.100.242.253	ftp://ftp.cloud.gcm/traffic/1139/1627442927_2021_07_28____06_28_47_965571.pcap , ftp://ftp.cloud.gcm/traffic/1139/1627450775_2021_07_28____08_39_35_139317.pcap , ftp://ftp.cloud.gcm/traffic/1139/1627442027_2021_07_28____06_13_47_084430.pcap
2021-07-29 09:00:08	35841	Сенсор № 1072; Кейс № 7202; Воздействие так же направлено на следующие адреса: 91.201.209.245	ftp://ftp.cloud.gcm/traffic/1072/1627445683_2021_07_28____07_14_43_404549.pcap , ftp://ftp.cloud.gcm/traffic/1072/1627442024_2021_07_28____06_13_44_708980.pcap
2021-07-29 09:00:08	35842	Сенсор № 1054; Кейс № 7199; Воздействие так же направлено на следующие адреса: 144.206.108.180, 144.206.110.239, 144.206.181.71, 144.206.104.77, 144.206.12.107	ftp://ftp.cloud.gcm/traffic/1054/1627457135_2021_07_28____10_25_35_225593.pcap , ftp://ftp.cloud.gcm/traffic/1054/1627419973_2021_07_28____00_06_13_853458.pcap , ftp://ftp.cloud.gcm/traffic/1054/1627450568_2021_07_28____08_36_08_799553.pcap , ftp://ftp.cloud.gcm/traffic/1054/1627430427_2021_07_28____03_00_27_653589.pcap
2021-07-29 09:00:10	35843	Сенсор № 1054; Кейс № 7201; Воздействие так же направлено на следующие адреса: 144.206.176.198, 144.206.10.161, 144.206.106.20, 144.206.113.121, 144.206.0.194, 144.206.13.15, 144.206.127.199, 144.206.113.218, 144.206.119.63, 144.206.106.165, 144.206.13.241, 144.206.111.197, 144.206.107.34, 144.206.108.200, 144.206.112.229, 144.206.13.141, 144.206.11.228, 144.206.106.227, 144.206.107.127, 144.206.111.161, 144.206.108.157, 144.206.1.37, 144.206.6.11, 144.206.14.152, 144.206.112.201, 144.206.13.208, 144.206.107.164, 144.206.107.245, 144.206.13.144, 144.206.111.224, 144.206.10.252, 144.206.13.89, 144.206.13.17, 144.206.101.86, 144.206.108.216, 144.206.14.177, 144.206.106.78, 144.206.111.82, 144.206.13.175, 144.206.115.198, 144.206.127.54	ftp://ftp.cloud.gcm/traffic/1054/1627486605_2021_07_28____18_36_45_902493.pcap , ftp://ftp.cloud.gcm/traffic/1054/1627433060_2021_07_28____03_44_20_136551.pcap , ftp://ftp.cloud.gcm/traffic/1054/1627462006_2021_07_28____11_46_46_040019.pcap , ftp://ftp.cloud.gcm/traffic/1054/1627428429_2021_07_28____02_27_09_357804.pcap , ftp://ftp.cloud.gcm/traffic/1054/1627420152_2021_07_28____00_09_12_090236.pcap , ftp://ftp.cloud.gcm/traffic/1054/1627477418_2021_07_28____16_03_38_266753.pcap
2021-07-29 09:00:11	35844	Сенсор № 1053; Кейс № 7218;	ftp://ftp.cloud.gcm/traffic/1053/1627490293_2021_07_28____19_38_13_064725.pcap
2021-07-29 09:00:11	35845	Сенсор № 1106; Кейс № 7221;	ftp://ftp.cloud.gcm/traffic/1106/1627492918_2021_07_28____20_21_58_416250.pcap
2021-07-29 09:00:11	35846	Сенсор № 1037; Кейс № 7224;	ftp://ftp.cloud.gcm/traffic/1037/1627503678_2021_07_28____23_21_18_487836.pcap , ftp://ftp.cloud.gcm/traffic/1037/1627486927_2021_07_28____18_42_07_488981.pcap
2021-07-29 09:00:15	35847	Сенсор № 1017; Кейс № 7225;	ftp://ftp.cloud.gcm/traffic/1017/1627483750_2021_07_28____17_49_10_308602.pcap , ftp://ftp.cloud.gcm/traffic/1017/1627447561_2021_07_28____07_46_01_806080.pcap , ftp://ftp.cloud.gcm/traffic/1017/1627483582_2021_07_28____17_46_22_781548.pcap , ftp://ftp.cloud.gcm/traffic/1017/1627485669_2021_07_28____18_21_09_212798.pcap , ftp://ftp.cloud.gcm/traffic/1017/1627485059_2021_07_28____18_10_59_102428.pcap , ftp://ftp.cloud.gcm/traffic/1017/1627446977_2021_07_28____07_36_17_159201.pcap , ftp://ftp.cloud.gcm/traffic/1017/1627490088_2021_07_28____19_34_48_149875.pcap , ftp://ftp.cloud.gcm/traffic/1017/1627463749_2021_07_28____12_15_49_190834.pcap , ftp://ftp.cloud.gcm/traffic/1017/1627485204_2021_07_28____18_13_24_870483.pcap
