дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-08-20 09:00:01	36363	Сенсор № 1044; Кейс № 8403;	ftp://ftp.cloud.gcm/traffic/1044/1629385233_2021_08_19____18_00_33_397324.pcap
2021-08-20 09:00:01	36364	Сенсор № 1044; Кейс № 8404;	ftp://ftp.cloud.gcm/traffic/1044/1629385232_2021_08_19____18_00_32_426707.pcap
2021-08-20 09:00:02	36365	Сенсор № 1038; Кейс № 8406;	ftp://ftp.cloud.gcm/traffic/1038/1629429465_2021_08_20____06_17_45_223354.pcap
2021-08-20 09:00:02	36366	Сенсор № 1007; Кейс № 8409;	ftp://ftp.cloud.gcm/traffic/1007/1629420030_2021_08_20____03_40_30_213063.pcap
2021-08-20 09:00:07	36367	Сенсор № 1002; Кейс № 8411;	ftp://ftp.cloud.gcm/traffic/1002/1629410646_2021_08_20____01_04_06_609388.pcap
2021-08-20 09:00:08	36368	Сенсор № 1045; Кейс № 8401; Воздействие так же направлено на следующие адреса: 192.168.100.10, 192.168.100.10, 192.168.100.7, 192.168.100.7, 192.168.100.7, 192.168.100.7, 192.168.100.7	ftp://ftp.cloud.gcm/traffic/1045/1629392422_2021_08_19____20_00_22_564296.pcap , ftp://ftp.cloud.gcm/traffic/1045/1629392422_2021_08_19____20_00_22_564296.pcap , ftp://ftp.cloud.gcm/traffic/1045/1629365187_2021_08_19____12_26_27_727619.pcap , ftp://ftp.cloud.gcm/traffic/1045/1629365187_2021_08_19____12_26_27_727619.pcap , ftp://ftp.cloud.gcm/traffic/1045/1629365187_2021_08_19____12_26_27_727619.pcap , ftp://ftp.cloud.gcm/traffic/1045/1629365189_2021_08_19____12_26_29_927746.pcap , ftp://ftp.cloud.gcm/traffic/1045/1629365189_2021_08_19____12_26_29_927746.pcap , ftp://ftp.cloud.gcm/traffic/1045/1629365189_2021_08_19____12_26_29_927746.pcap
2021-08-20 09:00:09	36369	Сенсор № 1059; Кейс № 8413;	ftp://ftp.cloud.gcm/traffic/1059/1629412873_2021_08_20____01_41_13_206167.pcap
2021-08-20 11:30:02	36370	Сенсор № 1038; Кейс № 8418;	ftp://ftp.cloud.gcm/traffic/1038/1629432019_2021_08_20____07_00_19_950303.pcap
2021-08-20 12:30:02	36371	Сенсор № 1088; Кейс № 8420;	ftp://ftp.cloud.gcm/traffic/1088/1629413561_2021_08_20____01_52_41_801012.pcap
2021-08-20 16:00:32	36372	Сенсор № 1072; Кейс № 8416;	ftp://ftp.cloud.gcm/traffic/1072/1629413194_2021_08_20____01_46_34_846168.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629455440_2021_08_20____13_30_40_663364.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452309_2021_08_20____12_38_29_758394.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452307_2021_08_20____12_38_27_329494.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629453625_2021_08_20____13_00_25_127084.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450438_2021_08_20____12_07_18_191251.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450398_2021_08_20____12_06_38_410494.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450364_2021_08_20____12_06_04_370312.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450338_2021_08_20____12_05_38_152775.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450335_2021_08_20____12_05_35_998059.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450333_2021_08_20____12_05_33_759706.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456725_2021_08_20____13_52_05_521875.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456726_2021_08_20____13_52_06_678903.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456708_2021_08_20____13_51_48_478315.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462582_2021_08_20____15_29_42_962653.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462575_2021_08_20____15_29_35_988998.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462575_2021_08_20____15_29_35_687336.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462509_2021_08_20____15_28_29_623199.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446181_2021_08_20____10_56_21_190677.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446166_2021_08_20____10_56_06_342923.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629453718_2021_08_20____13_01_58_968059.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452556_2021_08_20____12_42_36_594707.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452323_2021_08_20____12_38_43_908358.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452317_2021_08_20____12_38_37_625685.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452309_2021_08_20____12_38_29_132284.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629451187_2021_08_20____12_19_47_614956.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450453_2021_08_20____12_07_33_344440.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450424_2021_08_20____12_07_04_882405.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450420_2021_08_20____12_07_00_532674.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450416_2021_08_20____12_06_56_364801.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450414_2021_08_20____12_06_54_036690.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629453624_2021_08_20____13_00_24_185885.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450379_2021_08_20____12_06_19_120492.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450355_2021_08_20____12_05_55_682907.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450349_2021_08_20____12_05_49_063764.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456715_2021_08_20____13_51_55_113505.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456691_2021_08_20____13_51_31_675204.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456635_2021_08_20____13_50_35_414454.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456623_2021_08_20____13_50_23_539972.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462609_2021_08_20____15_30_09_298010.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462590_2021_08_20____15_29_50_109356.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462567_2021_08_20____15_29_27_401896.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462525_2021_08_20____15_28_45_363718.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446192_2021_08_20____10_56_32_083347.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446164_2021_08_20____10_56_04_187445.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452328_2021_08_20____12_38_48_225459.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452325_2021_08_20____12_38_45_917962.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452319_2021_08_20____12_38_39_858320.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452305_2021_08_20____12_38_25_120228.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452300_2021_08_20____12_38_20_704664.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452298_2021_08_20____12_38_18_483002.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629451185_2021_08_20____12_19_45_513530.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450429_2021_08_20____12_07_09_305124.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450422_2021_08_20____12_07_02_675911.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450374_2021_08_20____12_06_14_902442.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450370_2021_08_20____12_06_10_583231.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450368_2021_08_20____12_06_08_531956.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450366_2021_08_20____12_06_06_775829.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450347_2021_08_20____12_05_47_251192.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450342_2021_08_20____12_05_42_525786.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629458568_2021_08_20____14_22_48_299116.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456739_2021_08_20____13_52_19_476953.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456729_2021_08_20____13_52_09_894343.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456725_2021_08_20____13_52_05_945771.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456716_2021_08_20____13_51_56_402921.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456712_2021_08_20____13_51_52_249935.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456696_2021_08_20____13_51_36_622148.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456687_2021_08_20____13_51_27_381270.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456685_2021_08_20____13_51_25_515029.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456655_2021_08_20____13_50_55_974696.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456653_2021_08_20____13_50_53_880427.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456651_2021_08_20____13_50_51_050506.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456648_2021_08_20____13_50_48_946339.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456647_2021_08_20____13_50_47_583793.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456644_2021_08_20____13_50_44_915793.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456617_2021_08_20____13_50_17_951577.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462610_2021_08_20____15_30_10_977904.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462606_2021_08_20____15_30_06_187034.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462576_2021_08_20____15_29_36_768769.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462574_2021_08_20____15_29_34_638499.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462573_2021_08_20____15_29_33_444006.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462567_2021_08_20____15_29_27_838864.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462566_2021_08_20____15_29_26_735533.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462543_2021_08_20____15_29_03_819136.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462535_2021_08_20____15_28_55_013674.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462532_2021_08_20____15_28_52_527960.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462498_2021_08_20____15_28_18_409730.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629459331_2021_08_20____14_35_31_325881.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629444509_2021_08_20____10_28_29_085226.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446473_2021_08_20____11_01_13_764711.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446170_2021_08_20____10_56_10_403038.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629455454_2021_08_20____13_30_54_414448.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452321_2021_08_20____12_38_41_831912.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452315_2021_08_20____12_38_35_661711.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450455_2021_08_20____12_07_35_880539.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450448_2021_08_20____12_07_28_978864.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450340_2021_08_20____12_05_40_805045.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629458574_2021_08_20____14_22_54_755253.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456714_2021_08_20____13_51_54_544787.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456709_2021_08_20____13_51_49_098418.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456700_2021_08_20____13_51_40_718734.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456694_2021_08_20____13_51_34_462217.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456660_2021_08_20____13_51_00_748238.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462615_2021_08_20____15_30_15_694056.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462594_2021_08_20____15_29_54_600931.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462583_2021_08_20____15_29_43_896271.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462573_2021_08_20____15_29_33_433441.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462570_2021_08_20____15_29_30_122699.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629449192_2021_08_20____11_46_32_799878.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446174_2021_08_20____10_56_14_691838.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446172_2021_08_20____10_56_12_484951.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452303_2021_08_20____12_38_23_029372.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452296_2021_08_20____12_38_16_366601.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450451_2021_08_20____12_07_31_735734.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450433_2021_08_20____12_07_13_739060.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450400_2021_08_20____12_06_40_537150.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450390_2021_08_20____12_06_30_137793.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456737_2021_08_20____13_52_17_985179.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456723_2021_08_20____13_52_03_442016.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456673_2021_08_20____13_51_13_925809.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456661_2021_08_20____13_51_01_114216.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456613_2021_08_20____13_50_13_693542.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456611_2021_08_20____13_50_11_548385.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462617_2021_08_20____15_30_17_942484.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462578_2021_08_20____15_29_38_581947.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462569_2021_08_20____15_29_29_003028.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462541_2021_08_20____15_29_01_896469.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462520_2021_08_20____15_28_40_923478.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462502_2021_08_20____15_28_22_831786.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629455456_2021_08_20____13_30_56_484883.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450703_2021_08_20____12_11_43_241192.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450453_2021_08_20____12_07_33_935477.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450436_2021_08_20____12_07_16_109777.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450427_2021_08_20____12_07_07_059482.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450387_2021_08_20____12_06_27_951582.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450361_2021_08_20____12_06_01_943729.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450357_2021_08_20____12_05_57_702952.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629458570_2021_08_20____14_22_50_563596.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629457454_2021_08_20____14_04_14_479171.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456739_2021_08_20____13_52_19_785778.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456710_2021_08_20____13_51_50_221255.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456709_2021_08_20____13_51_49_395892.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456683_2021_08_20____13_51_23_325045.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456664_2021_08_20____13_51_04_765822.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456630_2021_08_20____13_50_30_653441.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456618_2021_08_20____13_50_18_328463.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462625_2021_08_20____15_30_25_716675.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462569_2021_08_20____15_29_29_862131.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462530_2021_08_20____15_28_50_255352.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462507_2021_08_20____15_28_27_698157.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462496_2021_08_20____15_28_16_355889.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629444504_2021_08_20____10_28_24_985224.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629413190_2021_08_20____01_46_30_490569.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629448176_2021_08_20____11_29_36_615377.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446187_2021_08_20____10_56_27_913469.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446183_2021_08_20____10_56_23_464079.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452558_2021_08_20____12_42_38_639415.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452313_2021_08_20____12_38_33_340115.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452311_2021_08_20____12_38_31_238283.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450701_2021_08_20____12_11_41_100126.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450431_2021_08_20____12_07_11_726800.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450394_2021_08_20____12_06_34_104013.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450381_2021_08_20____12_06_21_681940.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450351_2021_08_20____12_05_51_210862.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629457440_2021_08_20____14_04_00_825280.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456703_2021_08_20____13_51_43_114479.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456690_2021_08_20____13_51_30_463493.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456682_2021_08_20____13_51_22_053081.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456669_2021_08_20____13_51_09_339478.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456667_2021_08_20____13_51_07_280417.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456639_2021_08_20____13_50_39_928226.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456635_2021_08_20____13_50_35_046215.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456628_2021_08_20____13_50_28_444453.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462604_2021_08_20____15_30_04_735686.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462587_2021_08_20____15_29_47_890638.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462558_2021_08_20____15_29_18_212645.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462546_2021_08_20____15_29_06_148798.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462536_2021_08_20____15_28_56_680336.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462523_2021_08_20____15_28_43_490604.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462518_2021_08_20____15_28_38_817130.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462516_2021_08_20____15_28_36_495004.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462514_2021_08_20____15_28_34_117348.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629459344_2021_08_20____14_35_44_625842.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446185_2021_08_20____10_56_25_878225.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446168_2021_08_20____10_56_08_509610.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446110_2021_08_20____10_55_10_472506.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450446_2021_08_20____12_07_26_787554.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450411_2021_08_20____12_06_51_779031.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450409_2021_08_20____12_06_49_539191.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450410_2021_08_20____12_06_50_047349.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450392_2021_08_20____12_06_32_277777.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450383_2021_08_20____12_06_23_424700.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450377_2021_08_20____12_06_17_014844.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629458572_2021_08_20____14_22_52_646142.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456727_2021_08_20____13_52_07_656712.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456705_2021_08_20____13_51_45_652576.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456698_2021_08_20____13_51_38_414652.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456692_2021_08_20____13_51_32_293132.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456678_2021_08_20____13_51_18_430082.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456676_2021_08_20____13_51_16_073033.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456671_2021_08_20____13_51_11_749147.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456657_2021_08_20____13_50_57_947739.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456642_2021_08_20____13_50_42_302221.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456637_2021_08_20____13_50_37_694352.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456621_2021_08_20____13_50_21_234731.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462613_2021_08_20____15_30_13_348244.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462604_2021_08_20____15_30_04_881276.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462575_2021_08_20____15_29_35_751845.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462569_2021_08_20____15_29_29_731903.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462565_2021_08_20____15_29_25_958157.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462541_2021_08_20____15_29_01_273282.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462540_2021_08_20____15_29_00_094672.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462530_2021_08_20____15_28_50_165541.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462512_2021_08_20____15_28_32_068773.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629444507_2021_08_20____10_28_27_088265.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629413192_2021_08_20____01_46_32_600884.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446203_2021_08_20____10_56_43_022250.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446190_2021_08_20____10_56_30_321189.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446179_2021_08_20____10_56_19_318165.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629446176_2021_08_20____10_56_16_981535.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629455438_2021_08_20____13_30_38_518301.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629455436_2021_08_20____13_30_36_721722.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629452560_2021_08_20____12_42_40_922956.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450699_2021_08_20____12_11_39_020075.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450444_2021_08_20____12_07_24_573664.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450440_2021_08_20____12_07_20_289738.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450423_2021_08_20____12_07_03_434364.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450419_2021_08_20____12_06_59_026756.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450405_2021_08_20____12_06_45_174123.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450402_2021_08_20____12_06_42_893390.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450396_2021_08_20____12_06_36_190234.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450385_2021_08_20____12_06_25_491009.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450373_2021_08_20____12_06_13_053863.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450360_2021_08_20____12_06_00_403045.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450353_2021_08_20____12_05_53_621652.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629450344_2021_08_20____12_05_44_734045.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456734_2021_08_20____13_52_14_665991.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456707_2021_08_20____13_51_47_430506.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456690_2021_08_20____13_51_30_473937.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456662_2021_08_20____13_51_02_656758.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456653_2021_08_20____13_50_53_531187.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456632_2021_08_20____13_50_32_831269.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629456615_2021_08_20____13_50_15_968164.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462628_2021_08_20____15_30_28_150399.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462616_2021_08_20____15_30_16_479436.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462581_2021_08_20____15_29_41_274411.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462566_2021_08_20____15_29_26_161961.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462560_2021_08_20____15_29_20_339823.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462546_2021_08_20____15_29_06_436350.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462537_2021_08_20____15_28_57_238613.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629462501_2021_08_20____15_28_21_200191.pcap
