дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-13 07:00:02	37422	Сенсор № 1072; Кейс № 10608;	ftp://ftp.cloud.gcm/traffic/1072/1634063018_2021_10_12____21_23_38_291053.pcap
2021-10-13 07:00:02	37423	Сенсор № 1072; Кейс № 10610; Воздействие так же направлено на следующие адреса: 91.201.209.242, 91.201.209.251, 91.201.209.253, 91.201.209.252, 91.201.209.250	ftp://ftp.cloud.gcm/traffic/1072/1634012352_2021_10_12____07_19_12_441275.pcap
2021-10-13 07:00:03	37424	Сенсор № 1072; Кейс № 10611; Воздействие так же направлено на следующие адреса: 91.201.209.242, 91.201.209.250, 91.201.209.243, 91.201.209.253, 91.201.209.252	ftp://ftp.cloud.gcm/traffic/1072/1634064748_2021_10_12____21_52_28_487811.pcap
2021-10-13 07:00:04	37425	Сенсор № 1066; Кейс № 10612;	ftp://ftp.cloud.gcm/traffic/1066/1634064260_2021_10_12____21_44_20_976582.pcap
2021-10-13 07:00:04	37426	Сенсор № 1130; Кейс № 10613; Воздействие так же направлено на следующие адреса: 10.65.4.123	ftp://ftp.cloud.gcm/traffic/1130/1634054420_2021_10_12____19_00_20_037831.pcap
2021-10-13 07:00:09	37427	Сенсор № 1014; Кейс № 10614; Воздействие так же направлено на следующие адреса: 192.168.40.57	ftp://ftp.cloud.gcm/traffic/1014/1634054411_2021_10_12____19_00_11_379880.pcap
2021-10-13 07:00:09	37428	Сенсор № 1134; Кейс № 10615;	ftp://ftp.cloud.gcm/traffic/1134/1634039919_2021_10_12____14_58_39_859904.pcap
2021-10-13 07:00:09	37429	Сенсор № 1054; Кейс № 10617;	ftp://ftp.cloud.gcm/traffic/1054/1634052618_2021_10_12____18_30_18_347131.pcap
2021-10-13 07:00:12	37430	Сенсор № 1106; Кейс № 10618;	ftp://ftp.cloud.gcm/traffic/1106/1634059909_2021_10_12____20_31_49_059972.pcap
2021-10-13 08:00:02	37431	Сенсор № 1035; Кейс № 10620;	ftp://ftp.cloud.gcm/traffic/1035/1634029727_2021_10_12____12_08_47_668858.pcap
2021-10-13 08:00:03	37432	Сенсор № 1035; Кейс № 10621; Воздействие так же направлено на следующие адреса: 77.241.31.15, 77.241.31.12	ftp://ftp.cloud.gcm/traffic/1035/1634025676_2021_10_12____11_01_16_192201.pcap
