дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-06-21 09:00:01	34632	Сенсор № 1017; Кейс № 5439;	ftp://ftp.cloud.gcm/traffic/1017/1624097952_2021_06_19____13_19_12_667183.pcap
2021-06-21 09:00:02	34633	Сенсор № 1017; Кейс № 5440;	ftp://ftp.cloud.gcm/traffic/1017/1624102043_2021_06_19____14_27_23_929012.pcap
2021-06-21 09:00:02	34634	Сенсор № 1059; Кейс № 5441;	ftp://ftp.cloud.gcm/traffic/1059/1624097022_2021_06_19____13_03_42_584356.pcap
2021-06-21 09:00:02	34635	Сенсор № 1134; Кейс № 5442;	ftp://ftp.cloud.gcm/traffic/1134/1624108064_2021_06_19____16_07_44_536419.pcap
2021-06-21 09:00:03	34636	Сенсор № 1065; Кейс № 5443;	ftp://ftp.cloud.gcm/traffic/1065/1624052146_2021_06_19____00_35_46_816804.pcap
2021-06-21 09:00:03	34637	Сенсор № 1134; Кейс № 5444;	ftp://ftp.cloud.gcm/traffic/1134/1624060083_2021_06_19____02_48_03_815892.pcap
2021-06-21 09:00:03	34638	Сенсор № 1038; Кейс № 5445;	ftp://ftp.cloud.gcm/traffic/1038/1624067773_2021_06_19____04_56_13_160604.pcap
2021-06-21 09:00:04	34639	Сенсор № 1065; Кейс № 5446;	ftp://ftp.cloud.gcm/traffic/1065/1624072090_2021_06_19____06_08_10_050034.pcap
2021-06-21 09:00:04	34640	Сенсор № 1017; Кейс № 5447;	ftp://ftp.cloud.gcm/traffic/1017/1624085977_2021_06_19____09_59_37_149211.pcap
2021-06-21 09:00:05	34641	Сенсор № 1052; Кейс № 5449; Воздействие так же направлено на следующие адреса: 194.226.26.150, 194.226.26.33, 194.226.26.36, 194.226.26.55, 194.226.26.119, 194.226.26.129, 194.226.26.19	ftp://ftp.cloud.gcm/traffic/1052/1624169070_2021_06_20____09_04_30_444904.pcap
2021-06-21 09:00:05	34642	Сенсор № 1002; Кейс № 5450;	ftp://ftp.cloud.gcm/traffic/1002/1624050599_2021_06_19____00_09_59_125667.pcap
2021-06-21 09:00:05	34643	Сенсор № 1010; Кейс № 5451;	ftp://ftp.cloud.gcm/traffic/1010/1624055356_2021_06_19____01_29_16_939755.pcap
2021-06-21 09:00:06	34644	Сенсор № 1002; Кейс № 5452;	ftp://ftp.cloud.gcm/traffic/1002/1624060812_2021_06_19____03_00_12_339116.pcap
2021-06-21 09:00:06	34645	Сенсор № 1030; Кейс № 5453;	ftp://ftp.cloud.gcm/traffic/1030/1624134317_2021_06_19____23_25_17_578437.pcap
