дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-12-03 07:00:01	38770	Сенсор № 1002; Кейс № 12813;	ftp://ftp.cloud.gcm/traffic/1002/1638452467_2021_12_02____16_41_07_225312.pcap
2021-12-03 07:00:02	38771	Сенсор № 1002; Кейс № 12814;	ftp://ftp.cloud.gcm/traffic/1002/1638458221_2021_12_02____18_17_01_864598.pcap
2021-12-03 07:00:03	38772	Сенсор № 1072; Кейс № 12815;	ftp://ftp.cloud.gcm/traffic/1072/1638460461_2021_12_02____18_54_21_728302.pcap
2021-12-03 07:00:03	38773	Сенсор № 1039; Кейс № 12818;	ftp://ftp.cloud.gcm/traffic/1039/1638464848_2021_12_02____20_07_28_338060.pcap
2021-12-03 07:00:04	38774	Сенсор № 1045; Кейс № 12819;	ftp://ftp.cloud.gcm/traffic/1045/1638465817_2021_12_02____20_23_37_984011.pcap
2021-12-03 07:00:04	38775	Сенсор № 1071; Кейс № 12821;	ftp://ftp.cloud.gcm/traffic/1071/1638445947_2021_12_02____14_52_27_967782.pcap
2021-12-03 07:00:05	38776	Сенсор № 1030; Кейс № 12820;	ftp://ftp.cloud.gcm/traffic/1030/1638468971_2021_12_02____21_16_11_286544.pcap
2021-12-03 07:00:05	38777	Сенсор № 1041; Кейс № 12822;	ftp://ftp.cloud.gcm/traffic/1041/1638473638_2021_12_02____22_33_58_428588.pcap
2021-12-03 07:30:02	38778	Сенсор № 1002; Кейс № 12824; Воздействие так же направлено на следующие адреса: 95.173.136.72, 95.173.136.70	ftp://ftp.cloud.gcm/traffic/1002/1638484049_2021_12_03____01_27_29_191764.pcap
2021-12-03 08:00:07	38779	Сенсор № 1038; Кейс № 12793; Воздействие так же направлено на следующие адреса: 192.168.241.92, 172.16.5.23, 192.168.24.178, 192.168.210.52, 192.168.17.94, 192.168.231.137	ftp://ftp.cloud.gcm/traffic/1038/1638395848_2021_12_02____00_57_28_433981.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638395738_2021_12_02____00_55_38_671722.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638396707_2021_12_02____01_11_47_777672.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638397609_2021_12_02____01_26_49_126797.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638396710_2021_12_02____01_11_50_047548.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638458543_2021_12_02____18_22_23_009421.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638455131_2021_12_02____17_25_31_603210.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638453633_2021_12_02____17_00_33_799854.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638457674_2021_12_02____18_07_54_721576.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638457676_2021_12_02____18_07_56_972886.pcap
2021-12-03 08:30:02	38780	Сенсор № 1035сенсор № 1006сенсор № 1095сенсор № 1100сенсор № 1111; Кейс № 12801; Воздействие так же направлено на следующие адреса: 109.94.184.8, 93.187.182.93, 185.24.244.14, 10.201.161.12	ftp://ftp.cloud.gcm/traffic/1100/1638430296_2021_12_02____10_31_36_270359.pcap , ftp://ftp.cloud.gcm/traffic/1006/1638394533_2021_12_02____00_35_33_912603.pcap , ftp://ftp.cloud.gcm/traffic/1111/1638450721_2021_12_02____16_12_01_176145.pcap
2021-12-03 14:30:02	38781	Сенсор № 1016; Кейс № 12832;	ftp://ftp.cloud.gcm/traffic/1016/1638527983_2021_12_03____13_39_43_499953.pcap
2021-12-03 15:00:03	38782	Сенсор № 1016; Кейс № 12833;	ftp://ftp.cloud.gcm/traffic/1016/1638527863_2021_12_03____13_37_43_024865.pcap
2021-12-03 16:30:01	38783	Сенсор № 1131; Кейс № 12836;	ftp://ftp.cloud.gcm/traffic/1131/1638529799_2021_12_03____14_09_59_829192.pcap
