дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-08-09 09:00:02	36052	Сенсор № 1074; Кейс № 7741;	ftp://ftp.cloud.gcm/traffic/1074/1628259254_2021_08_06____17_14_14_117963.pcap
2021-08-09 09:00:06	36053	Сенсор № 1072; Кейс № 7745; Воздействие так же направлено на следующие адреса: 91.201.209.243, 91.201.209.253, 91.201.209.251, 91.201.209.242, 91.201.209.250	ftp://ftp.cloud.gcm/traffic/1072/1628274923_2021_08_06____21_35_23_274680.pcap
2021-08-09 09:00:06	36054	Сенсор № 1054; Кейс № 7746;	ftp://ftp.cloud.gcm/traffic/1054/1628273147_2021_08_06____21_05_47_247563.pcap
2021-08-09 09:00:08	36055	Сенсор № 1073; Кейс № 7747;	ftp://ftp.cloud.gcm/traffic/1073/1628265259_2021_08_06____18_54_19_563152.pcap
2021-08-09 09:00:08	36056	Сенсор № 1037; Кейс № 7754;	ftp://ftp.cloud.gcm/traffic/1037/1628263294_2021_08_06____18_21_34_000166.pcap
2021-08-09 09:00:09	36057	Сенсор № 1036; Кейс № 7755;	ftp://ftp.cloud.gcm/traffic/1036/1628262722_2021_08_06____18_12_02_534553.pcap
2021-08-09 09:00:09	36058	Сенсор № 1099; Кейс № 7756;	ftp://ftp.cloud.gcm/traffic/1099/1628283498_2021_08_06____23_58_18_185334.pcap
2021-08-09 09:00:09	36059	Сенсор № 1048; Кейс № 7757;	ftp://ftp.cloud.gcm/traffic/1048/1628280301_2021_08_06____23_05_01_764200.pcap
2021-08-09 09:00:10	36060	Сенсор № 1121; Кейс № 7758;	ftp://ftp.cloud.gcm/traffic/1121/1628218830_2021_08_06____06_00_30_040896.pcap
2021-08-09 09:00:11	36061	Сенсор № 1082; Кейс № 7567;	ftp://ftp.cloud.gcm/traffic/1082/1627951813_2021_08_03____03_50_13_533990.pcap , ftp://ftp.cloud.gcm/traffic/1082/1628064233_2021_08_04____11_03_53_587933.pcap
2021-08-09 09:00:11	36062	Сенсор № 1046; Кейс № 7563;	ftp://ftp.cloud.gcm/traffic/1046/1628015238_2021_08_03____21_27_18_053098.pcap
