дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-09-21 07:00:01	36902	Сенсор № 1048; Кейс № 9799;	ftp://ftp.cloud.gcm/traffic/1048/1632121212_2021_09_20____10_00_12_834964.pcap
2021-09-21 07:00:02	36903	Сенсор № 1074; Кейс № 9800;	ftp://ftp.cloud.gcm/traffic/1074/1632139641_2021_09_20____15_07_21_229310.pcap
2021-09-21 07:00:08	36904	Сенсор № 1094; Кейс № 9781;	ftp://ftp.cloud.gcm/traffic/1094/1632124798_2021_09_20____10_59_58_868003.pcap
2021-09-21 07:00:12	36905	Сенсор № 1070; Кейс № 9761; Воздействие так же направлено на следующие адреса: 62.33.223.103, 62.33.223.125	ftp://ftp.cloud.gcm/traffic/1070/1632090342_2021_09_20____01_25_42_534252.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632096012_2021_09_20____03_00_12_037136.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632102090_2021_09_20____04_41_30_190621.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632123871_2021_09_20____10_44_31_156435.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632133633_2021_09_20____13_27_13_312432.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632146681_2021_09_20____17_04_41_354529.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632146943_2021_09_20____17_09_03_359632.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632158956_2021_09_20____20_29_16_837639.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632160273_2021_09_20____20_51_13_540732.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632059424_2021_09_19____16_50_24_760258.pcap
2021-09-21 07:00:13	36906	Сенсор № 1002; Кейс № 9802;	ftp://ftp.cloud.gcm/traffic/1002/1632086753_2021_09_20____00_25_53_124893.pcap
2021-09-21 07:00:14	36907	Сенсор № 1106; Кейс № 9804;	ftp://ftp.cloud.gcm/traffic/1106/1632164437_2021_09_20____22_00_37_862031.pcap
2021-09-21 07:00:14	36908	Сенсор № 1139; Кейс № 9805;	ftp://ftp.cloud.gcm/traffic/1139/1632164957_2021_09_20____22_09_17_022309.pcap
2021-09-21 07:00:19	36909	Сенсор № 1065; Кейс № 9806;	ftp://ftp.cloud.gcm/traffic/1065/1632196558_2021_09_21____06_55_58_418837.pcap , ftp://ftp.cloud.gcm/traffic/1065/1632193298_2021_09_21____06_01_38_415757.pcap
2021-09-21 08:00:20	36910	Сенсор № 1072; Кейс № 9803;	ftp://ftp.cloud.gcm/traffic/1072/1632160043_2021_09_20____20_47_23_088654.pcap
2021-09-21 08:00:22	36911	Сенсор № 1048; Кейс № 9797;	ftp://ftp.cloud.gcm/traffic/1048/1632149601_2021_09_20____17_53_21_602351.pcap , ftp://ftp.cloud.gcm/traffic/1048/1632150444_2021_09_20____18_07_24_848825.pcap
