дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-09-27 07:00:02	36995	Сенсор № 1083; Кейс № 9946;	ftp://ftp.cloud.gcm/traffic/1083/1632464594_2021_09_24____09_23_14_235818.pcap
2021-09-27 07:00:02	36996	Сенсор № 1060; Кейс № 9947;	ftp://ftp.cloud.gcm/traffic/1060/1632499212_2021_09_24____19_00_12_118156.pcap
2021-09-27 07:00:03	36997	Сенсор № 1106; Кейс № 9949;	ftp://ftp.cloud.gcm/traffic/1106/1632487180_2021_09_24____15_39_40_392468.pcap
2021-09-27 07:00:03	36998	Сенсор № 1014; Кейс № 9955; Воздействие так же направлено на следующие адреса: 192.168.13.19	ftp://ftp.cloud.gcm/traffic/1014/1632509231_2021_09_24____21_47_11_213596.pcap
2021-09-27 07:00:04	36999	Сенсор № 1038; Кейс № 9958;	ftp://ftp.cloud.gcm/traffic/1038/1632538787_2021_09_25____05_59_47_890378.pcap
2021-09-27 07:00:04	37000	Сенсор № 1072; Кейс № 9959;	ftp://ftp.cloud.gcm/traffic/1072/1632537960_2021_09_25____05_46_00_883264.pcap
2021-09-27 07:00:05	37001	Сенсор № 1060; Кейс № 9960;	ftp://ftp.cloud.gcm/traffic/1060/1632540702_2021_09_25____06_31_42_049720.pcap
2021-09-27 07:00:09	37002	Сенсор № 1129; Кейс № 9940;	ftp://ftp.cloud.gcm/traffic/1129/1632483157_2021_09_24____14_32_37_663895.pcap
2021-09-27 07:00:14	37003	Сенсор № 1002; Кейс № 9961;	ftp://ftp.cloud.gcm/traffic/1002/1632527650_2021_09_25____02_54_10_629232.pcap
2021-09-27 07:00:15	37004	Сенсор № 1002; Кейс № 9962;	ftp://ftp.cloud.gcm/traffic/1002/1632527652_2021_09_25____02_54_12_771609.pcap
2021-09-27 07:00:16	37005	Сенсор № 1002; Кейс № 9963;	ftp://ftp.cloud.gcm/traffic/1002/1632540947_2021_09_25____06_35_47_527132.pcap
2021-09-27 07:00:17	37006	Сенсор № 1106; Кейс № 9964; Воздействие так же направлено на следующие адреса: 212.22.95.36, 212.22.95.59	ftp://ftp.cloud.gcm/traffic/1106/1632534655_2021_09_25____04_50_55_326447.pcap , ftp://ftp.cloud.gcm/traffic/1106/1632546583_2021_09_25____08_09_43_786324.pcap , ftp://ftp.cloud.gcm/traffic/1106/1632549787_2021_09_25____09_03_07_095352.pcap , ftp://ftp.cloud.gcm/traffic/1106/1632553678_2021_09_25____10_07_58_780169.pcap , ftp://ftp.cloud.gcm/traffic/1106/1632558653_2021_09_25____11_30_53_729158.pcap
2021-09-27 07:00:17	37007	Сенсор № 1130; Кейс № 9965;	ftp://ftp.cloud.gcm/traffic/1130/1632562915_2021_09_25____12_41_55_695784.pcap
2021-09-27 07:00:18	37008	Сенсор № 1130; Кейс № 9966;	ftp://ftp.cloud.gcm/traffic/1130/1632535184_2021_09_25____04_59_44_557029.pcap
2021-09-27 07:00:18	37009	Сенсор № 1002; Кейс № 9968;	ftp://ftp.cloud.gcm/traffic/1002/1632558662_2021_09_25____11_31_02_878892.pcap
2021-09-27 07:00:19	37010	Сенсор № 1002; Кейс № 9969;	ftp://ftp.cloud.gcm/traffic/1002/1632555368_2021_09_25____10_36_08_859793.pcap
2021-09-27 07:00:20	37011	Сенсор № 1002; Кейс № 9970;	ftp://ftp.cloud.gcm/traffic/1002/1632541378_2021_09_25____06_42_58_538552.pcap
2021-09-27 07:00:25	37012	Сенсор № 1132; Кейс № 9971;	ftp://ftp.cloud.gcm/traffic/1132/1632567401_2021_09_25____13_56_41_213537.pcap
2021-09-27 07:00:25	37013	Сенсор № 1014; Кейс № 9972;	ftp://ftp.cloud.gcm/traffic/1014/1632527659_2021_09_25____02_54_19_577959.pcap
2021-09-27 07:00:27	37014	Сенсор № 1065; Кейс № 9973;	ftp://ftp.cloud.gcm/traffic/1065/1632552085_2021_09_25____09_41_25_821251.pcap
