дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-12-02 07:00:01	38749	Сенсор № 1051; Кейс № 12784;	ftp://ftp.cloud.gcm/traffic/1051/1638371505_2021_12_01____18_11_45_710463.pcap
2021-12-02 07:00:02	38750	Сенсор № 1054; Кейс № 12785;	ftp://ftp.cloud.gcm/traffic/1054/1638326056_2021_12_01____05_34_16_082389.pcap
2021-12-02 07:00:02	38751	Сенсор № 1139; Кейс № 12787;	ftp://ftp.cloud.gcm/traffic/1139/1638371111_2021_12_01____18_05_11_545279.pcap
2021-12-02 07:00:02	38752	Сенсор № 1074; Кейс № 12786;	ftp://ftp.cloud.gcm/traffic/1074/1638337482_2021_12_01____08_44_42_607308.pcap
2021-12-02 07:00:03	38753	Сенсор № 1030; Кейс № 12788;	ftp://ftp.cloud.gcm/traffic/1030/1638385081_2021_12_01____21_58_01_225431.pcap
2021-12-02 07:30:01	38754	Сенсор № 1006; Кейс № 12791;	ftp://ftp.cloud.gcm/traffic/1006/1638402110_2021_12_02____02_41_50_165040.pcap
2021-12-02 08:00:03	38755	Сенсор № 1054; Кейс № 12781; Воздействие так же направлено на следующие адреса: 144.206.121.227	ftp://ftp.cloud.gcm/traffic/1054/1638371535_2021_12_01____18_12_15_173944.pcap
2021-12-02 08:00:04	38756	Сенсор № 1002; Кейс № 12779;	ftp://ftp.cloud.gcm/traffic/1002/1638369351_2021_12_01____17_35_51_245755.pcap
2021-12-02 08:00:08	38757	Сенсор № 1054сенсор № 1081сенсор № 1070сенсор № 1130сенсор № 1065сенсор № 1125сенсор № 1010сенсор № 1110сенсор № 1066сенсор № 1051сенсор № 1024сенсор № 1002сенсор № 1084сенсор № 1073сенсор № 1044сенсор № 1139сенсор № 1038сенсор № 1052сенсор № 1088сенсор № 1039сенсор № 1072сенсор № 1028сенсор № 1106сенсор № 1134сенсор № 1082сенсор № 1053сенсор № 1120сенсор № 1030сенсор № 1122; Кейс № 12766; Воздействие так же направлено на следующие адреса: 144.206.11.4, 95.173.128.90, 195.98.94.180, 46.61.209.73, 91.223.217.123, 91.201.211.109, 91.223.217.75, 212.12.13.90, 46.42.4.165, 46.61.209.154, 62.76.145.223, 91.222.157.6, 213.85.53.10, 213.24.76.29, 46.42.4.254, 46.61.243.69, 192.168.1.158, 10.248.23.47, 91.201.211.18, 62.76.145.96, 91.201.208.87, 62.76.145.29, 91.201.209.228, 84.42.56.86, 144.206.95.4, 91.201.211.76, 176.100.242.228, 193.29.19.39, 176.100.242.210, 10.248.3.82, 10.0.0.39, 95.173.136.171, 212.22.95.34, 91.201.209.229, 212.22.95.36, 178.237.206.11, 144.206.11.19, 91.201.209.70, 213.24.76.21, 176.114.205.117, 91.201.210.112, 62.33.223.108, 46.61.243.121, 91.201.209.68, 91.201.210.0, 95.173.131.246, 84.42.56.82, 91.223.217.89, 46.61.243.220, 95.173.128.113, 212.22.95.44, 93.187.72.150, 95.173.128.111, 192.168.1.129, 144.206.6.153, 212.30.142.4, 10.65.4.122, 176.100.242.130, 46.61.243.125, 194.226.26.173, 46.42.7.205, 144.206.6.21, 194.226.26.155, 62.76.145.225, 193.29.19.38, 95.173.129.88, 91.201.209.226, 195.208.58.58, 91.201.210.96, 91.201.208.102	ftp://ftp.cloud.gcm/traffic/1054/1638341303_2021_12_01____09_48_23_628610.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638368695_2021_12_01____17_24_55_662701.pcap , ftp://ftp.cloud.gcm/traffic/1024/1638348394_2021_12_01____11_46_34_273603.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638349102_2021_12_01____11_58_22_007102.pcap , ftp://ftp.cloud.gcm/traffic/1028/1638372226_2021_12_01____18_23_46_766879.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638372366_2021_12_01____18_26_06_265409.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638348176_2021_12_01____11_42_56_046347.pcap , ftp://ftp.cloud.gcm/traffic/1044/1638347721_2021_12_01____11_35_21_094486.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638339330_2021_12_01____09_15_30_077491.pcap , ftp://ftp.cloud.gcm/traffic/1066/1638336330_2021_12_01____08_25_30_769319.pcap , ftp://ftp.cloud.gcm/traffic/1030/1638335008_2021_12_01____08_03_28_279887.pcap , ftp://ftp.cloud.gcm/traffic/1039/1638340277_2021_12_01____09_31_17_930536.pcap , ftp://ftp.cloud.gcm/traffic/1120/1638340117_2021_12_01____09_28_37_368433.pcap , ftp://ftp.cloud.gcm/traffic/1044/1638338787_2021_12_01____09_06_27_215245.pcap , ftp://ftp.cloud.gcm/traffic/1051/1638387186_2021_12_01____22_33_06_921577.pcap , ftp://ftp.cloud.gcm/traffic/1082/1638416129_2021_12_02____06_35_29_364457.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638393991_2021_12_02____00_26_31_318393.pcap , ftp://ftp.cloud.gcm/traffic/1125/1638395251_2021_12_02____00_47_31_281576.pcap , ftp://ftp.cloud.gcm/traffic/1082/1638378654_2021_12_01____20_10_54_593466.pcap , ftp://ftp.cloud.gcm/traffic/1122/1638393861_2021_12_02____00_24_21_257340.pcap , ftp://ftp.cloud.gcm/traffic/1066/1638392352_2021_12_01____23_59_12_204962.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638390424_2021_12_01____23_27_04_473063.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638390201_2021_12_01____23_23_21_055716.pcap , ftp://ftp.cloud.gcm/traffic/1082/1638378750_2021_12_01____20_12_30_683551.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638389258_2021_12_01____23_07_38_878067.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638392994_2021_12_02____00_09_54_406794.pcap , ftp://ftp.cloud.gcm/traffic/1084/1638389909_2021_12_01____23_18_29_125671.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638378622_2021_12_01____20_10_22_770560.pcap , ftp://ftp.cloud.gcm/traffic/1073/1638393650_2021_12_02____00_20_50_362988.pcap , ftp://ftp.cloud.gcm/traffic/1066/1638392526_2021_12_02____00_02_06_044878.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638389412_2021_12_01____23_10_12_072284.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638404676_2021_12_02____03_24_36_250586.pcap , ftp://ftp.cloud.gcm/traffic/1088/1638409444_2021_12_02____04_44_04_417570.pcap , ftp://ftp.cloud.gcm/traffic/1070/1638411246_2021_12_02____05_14_06_507763.pcap , ftp://ftp.cloud.gcm/traffic/1106/1638397202_2021_12_02____01_20_02_925274.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638396016_2021_12_02____01_00_16_106672.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638401913_2021_12_02____02_38_33_036879.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638401908_2021_12_02____02_38_28_669618.pcap , ftp://ftp.cloud.gcm/traffic/1081/1638402291_2021_12_02____02_44_51_273958.pcap , ftp://ftp.cloud.gcm/traffic/1084/1638402547_2021_12_02____02_49_07_306688.pcap , ftp://ftp.cloud.gcm/traffic/1028/1638396295_2021_12_02____01_04_55_146447.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638398853_2021_12_02____01_47_33_210139.pcap , ftp://ftp.cloud.gcm/traffic/1110/1638399338_2021_12_02____01_55_38_046305.pcap , ftp://ftp.cloud.gcm/traffic/1054/1638402193_2021_12_02____02_43_13_327751.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638396961_2021_12_02____01_16_01_122028.pcap , ftp://ftp.cloud.gcm/traffic/1052/1638401915_2021_12_02____02_38_35_257937.pcap , ftp://ftp.cloud.gcm/traffic/1051/1638398293_2021_12_02____01_38_13_617830.pcap , ftp://ftp.cloud.gcm/traffic/1052/1638378441_2021_12_01____20_07_21_653169.pcap , ftp://ftp.cloud.gcm/traffic/1066/1638375864_2021_12_01____19_24_24_981501.pcap , ftp://ftp.cloud.gcm/traffic/1073/1638388209_2021_12_01____22_50_09_027094.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638375504_2021_12_01____19_18_24_034899.pcap , ftp://ftp.cloud.gcm/traffic/1053/1638414220_2021_12_02____06_03_40_572476.pcap
2021-12-02 10:00:01	38758	Сенсор № 1053; Кейс № 12794;	ftp://ftp.cloud.gcm/traffic/1053/1638394090_2021_12_02____00_28_10_478756.pcap
