дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-11 07:00:02	37342	Сенсор № 1009; Кейс № 10502;	ftp://ftp.cloud.gcm/traffic/1009/1633709042_2021_10_08____19_04_02_689641.pcap
2021-10-11 07:00:03	37343	Сенсор № 1011; Кейс № 10503; Воздействие так же направлено на следующие адреса: 10.10.3.106, 10.10.36.175	ftp://ftp.cloud.gcm:21/traffic/1011/1633712862_2021_10_08____20_07_42_694732.pcap
2021-10-11 07:00:04	37344	Сенсор № 1011; Кейс № 10504; Воздействие так же направлено на следующие адреса: 10.10.24.130, 10.10.25.105, 10.10.38.126, 10.10.17.162, 10.10.40.130	ftp://ftp.cloud.gcm/traffic/1011/1633705219_2021_10_08____18_00_19_657481.pcap , ftp://ftp.cloud.gcm/traffic/1011/1633715373_2021_10_08____20_49_33_421173.pcap , ftp://ftp.cloud.gcm/traffic/1011/1633715284_2021_10_08____20_48_04_897460.pcap
2021-10-11 07:00:13	37345	Сенсор № 1116; Кейс № 10505;	ftp://ftp.cloud.gcm/traffic/1116/1633717789_2021_10_08____21_29_49_381709.pcap
2021-10-11 07:00:14	37346	Сенсор № 1010; Кейс № 10507;	ftp://ftp.cloud.gcm/traffic/1010/1633715916_2021_10_08____20_58_36_380037.pcap
2021-10-11 07:00:18	37347	Сенсор № 1072; Кейс № 10508;	ftp://ftp.cloud.gcm/traffic/1072/1633714814_2021_10_08____20_40_14_721671.pcap
2021-10-11 07:00:23	37348	Сенсор № 1012; Кейс № 10406; Воздействие так же направлено на следующие адреса: 194.36.17.156	ftp://ftp.cloud.gcm/traffic/1012/1633451022_2021_10_05____19_23_42_330060.pcap , ftp://ftp.cloud.gcm/traffic/1012/1633173634_2021_10_02____14_20_34_937660.pcap , ftp://ftp.cloud.gcm/traffic/1012/1633177334_2021_10_02____15_22_14_267110.pcap
2021-10-11 07:00:27	37349	Сенсор № 1037; Кейс № 10513;	ftp://ftp.cloud.gcm/traffic/1037/1633764260_2021_10_09____10_24_20_079424.pcap
2021-10-11 07:00:43	37350	Сенсор № 1052; Кейс № 10515;	ftp://ftp.cloud.gcm/traffic/1052/1633727069_2021_10_09____00_04_29_222589.pcap
2021-10-11 07:00:43	37351	Сенсор № 1106; Кейс № 10516;	ftp://ftp.cloud.gcm/traffic/1106/1633779305_2021_10_09____14_35_05_927787.pcap
2021-10-11 07:00:44	37352	Сенсор № 1072; Кейс № 10517; Воздействие так же направлено на следующие адреса: 91.201.209.250, 91.201.209.243, 91.201.209.242, 91.201.209.253, 91.201.209.252	ftp://ftp.cloud.gcm/traffic/1072/1633727394_2021_10_09____00_09_54_539634.pcap
2021-10-11 07:00:48	37353	Сенсор № 1072; Кейс № 10518;	ftp://ftp.cloud.gcm/traffic/1072/1633741502_2021_10_09____04_05_02_391828.pcap
