дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-09-20 07:00:33	36888	Сенсор № 1002; Кейс № 9757;	ftp://ftp.cloud.gcm/traffic/1002/1632055760_2021_09_19____15_49_20_615496.pcap , ftp://ftp.cloud.gcm/traffic/1002/1632052403_2021_09_19____14_53_23_174780.pcap
2021-09-20 07:00:33	36889	Сенсор № 1132; Кейс № 9774;	ftp://ftp.cloud.gcm/traffic/1132/1632012019_2021_09_19____03_40_19_776779.pcap
2021-09-20 07:00:34	36890	Сенсор № 1066; Кейс № 9771;	ftp://ftp.cloud.gcm/traffic/1066/1632012179_2021_09_19____03_42_59_251344.pcap
2021-09-20 07:00:34	36891	Сенсор № 1133; Кейс № 9768; Воздействие так же направлено на следующие адреса: 172.25.12.57	ftp://ftp.cloud.gcm/traffic/1133/1632044609_2021_09_19____12_43_29_823644.pcap
2021-09-20 07:00:34	36892	Сенсор № 1094; Кейс № 9766;	ftp://ftp.cloud.gcm/traffic/1094/1632034967_2021_09_19____10_02_47_226528.pcap
2021-09-20 07:00:35	36893	Сенсор № 1061; Кейс № 9763;	ftp://ftp.cloud.gcm/traffic/1061/1632072827_2021_09_19____20_33_47_077890.pcap
2021-09-20 07:00:39	36894	Сенсор № 1105; Кейс № 9765;	ftp://ftp.cloud.gcm/traffic/1105/1632033923_2021_09_19____09_45_23_766821.pcap
2021-09-20 07:00:40	36895	Сенсор № 1002; Кейс № 9764;	ftp://ftp.cloud.gcm/traffic/1002/1632071610_2021_09_19____20_13_30_664623.pcap
2021-09-20 07:30:02	36896	Сенсор № 1130; Кейс № 9776;	ftp://ftp.cloud.gcm/traffic/1130/1632101102_2021_09_20____04_25_02_364092.pcap
2021-09-20 08:00:01	36897	Сенсор № 1002; Кейс № 9777;	ftp://ftp.cloud.gcm/traffic/1002/1632085210_2021_09_20____00_00_10_853552.pcap
2021-09-20 14:00:01	36898	Сенсор № 1135; Кейс № 9784;	ftp://ftp.cloud.gcm/traffic/1135/1632098224_2021_09_20____03_37_04_978850.pcap
2021-09-20 14:30:02	36899	Сенсор № 1002; Кейс № 9785; Воздействие так же направлено на следующие адреса: 95.173.136.72	ftp://ftp.cloud.gcm/traffic/1002/1632086287_2021_09_20____00_18_07_037048.pcap
2021-09-20 14:30:03	36900	Сенсор № 1106; Кейс № 9786;	ftp://ftp.cloud.gcm/traffic/1106/1632088549_2021_09_20____00_55_49_029162.pcap
2021-09-20 17:00:02	36901	Сенсор № 1002; Кейс № 9721;	ftp://ftp.cloud.gcm/traffic/1002/1631973184_2021_09_18____16_53_04_750949.pcap
