дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-12-01 13:30:01	38722	Сенсор № 1072; Кейс № 12755;	ftp://ftp.cloud.gcm/traffic/1072/1638243134_2021_11_30____06_32_14_462752.pcap
2021-12-01 13:30:02	38723	Сенсор № 1028; Кейс № 12756;	ftp://ftp.cloud.gcm/traffic/1028/1638271709_2021_11_30____14_28_29_295068.pcap
2021-12-01 13:30:02	38724	Сенсор № 1139; Кейс № 12759;	ftp://ftp.cloud.gcm/traffic/1139/1638223318_2021_11_30____01_01_58_529549.pcap
2021-12-01 13:30:02	38725	Сенсор № 1088; Кейс № 12760;	ftp://ftp.cloud.gcm/traffic/1088/1638295365_2021_11_30____21_02_45_071108.pcap
2021-12-01 13:30:03	38726	Сенсор № 1002сенсор № 1139сенсор № 1088сенсор № 1072сенсор № 1117; Кейс № 12761; Воздействие так же направлено на следующие адреса: 176.114.205.113, 91.201.208.66, 192.168.1.58, 91.201.209.253, 46.61.243.130	ftp://ftp.cloud.gcm/traffic/1072/1638220285_2021_11_30____00_11_25_508150.pcap , ftp://ftp.cloud.gcm/traffic/1117/1638238015_2021_11_30____05_06_55_168358.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638331167_2021_12_01____06_59_27_845925.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638242691_2021_11_30____06_24_51_342510.pcap , ftp://ftp.cloud.gcm/traffic/1088/1638308868_2021_12_01____00_47_48_568275.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638220283_2021_11_30____00_11_23_381600.pcap
2021-12-01 13:30:04	38727	Сенсор № 1072; Кейс № 12739;	ftp://ftp.cloud.gcm/traffic/1072/1638220617_2021_11_30____00_16_57_665400.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638243268_2021_11_30____06_34_28_178850.pcap
2021-12-01 13:30:04	38728	Сенсор № 1002; Кейс № 12741;	ftp://ftp.cloud.gcm/traffic/1002/1638226636_2021_11_30____01_57_16_812769.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638249828_2021_11_30____08_23_48_659152.pcap
2021-12-01 13:30:05	38729	Сенсор № 1024; Кейс № 12742;	ftp://ftp.cloud.gcm/traffic/1024/1638268533_2021_11_30____13_35_33_036044.pcap
2021-12-01 13:30:06	38730	Сенсор № 1121сенсор № 1021сенсор № 1062сенсор № 1116сенсор № 1027сенсор № 1016сенсор № 1078сенсор № 1111; Кейс № 12748; Воздействие так же направлено на следующие адреса: 37.112.57.121, 217.15.131.147, 195.98.70.11, 84.42.45.126, 31.132.158.110, 90.154.40.227, 10.201.161.12	ftp://ftp.cloud.gcm/traffic/1078/1638316534_2021_12_01____02_55_34_201018.pcap , ftp://ftp.cloud.gcm/traffic/1062/1638322027_2021_12_01____04_27_07_310361.pcap , ftp://ftp.cloud.gcm/traffic/1027/1638296662_2021_11_30____21_24_22_020831.pcap , ftp://ftp.cloud.gcm/traffic/1121/1638225670_2021_11_30____01_41_10_890235.pcap , ftp://ftp.cloud.gcm/traffic/1111/1638277079_2021_11_30____15_57_59_179334.pcap , ftp://ftp.cloud.gcm/traffic/1116/1638271295_2021_11_30____14_21_35_905912.pcap , ftp://ftp.cloud.gcm/traffic/1016/1638277780_2021_11_30____16_09_40_700019.pcap , ftp://ftp.cloud.gcm/traffic/1021/1638284520_2021_11_30____18_02_00_168161.pcap
2021-12-01 13:30:15	38731	Сенсор № 1054сенсор № 1070сенсор № 1130сенсор № 1065сенсор № 1021сенсор № 1010сенсор № 1066сенсор № 1077сенсор № 1051сенсор № 1002сенсор № 1073сенсор № 1044сенсор № 1080сенсор № 1139сенсор № 1059сенсор № 1038сенсор № 1052сенсор № 1124сенсор № 1016сенсор № 1118сенсор № 1039сенсор № 1072сенсор № 1028сенсор № 1106сенсор № 1117сенсор № 1037сенсор № 1082сенсор № 1120сенсор № 1030; Кейс № 12752; Воздействие так же направлено на следующие адреса: 91.201.211.29, 91.201.211.76, 10.65.4.123, 212.22.95.36, 62.33.223.111, 192.168.1.24, 91.201.211.5, 46.42.4.254, 91.201.209.68, 37.112.57.121, 212.22.95.59, 193.29.19.53, 192.168.1.58, 176.100.242.154, 91.223.217.112, 188.254.86.133, 95.173.136.77, 91.223.217.90, 91.201.209.70, 91.222.157.5, 193.29.19.134, 91.201.209.228, 213.85.53.10, 91.201.209.241, 95.173.136.81, 31.173.55.236, 46.61.243.126, 212.22.95.34, 10.248.3.82, 192.168.1.115, 91.201.211.73, 91.223.217.121, 198.18.44.4, 176.100.242.209, 213.24.76.29, 192.168.1.222, 91.201.210.41, 212.22.95.51, 62.76.145.85, 144.206.6.21, 212.12.13.79, 91.201.211.55, 193.29.19.135, 144.206.11.18, 192.168.1.19, 213.24.76.20, 46.61.243.81, 46.61.243.129, 91.223.217.54, 46.61.209.226, 192.168.1.158, 91.201.211.33, 194.226.26.224, 46.61.209.132, 192.168.1.206, 188.254.86.136, 95.173.132.86, 10.65.4.159, 195.34.232.173, 212.59.97.212, 212.22.95.44, 46.61.243.121, 10.120.36.201, 62.76.145.84, 91.201.209.229, 95.173.128.90, 10.48.0.242, 91.215.189.3, 46.61.209.73, 46.61.243.218	ftp://ftp.cloud.gcm/traffic/1016/1638282268_2021_11_30____17_24_28_761030.pcap , ftp://ftp.cloud.gcm/traffic/1117/1638283384_2021_11_30____17_43_04_338890.pcap , ftp://ftp.cloud.gcm/traffic/1028/1638282399_2021_11_30____17_26_39_937004.pcap , ftp://ftp.cloud.gcm/traffic/1106/1638282214_2021_11_30____17_23_34_864188.pcap , ftp://ftp.cloud.gcm/traffic/1073/1638282374_2021_11_30____17_26_14_115437.pcap , ftp://ftp.cloud.gcm/traffic/1021/1638282114_2021_11_30____17_21_54_266264.pcap , ftp://ftp.cloud.gcm/traffic/1039/1638282371_2021_11_30____17_26_11_911021.pcap , ftp://ftp.cloud.gcm/traffic/1070/1638282247_2021_11_30____17_24_07_433251.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638282623_2021_11_30____17_30_23_307484.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638282217_2021_11_30____17_23_37_259357.pcap , ftp://ftp.cloud.gcm/traffic/1106/1638282239_2021_11_30____17_23_59_688945.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638282395_2021_11_30____17_26_35_406169.pcap , ftp://ftp.cloud.gcm/traffic/1120/1638282152_2021_11_30____17_22_32_480593.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638282177_2021_11_30____17_22_57_303405.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638282264_2021_11_30____17_24_24_500182.pcap , ftp://ftp.cloud.gcm/traffic/1073/1638282087_2021_11_30____17_21_27_844648.pcap , ftp://ftp.cloud.gcm/traffic/1044/1638282110_2021_11_30____17_21_50_791687.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638282203_2021_11_30____17_23_23_056106.pcap , ftp://ftp.cloud.gcm/traffic/1037/1638282302_2021_11_30____17_25_02_243353.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638282174_2021_11_30____17_22_54_637421.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638282387_2021_11_30____17_26_27_364665.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638282378_2021_11_30____17_26_18_636086.pcap , ftp://ftp.cloud.gcm/traffic/1117/1638282253_2021_11_30____17_24_13_026999.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638282158_2021_11_30____17_22_38_409045.pcap , ftp://ftp.cloud.gcm/traffic/1051/1638282235_2021_11_30____17_23_55_081944.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638282187_2021_11_30____17_23_07_622273.pcap , ftp://ftp.cloud.gcm/traffic/1130/1638282132_2021_11_30____17_22_12_260072.pcap , ftp://ftp.cloud.gcm/traffic/1028/1638282250_2021_11_30____17_24_10_692931.pcap , ftp://ftp.cloud.gcm/traffic/1106/1638284430_2021_11_30____18_00_30_086786.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638293455_2021_11_30____20_30_55_882457.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638325578_2021_12_01____05_26_18_669809.pcap , ftp://ftp.cloud.gcm/traffic/1051/1638302589_2021_11_30____23_03_09_532692.pcap , ftp://ftp.cloud.gcm/traffic/1016/1638322127_2021_12_01____04_28_47_235958.pcap , ftp://ftp.cloud.gcm/traffic/1124/1638331379_2021_12_01____07_02_59_068181.pcap , ftp://ftp.cloud.gcm/traffic/1010/1638321212_2021_12_01____04_13_32_847799.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638319029_2021_12_01____03_37_09_530780.pcap , ftp://ftp.cloud.gcm/traffic/1028/1638296818_2021_11_30____21_26_58_861271.pcap , ftp://ftp.cloud.gcm/traffic/1066/1638293642_2021_11_30____20_34_02_116258.pcap , ftp://ftp.cloud.gcm/traffic/1028/1638326938_2021_12_01____05_48_58_862005.pcap , ftp://ftp.cloud.gcm/traffic/1080/1638285645_2021_11_30____18_20_45_284218.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638301022_2021_11_30____22_37_02_142182.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638294074_2021_11_30____20_41_14_451376.pcap , ftp://ftp.cloud.gcm/traffic/1077/1638299469_2021_11_30____22_11_09_275295.pcap , ftp://ftp.cloud.gcm/traffic/1051/1638292669_2021_11_30____20_17_49_244003.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638322385_2021_12_01____04_33_05_446000.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638323065_2021_12_01____04_44_25_131625.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638294098_2021_11_30____20_41_38_064486.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638311799_2021_12_01____01_36_39_665757.pcap , ftp://ftp.cloud.gcm/traffic/1051/1638313168_2021_12_01____01_59_28_728119.pcap , ftp://ftp.cloud.gcm/traffic/1065/1638292639_2021_11_30____20_17_19_195418.pcap , ftp://ftp.cloud.gcm/traffic/1028/1638319405_2021_12_01____03_43_25_577212.pcap , ftp://ftp.cloud.gcm/traffic/1106/1638307280_2021_12_01____00_21_20_465839.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638331274_2021_12_01____07_01_14_048913.pcap , ftp://ftp.cloud.gcm/traffic/1051/1638313586_2021_12_01____02_06_26_312127.pcap , ftp://ftp.cloud.gcm/traffic/1106/1638322607_2021_12_01____04_36_47_640324.pcap , ftp://ftp.cloud.gcm/traffic/1118/1638285236_2021_11_30____18_13_56_938328.pcap , ftp://ftp.cloud.gcm/traffic/1030/1638290114_2021_11_30____19_35_14_060319.pcap , ftp://ftp.cloud.gcm/traffic/1059/1638329405_2021_12_01____06_30_05_374628.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638322124_2021_12_01____04_28_44_826027.pcap , ftp://ftp.cloud.gcm/traffic/1051/1638292967_2021_11_30____20_22_47_948875.pcap , ftp://ftp.cloud.gcm/traffic/1073/1638319501_2021_12_01____03_45_01_940742.pcap , ftp://ftp.cloud.gcm/traffic/1066/1638298823_2021_11_30____22_00_23_191263.pcap , ftp://ftp.cloud.gcm/traffic/1038/1638306211_2021_12_01____00_03_31_164133.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638320080_2021_12_01____03_54_40_596024.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638320199_2021_12_01____03_56_39_167650.pcap , ftp://ftp.cloud.gcm/traffic/1030/1638293326_2021_11_30____20_28_46_246899.pcap , ftp://ftp.cloud.gcm/traffic/1139/1638329661_2021_12_01____06_34_21_162375.pcap , ftp://ftp.cloud.gcm/traffic/1052/1638322275_2021_12_01____04_31_15_146996.pcap , ftp://ftp.cloud.gcm/traffic/1130/1638304032_2021_11_30____23_27_12_649008.pcap , ftp://ftp.cloud.gcm/traffic/1072/1638318329_2021_12_01____03_25_29_395474.pcap , ftp://ftp.cloud.gcm/traffic/1016/1638322135_2021_12_01____04_28_55_364813.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638312926_2021_12_01____01_55_26_895415.pcap , ftp://ftp.cloud.gcm/traffic/1054/1638326405_2021_12_01____05_40_05_323408.pcap , ftp://ftp.cloud.gcm/traffic/1054/1638294387_2021_11_30____20_46_27_781230.pcap , ftp://ftp.cloud.gcm/traffic/1082/1638285395_2021_11_30____18_16_35_738195.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638332270_2021_12_01____07_17_50_648202.pcap , ftp://ftp.cloud.gcm/traffic/1030/1638312960_2021_12_01____01_56_00_051804.pcap
