дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-12-09 07:00:02	38895	Сенсор № 1070; Кейс № 13009;	ftp://ftp.cloud.gcm/traffic/1070/1638966679_2021_12_08____15_31_19_709541.pcap
2021-12-09 07:00:02	38896	Сенсор № 1039; Кейс № 13010;	ftp://ftp.cloud.gcm/traffic/1039/1638932410_2021_12_08____06_00_10_846494.pcap
2021-12-09 07:00:03	38897	Сенсор № 1072; Кейс № 13013;	ftp://ftp.cloud.gcm/traffic/1072/1638952811_2021_12_08____11_40_11_692018.pcap
2021-12-09 07:00:03	38898	Сенсор № 1076; Кейс № 13014;	ftp://ftp.cloud.gcm/traffic/1076/1638977544_2021_12_08____18_32_24_710390.pcap
2021-12-09 07:00:03	38899	Сенсор № 1066; Кейс № 13015; Воздействие так же направлено на следующие адреса: 62.76.145.204	ftp://ftp.cloud.gcm/traffic/1066/1638981283_2021_12_08____19_34_43_667437.pcap
2021-12-09 07:00:04	38900	Сенсор № 1012; Кейс № 13017; Воздействие так же направлено на следующие адреса: 195.93.246.49	ftp://ftp.cloud.gcm/traffic/1012/1638993741_2021_12_08____23_02_21_740239.pcap
2021-12-09 07:00:04	38901	Сенсор № 1002; Кейс № 13016;	ftp://ftp.cloud.gcm/traffic/1002/1638983601_2021_12_08____20_13_21_905571.pcap , ftp://ftp.cloud.gcm/traffic/1002/1639017209_2021_12_09____05_33_29_137410.pcap
2021-12-09 07:00:04	38902	Сенсор № 1060; Кейс № 13018;	ftp://ftp.cloud.gcm/traffic/1060/1639017670_2021_12_09____05_41_10_265528.pcap
2021-12-09 07:00:05	38903	Сенсор № 1028; Кейс № 13019;	ftp://ftp.cloud.gcm/traffic/1028/1639017663_2021_12_09____05_41_03_563573.pcap
2021-12-09 07:00:05	38904	Сенсор № 1002; Кейс № 13020;	ftp://ftp.cloud.gcm/traffic/1002/1638912245_2021_12_08____00_24_05_579830.pcap
2021-12-09 07:00:05	38905	Сенсор № 1125; Кейс № 13021;	ftp://ftp.cloud.gcm/traffic/1125/1638961625_2021_12_08____14_07_05_950243.pcap
2021-12-09 07:00:06	38906	Сенсор № 1044; Кейс № 13022; Воздействие так же направлено на следующие адреса: 10.0.13.93	ftp://ftp.cloud.gcm/traffic/1044/1639001813_2021_12_09____01_16_53_469764.pcap
2021-12-09 07:00:06	38907	Сенсор № 1106; Кейс № 13023;	ftp://ftp.cloud.gcm/traffic/1106/1638967214_2021_12_08____15_40_14_191585.pcap
2021-12-09 08:00:04	38908	Сенсор № 1002; Кейс № 12998;	ftp://ftp.cloud.gcm/traffic/1002/1638953771_2021_12_08____11_56_11_387488.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638953774_2021_12_08____11_56_14_217427.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638953776_2021_12_08____11_56_16_777039.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638953781_2021_12_08____11_56_21_116970.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638953773_2021_12_08____11_56_13_694523.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638953778_2021_12_08____11_56_18_577762.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638927970_2021_12_08____04_46_10_652799.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638936124_2021_12_08____07_02_04_400376.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638953216_2021_12_08____11_46_56_109723.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638953766_2021_12_08____11_56_06_868645.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638953769_2021_12_08____11_56_09_075571.pcap , ftp://ftp.cloud.gcm/traffic/1002/1638953764_2021_12_08____11_56_04_365159.pcap
