дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-08-03 09:00:02	35964	Сенсор № 1043; Кейс № 7488; Воздействие так же направлено на следующие адреса: 10.20.15.55	ftp://ftp.cloud.gcm/traffic/1043/1627918641_2021_08_02____18_37_21_860404.pcap
2021-08-03 09:00:03	35965	Сенсор № 1061; Кейс № 7483;	ftp://ftp.cloud.gcm/traffic/1061/1627911404_2021_08_02____16_36_44_148579.pcap
2021-08-03 09:00:03	35966	Сенсор № 1036; Кейс № 7489;	ftp://ftp.cloud.gcm/traffic/1036/1627920722_2021_08_02____19_12_02_621083.pcap
2021-08-03 09:00:04	35967	Сенсор № 1053; Кейс № 7500;	ftp://ftp.cloud.gcm/traffic/1053/1627926664_2021_08_02____20_51_04_495555.pcap
2021-08-03 09:00:11	35968	Сенсор № 1017; Кейс № 7493;	ftp://ftp.cloud.gcm/traffic/1017/1627924762_2021_08_02____20_19_22_104827.pcap , ftp://ftp.cloud.gcm/traffic/1017/1627925224_2021_08_02____20_27_04_967432.pcap
2021-08-03 09:00:11	35969	Сенсор № 1021; Кейс № 7487;	ftp://ftp.cloud.gcm:21/traffic/1021/1627932148_2021_08_02____22_22_28_413020.pcap
2021-08-03 09:00:11	35970	Сенсор № 1036; Кейс № 7494;	ftp://ftp.cloud.gcm/traffic/1036/1627925776_2021_08_02____20_36_16_306539.pcap
2021-08-03 09:00:12	35971	Сенсор № 1062; Кейс № 7496;	ftp://ftp.cloud.gcm/traffic/1062/1627922679_2021_08_02____19_44_39_019268.pcap
2021-08-03 09:00:12	35972	Сенсор № 1017; Кейс № 7508;	ftp://ftp.cloud.gcm/traffic/1017/1627941982_2021_08_03____01_06_22_098745.pcap
2021-08-03 09:00:13	35973	Сенсор № 1041; Кейс № 7509; Воздействие так же направлено на следующие адреса: 178.209.117.195	ftp://ftp.cloud.gcm/traffic/1041/1627944571_2021_08_03____01_49_31_331036.pcap
2021-08-03 09:00:13	35974	Сенсор № 1093; Кейс № 7519;	ftp://ftp.cloud.gcm/traffic/1093/1627939204_2021_08_03____00_20_04_675387.pcap
2021-08-03 09:00:14	35975	Сенсор № 1093; Кейс № 7520;	ftp://ftp.cloud.gcm/traffic/1093/1627949671_2021_08_03____03_14_31_178454.pcap
2021-08-03 09:00:14	35976	Сенсор № 1013; Кейс № 7522;	
2021-08-03 09:00:15	35977	Сенсор № 1037; Кейс № 7524;	ftp://ftp.cloud.gcm/traffic/1037/1627957323_2021_08_03____05_22_03_263177.pcap , ftp://ftp.cloud.gcm/traffic/1037/1627956406_2021_08_03____05_06_46_774680.pcap
2021-08-03 09:00:16	35978	Сенсор № 1017; Кейс № 7517;	ftp://ftp.cloud.gcm/traffic/1017/1627948826_2021_08_03____03_00_26_027173.pcap
2021-08-03 09:00:16	35979	Сенсор № 1070; Кейс № 7501;	ftp://ftp.cloud.gcm/traffic/1070/1627924882_2021_08_02____20_21_22_145494.pcap
2021-08-03 09:00:17	35980	Сенсор № 1134; Кейс № 7480;	ftp://ftp.cloud.gcm/traffic/1134/1627911214_2021_08_02____16_33_34_052272.pcap , ftp://ftp.cloud.gcm/traffic/1134/1627911408_2021_08_02____16_36_48_716404.pcap
2021-08-03 09:00:18	35981	Сенсор № 1036; Кейс № 7472;	ftp://ftp.cloud.gcm/traffic/1036/1627906199_2021_08_02____15_09_59_701284.pcap , ftp://ftp.cloud.gcm/traffic/1036/1627952673_2021_08_03____04_04_33_643047.pcap , ftp://ftp.cloud.gcm/traffic/1036/1627948823_2021_08_03____03_00_23_296849.pcap , ftp://ftp.cloud.gcm/traffic/1036/1627912255_2021_08_02____16_50_55_691273.pcap , ftp://ftp.cloud.gcm/traffic/1036/1627952649_2021_08_03____04_04_09_857880.pcap
2021-08-03 09:00:18	35982	Сенсор № 1002; Кейс № 7464; Воздействие так же направлено на следующие адреса: 95.173.134.95, 95.173.136.31, 95.173.134.171, 95.173.134.29, 95.173.134.70, 95.173.128.111, 95.173.135.138, 95.173.137.98, 95.173.140.55, 95.173.140.157, 95.173.140.230, 95.173.140.81, 95.173.136.244, 95.173.135.235, 95.173.136.221, 194.226.80.202	ftp://ftp.cloud.gcm/traffic/1002/1627897643_2021_08_02____12_47_23_202437.pcap , ftp://ftp.cloud.gcm/traffic/1002/1627914561_2021_08_02____17_29_21_655482.pcap , ftp://ftp.cloud.gcm/traffic/1002/1627915348_2021_08_02____17_42_28_182104.pcap
2021-08-03 09:00:19	35983	Сенсор № 1079; Кейс № 7515;	ftp://ftp.cloud.gcm/traffic/1079/1627948236_2021_08_03____02_50_36_528574.pcap
2021-08-03 09:00:23	35984	Сенсор № 1049; Кейс № 7514; Воздействие так же направлено на следующие адреса: 212.193.160.248	ftp://ftp.cloud.gcm/traffic/1049/1627940069_2021_08_03____00_34_29_356154.pcap
2021-08-03 12:00:06	35985	Сенсор № 1048; Кейс № 7531;	ftp://ftp.cloud.gcm/traffic/1048/1627945403_2021_08_03____02_03_23_173190.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627951358_2021_08_03____03_42_38_931721.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627955927_2021_08_03____04_58_47_783857.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627975412_2021_08_03____10_23_32_337303.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627944888_2021_08_03____01_54_48_317864.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627957607_2021_08_03____05_26_47_969249.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627967489_2021_08_03____08_11_29_160782.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627972614_2021_08_03____09_36_54_426099.pcap , ftp://ftp.cloud.gcm/traffic/1048/1627978583_2021_08_03____11_16_23_477604.pcap
2021-08-03 12:00:06	35986	Сенсор № 1048; Кейс № 7532;	ftp://ftp.cloud.gcm/traffic/1048/1627974790_2021_08_03____10_13_10_870193.pcap
2021-08-03 12:00:07	35987	Сенсор № 1048; Кейс № 7533;	ftp://ftp.cloud.gcm/traffic/1048/1627978011_2021_08_03____11_06_51_299100.pcap
2021-08-03 12:30:03	35988	Сенсор № 1088; Кейс № 7535;	ftp://ftp.cloud.gcm/traffic/1088/1627938527_2021_08_03____00_08_47_840935.pcap
2021-08-03 12:30:03	35989	Сенсор № 1088; Кейс № 7536;	ftp://ftp.cloud.gcm/traffic/1088/1627957868_2021_08_03____05_31_08_649740.pcap
2021-08-03 16:00:02	35990	Сенсор № 1072; Кейс № 7542;	ftp://ftp.cloud.gcm/traffic/1072/1627939762_2021_08_03____00_29_22_777285.pcap
2021-08-03 16:00:02	35991	Сенсор № 1037; Кейс № 7544;	ftp://ftp.cloud.gcm/traffic/1037/1627993296_2021_08_03____15_21_36_943724.pcap
2021-08-03 16:30:01	35992	Сенсор № 1041; Кейс № 7547; Воздействие так же направлено на следующие адреса: 178.209.117.194	
2021-08-03 18:00:02	35993	Сенсор № 1002; Кейс № 7550; Воздействие так же направлено на следующие адреса: 95.173.132.237	ftp://ftp.cloud.gcm/traffic/1002/1627976990_2021_08_03____10_49_50_119106.pcap
