дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-11-30 07:00:01	38702	Сенсор № 1029; Кейс № 12720;	ftp://ftp.cloud.gcm/traffic/1029/1638197368_2021_11_29____17_49_28_783727.pcap
2021-11-30 07:00:02	38703	Сенсор № 1028; Кейс № 12721;	ftp://ftp.cloud.gcm/traffic/1028/1638199699_2021_11_29____18_28_19_815865.pcap
2021-11-30 07:00:05	38704	Сенсор № 1018; Кейс № 12722;	ftp://ftp.cloud.gcm/traffic/1018/1638202154_2021_11_29____19_09_14_407011.pcap
2021-11-30 07:00:06	38705	Сенсор № 1040; Кейс № 12723;	ftp://ftp.cloud.gcm/traffic/1040/1638207086_2021_11_29____20_31_26_766239.pcap
2021-11-30 07:00:07	38706	Сенсор № 1030; Кейс № 12725;	ftp://ftp.cloud.gcm/traffic/1030/1638234485_2021_11_30____04_08_05_248729.pcap
2021-11-30 07:30:01	38707	Сенсор № 1095; Кейс № 12726;	ftp://ftp.cloud.gcm/traffic/1095/1638209081_2021_11_29____21_04_41_316802.pcap , ftp://ftp.cloud.gcm/traffic/1095/1638217732_2021_11_29____23_28_52_732470.pcap , ftp://ftp.cloud.gcm/traffic/1095/1638217365_2021_11_29____23_22_45_538202.pcap , ftp://ftp.cloud.gcm/traffic/1095/1638218597_2021_11_29____23_43_17_790332.pcap
2021-11-30 08:00:01	38708	Сенсор № 1002; Кейс № 12727;	ftp://ftp.cloud.gcm/traffic/1002/1638197365_2021_11_29____17_49_25_812184.pcap
2021-11-30 08:00:01	38709	Сенсор № 1139; Кейс № 12729;	ftp://ftp.cloud.gcm/traffic/1139/1638204662_2021_11_29____19_51_02_777712.pcap
2021-11-30 08:30:03	38710	Сенсор № 1046; Кейс № 12734;	ftp://ftp.cloud.gcm/traffic/1046/1638203312_2021_11_29____19_28_32_167607.pcap , ftp://ftp.cloud.gcm/traffic/1046/1638203309_2021_11_29____19_28_29_757210.pcap , ftp://ftp.cloud.gcm/traffic/1046/1638202291_2021_11_29____19_11_31_485539.pcap , ftp://ftp.cloud.gcm/traffic/1046/1638203174_2021_11_29____19_26_14_492346.pcap , ftp://ftp.cloud.gcm/traffic/1046/1638202284_2021_11_29____19_11_24_069162.pcap
2021-11-30 10:00:01	38711	Сенсор № 1060; Кейс № 12728;	ftp://ftp.cloud.gcm/traffic/1060/1638200331_2021_11_29____18_38_51_807460.pcap
2021-11-30 10:00:02	38712	Сенсор № 1052; Кейс № 12733; Воздействие так же направлено на следующие адреса: 194.226.26.169	ftp://ftp.cloud.gcm/traffic/1052/1638219011_2021_11_29____23_50_11_624892.pcap
2021-11-30 10:00:02	38713	Сенсор № 1002; Кейс № 12730;	ftp://ftp.cloud.gcm/traffic/1002/1638204655_2021_11_29____19_50_55_885743.pcap
2021-11-30 10:00:04	38714	Сенсор № 1030; Кейс № 12697;	ftp://ftp.cloud.gcm/traffic/1030/1638150422_2021_11_29____04_47_02_632563.pcap
2021-11-30 11:00:01	38715	Сенсор № 1048; Кейс № 12736;	ftp://ftp.cloud.gcm/traffic/1048/1638258156_2021_11_30____10_42_36_730817.pcap
2021-11-30 12:00:01	38716	Сенсор № 1002; Кейс № 12196;	ftp://ftp.cloud.gcm/traffic/1002/1637013832_2021_11_16____01_03_52_912018.pcap
2021-11-30 13:30:02	38717	Сенсор № 1117; Кейс № 12738;	ftp://ftp.cloud.gcm/traffic/1117/1638250996_2021_11_30____08_43_16_030730.pcap
2021-11-30 15:30:02	38718	Сенсор № 1036; Кейс № 12745;	ftp://ftp.cloud.gcm/traffic/1036/1638238083_2021_11_30____05_08_03_805599.pcap
2021-11-30 16:30:01	38719	Сенсор № 1106; Кейс № 12747;	ftp://ftp.cloud.gcm/traffic/1106/1638271843_2021_11_30____14_30_43_316217.pcap
2021-11-30 17:30:01	38720	Сенсор № 1040; Кейс № 12749;	ftp://ftp.cloud.gcm/traffic/1040/1638225017_2021_11_30____01_30_17_026496.pcap
2021-11-30 18:00:02	38721	Сенсор № 1106; Кейс № 12751;	ftp://ftp.cloud.gcm/traffic/1106/1638281626_2021_11_30____17_13_46_705639.pcap
