дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-12-10 08:00:04	38929	Сенсор № 1012; Кейс № 13042;	ftp://ftp.cloud.gcm/traffic/1012/1639053258_2021_12_09____15_34_18_989487.pcap
2021-12-10 08:00:05	38930	Сенсор № 1044; Кейс № 13045; Воздействие так же направлено на следующие адреса: 10.0.12.226, 10.0.12.250, 10.0.12.248, 10.0.12.48	ftp://ftp.cloud.gcm/traffic/1044/1638998312_2021_12_09____00_18_32_307448.pcap
2021-12-10 08:30:01	38931	Сенсор № 1002; Кейс № 13911;	ftp://ftp.cloud.gcm/traffic/1002/1639082375_2021_12_09____23_39_35_655806.pcap
2021-12-10 08:30:02	38932	Сенсор № 1002; Кейс № 13912;	ftp://ftp.cloud.gcm/traffic/1002/1639095900_2021_12_10____03_25_00_643081.pcap
2021-12-10 08:30:02	38933	Сенсор № 1051; Кейс № 13915;	ftp://ftp.cloud.gcm/traffic/1051/1639103382_2021_12_10____05_29_42_829239.pcap
2021-12-10 08:30:03	38934	Сенсор № 1066; Кейс № 13916;	ftp://ftp.cloud.gcm/traffic/1066/1639087941_2021_12_10____01_12_21_626393.pcap
2021-12-10 08:30:03	38935	Сенсор № 1051; Кейс № 13917;	ftp://ftp.cloud.gcm/traffic/1051/1639081171_2021_12_09____23_19_31_487456.pcap
2021-12-10 08:30:04	38936	Сенсор № 1002; Кейс № 13918; Воздействие так же направлено на следующие адреса: 95.173.132.31	ftp://ftp.cloud.gcm/traffic/1002/1639074681_2021_12_09____21_31_21_920941.pcap
2021-12-10 10:00:01	38937	Сенсор № 1044; Кейс № 13024; Воздействие так же направлено на следующие адреса: 10.0.1.11, 10.0.1.84, 10.0.1.77, 10.0.1.61, 10.0.1.22, 10.0.1.82, 10.0.1.130, 10.0.1.64, 10.0.1.60, 10.0.1.15, 10.0.1.62	ftp://ftp.cloud.gcm/traffic/1044/1638984168_2021_12_08____20_22_48_760966.pcap
2021-12-10 10:00:02	38938	Сенсор № 1106; Кейс № 13920;	ftp://ftp.cloud.gcm/traffic/1106/1639117485_2021_12_10____09_24_45_318453.pcap
2021-12-10 10:30:01	38939	Сенсор № 1070; Кейс № 13921;	ftp://ftp.cloud.gcm/traffic/1070/1639113744_2021_12_10____08_22_24_738975.pcap
2021-12-10 10:30:02	38940	Сенсор № 1066; Кейс № 13922;	ftp://ftp.cloud.gcm/traffic/1066/1639109345_2021_12_10____07_09_05_222421.pcap
2021-12-10 11:30:02	38941	Сенсор № 1002; Кейс № 13923;	ftp://ftp.cloud.gcm/traffic/1002/1639106912_2021_12_10____06_28_32_987539.pcap
2021-12-10 11:30:02	38942	Сенсор № 1002; Кейс № 13924;	ftp://ftp.cloud.gcm/traffic/1002/1639123853_2021_12_10____11_10_53_879172.pcap
2021-12-10 12:00:02	38943	Сенсор № 1077; Кейс № 13926;	ftp://ftp.cloud.gcm/traffic/1077/1639121803_2021_12_10____10_36_43_930754.pcap
2021-12-10 12:00:02	38944	Сенсор № 1002; Кейс № 13925;	ftp://ftp.cloud.gcm/traffic/1002/1639105912_2021_12_10____06_11_52_439419.pcap
2021-12-10 13:30:01	38945	Сенсор № 1002; Кейс № 13927;	ftp://ftp.cloud.gcm/traffic/1002/1639086356_2021_12_10____00_45_56_875947.pcap
2021-12-10 13:30:02	38946	Сенсор № 1052; Кейс № 13928;	ftp://ftp.cloud.gcm/traffic/1052/1639127320_2021_12_10____12_08_40_066680.pcap
2021-12-10 14:00:02	38947	Сенсор № 1052; Кейс № 13929;	ftp://ftp.cloud.gcm/traffic/1052/1639115478_2021_12_10____08_51_18_469802.pcap
2021-12-10 14:30:01	38948	Сенсор № 1039; Кейс № 13930;	ftp://ftp.cloud.gcm/traffic/1039/1639133772_2021_12_10____13_56_12_464013.pcap
2021-12-10 14:30:01	38949	Сенсор № 1059; Кейс № 13931;	ftp://ftp.cloud.gcm/traffic/1059/1639134367_2021_12_10____14_06_07_820692.pcap
2021-12-10 15:00:01	38950	Сенсор № 1002; Кейс № 13932; Воздействие так же направлено на следующие адреса: 95.173.136.71, 95.173.136.70	ftp://ftp.cloud.gcm/traffic/1002/1639135651_2021_12_10____14_27_31_661012.pcap
2021-12-10 15:30:02	38951	Сенсор № 1026; Кейс № 13933;	ftp://ftp.cloud.gcm/traffic/1026/1639137399_2021_12_10____14_56_39_714967.pcap
2021-12-10 16:30:02	38952	Сенсор № 1083; Кейс № 13934;	ftp://ftp.cloud.gcm/traffic/1083/1639135846_2021_12_10____14_30_46_264635.pcap
2021-12-10 17:00:01	38953	Сенсор № 1053; Кейс № 13935;	ftp://ftp.cloud.gcm/traffic/1053/1639134291_2021_12_10____14_04_51_942410.pcap
