дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-11-17 07:00:02	38326	Сенсор № 1052; Кейс № 12191;	ftp://ftp.cloud.gcm/traffic/1052/1637058878_2021_11_16____13_34_38_195272.pcap
2021-11-17 07:00:02	38327	Сенсор № 1070; Кейс № 12195;	ftp://ftp.cloud.gcm/traffic/1070/1637009101_2021_11_15____23_45_01_345357.pcap
2021-11-17 07:00:03	38328	Сенсор № 1053; Кейс № 12197;	ftp://ftp.cloud.gcm/traffic/1053/1637087981_2021_11_16____21_39_41_887042.pcap
2021-11-17 07:00:03	38329	Сенсор № 1002; Кейс № 12199;	ftp://ftp.cloud.gcm/traffic/1002/1637048307_2021_11_16____10_38_27_794053.pcap
2021-11-17 08:00:02	38330	Сенсор № 1002; Кейс № 12200;	ftp://ftp.cloud.gcm/traffic/1002/1637114270_2021_11_17____04_57_50_310056.pcap
2021-11-17 13:00:01	38331	Сенсор № 1072; Кейс № 12205; Воздействие так же направлено на следующие адреса: 91.201.209.253, 91.201.209.243, 91.201.209.251	ftp://ftp.cloud.gcm/traffic/1072/1637106851_2021_11_17____02_54_11_922224.pcap
2021-11-17 13:00:04	38332	Сенсор № 1070; Кейс № 12206; Воздействие так же направлено на следующие адреса: 62.33.223.97	ftp://ftp.cloud.gcm/traffic/1070/1637137193_2021_11_17____11_19_53_190567.pcap , ftp://ftp.cloud.gcm/traffic/1070/1637110557_2021_11_17____03_55_57_051542.pcap
2021-11-17 13:30:01	38333	Сенсор № 1072; Кейс № 12202; Воздействие так же направлено на следующие адреса: 91.201.209.250, 91.201.210.2	ftp://ftp.cloud.gcm/traffic/1072/1637129537_2021_11_17____09_12_17_159013.pcap
2021-11-17 13:30:01	38334	Сенсор № 1035; Кейс № 12208;	ftp://ftp.cloud.gcm/traffic/1035/1637129164_2021_11_17____09_06_04_453355.pcap
2021-11-17 13:30:02	38335	Сенсор № 1139; Кейс № 12209;	ftp://ftp.cloud.gcm/traffic/1139/1637144174_2021_11_17____13_16_14_146328.pcap
2021-11-17 13:30:02	38336	Сенсор № 1110; Кейс № 12210;	ftp://ftp.cloud.gcm/traffic/1110/1637142703_2021_11_17____12_51_43_757882.pcap
2021-11-17 14:00:02	38337	Сенсор № 1070; Кейс № 12212;	ftp://ftp.cloud.gcm/traffic/1070/1637097270_2021_11_17____00_14_30_930293.pcap
2021-11-17 16:00:01	38338	Сенсор № 1036; Кейс № 12222;	ftp://ftp.cloud.gcm/traffic/1036/1637151429_2021_11_17____15_17_09_891989.pcap
2021-11-17 16:00:02	38339	Сенсор № 1002; Кейс № 12221;	ftp://ftp.cloud.gcm/traffic/1002/1637151396_2021_11_17____15_16_36_122350.pcap , ftp://ftp.cloud.gcm/traffic/1002/1637151396_2021_11_17____15_16_36_627550.pcap
2021-11-17 16:00:02	38340	Сенсор № 1130; Кейс № 12223;	ftp://ftp.cloud.gcm/traffic/1130/1637151508_2021_11_17____15_18_28_585156.pcap
2021-11-17 16:30:02	38341	Сенсор № 1135; Кейс № 12228;	ftp://ftp.cloud.gcm/traffic/1135/1637151537_2021_11_17____15_18_57_519898.pcap
2021-11-17 17:30:04	38342	Сенсор № 1049; Кейс № 12229;	ftp://ftp.cloud.gcm/traffic/1049/1637155026_2021_11_17____16_17_06_093367.pcap
2021-11-17 17:30:05	38343	Сенсор № 1040; Кейс № 12231;	ftp://ftp.cloud.gcm/traffic/1040/1637110547_2021_11_17____03_55_47_876186.pcap
2021-11-17 17:30:06	38344	Сенсор № 1048; Кейс № 12232;	ftp://ftp.cloud.gcm/traffic/1048/1637156436_2021_11_17____16_40_36_338256.pcap
2021-11-17 17:30:06	38345	Сенсор № 1012; Кейс № 12233; Воздействие так же направлено на следующие адреса: 195.93.246.199	ftp://ftp.cloud.gcm/traffic/1012/1637158386_2021_11_17____17_13_06_718628.pcap
2021-11-17 17:30:07	38346	Сенсор № 1039; Кейс № 12230; Воздействие так же направлено на следующие адреса: 91.222.157.4, 91.222.157.5, 91.222.157.8	ftp://ftp.cloud.gcm/traffic/1039/1637103607_2021_11_17____02_00_07_728106.pcap , ftp://ftp.cloud.gcm/traffic/1039/1637100007_2021_11_17____01_00_07_661310.pcap , ftp://ftp.cloud.gcm/traffic/1039/1637104135_2021_11_17____02_08_55_577912.pcap , ftp://ftp.cloud.gcm/traffic/1039/1637121599_2021_11_17____06_59_59_409470.pcap
2021-11-17 18:00:02	38347	Сенсор № 1077; Кейс № 12235;	ftp://ftp.cloud.gcm/traffic/1077/1637101962_2021_11_17____01_32_42_194975.pcap
