дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-08 14:30:03	35207	Сенсор № 1072; Кейс № 6168; Воздействие так же направлено на следующие адреса: 91.201.209.249, 91.201.209.253, 91.201.209.242	ftp://ftp.cloud.gcm/traffic/1072/1625706444_2021_07_08____04_07_24_471981.pcap , ftp://ftp.cloud.gcm/traffic/1072/1625695103_2021_07_08____00_58_23_993443.pcap , ftp://ftp.cloud.gcm/traffic/1072/1625709888_2021_07_08____05_04_48_185310.pcap
2021-07-08 14:30:03	35208	Сенсор № 1072; Кейс № 6169; Воздействие так же направлено на следующие адреса: 91.201.209.251, 91.201.209.252, 91.201.209.249, 91.201.209.245, 91.201.209.253, 91.201.209.243	ftp://ftp.cloud.gcm/traffic/1072/1625712971_2021_07_08____05_56_11_631153.pcap , ftp://ftp.cloud.gcm/traffic/1072/1625719108_2021_07_08____07_38_28_421670.pcap
2021-07-08 14:30:04	35209	Сенсор № 1072; Кейс № 6170;	ftp://ftp.cloud.gcm/traffic/1072/1625735450_2021_07_08____12_10_50_152758.pcap
2021-07-08 15:00:02	35210	Сенсор № 1003; Кейс № 6158;	ftp://ftp.cloud.gcm/traffic/1003/1625691114_2021_07_07____23_51_54_894402.pcap , ftp://ftp.cloud.gcm/traffic/1003/1625730806_2021_07_08____10_53_26_180299.pcap
2021-07-08 16:30:01	35211	Сенсор № 1106; Кейс № 6174; Воздействие так же направлено на следующие адреса: 212.22.95.45	ftp://ftp.cloud.gcm/traffic/1106/1625716688_2021_07_08____06_58_08_622887.pcap
2021-07-08 17:00:02	35212	Сенсор № 1106; Кейс № 6175;	ftp://ftp.cloud.gcm/traffic/1106/1625699240_2021_07_08____02_07_20_859825.pcap
2021-07-08 17:30:02	35213	Сенсор № 1072; Кейс № 6176; Воздействие так же направлено на следующие адреса: 91.201.209.250	ftp://ftp.cloud.gcm/traffic/1072/1625706168_2021_07_08____04_02_48_713075.pcap
2021-07-08 17:30:02	35214	Сенсор № 1002; Кейс № 6154;	ftp://ftp.cloud.gcm/traffic/1002/1625718572_2021_07_08____07_29_32_974970.pcap
2021-07-08 17:30:03	35215	Сенсор № 1041; Кейс № 6180;	ftp://ftp.cloud.gcm/traffic/1041/1625745832_2021_07_08____15_03_52_413934.pcap
2021-07-08 18:00:01	35216	Сенсор № 1044; Кейс № 6118;	ftp://ftp.cloud.gcm/traffic/1044/1625645543_2021_07_07____11_12_23_062874.pcap
2021-07-08 18:00:02	35217	Сенсор № 1099; Кейс № 6167;	ftp://ftp.cloud.gcm/traffic/1099/1625734182_2021_07_08____11_49_42_627025.pcap , ftp://ftp.cloud.gcm/traffic/1099/1625755321_2021_07_08____17_42_01_097522.pcap
2021-07-08 18:30:02	35218	Сенсор № 1054; Кейс № 6183; Воздействие так же направлено на следующие адреса: 144.206.7.95, 144.206.7.159, 144.206.7.215, 144.206.7.196, 144.206.7.1	ftp://ftp.cloud.gcm/traffic/1054/1625756107_2021_07_08____17_55_07_528942.pcap , ftp://ftp.cloud.gcm/traffic/1054/1625756112_2021_07_08____17_55_12_232594.pcap , ftp://ftp.cloud.gcm/traffic/1054/1625756081_2021_07_08____17_54_41_136170.pcap , ftp://ftp.cloud.gcm/traffic/1054/1625756109_2021_07_08____17_55_09_825148.pcap , ftp://ftp.cloud.gcm/traffic/1054/1625754356_2021_07_08____17_25_56_538676.pcap , ftp://ftp.cloud.gcm/traffic/1054/1625756083_2021_07_08____17_54_43_187480.pcap
