дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-12-16 07:00:01	39084	Сенсор № 1132; Кейс № 14825;	ftp://ftp.cloud.gcm/traffic/1132/1639584655_2021_12_15____19_10_55_738668.pcap
2021-12-16 07:00:02	39085	Сенсор № 1051; Кейс № 14828;	ftp://ftp.cloud.gcm/traffic/1051/1639579876_2021_12_15____17_51_16_571394.pcap
2021-12-16 07:00:03	39086	Сенсор № 1120; Кейс № 14832; Воздействие так же направлено на следующие адреса: 213.85.191.130	ftp://ftp.cloud.gcm/traffic/1120/1639556941_2021_12_15____11_29_01_054021.pcap , ftp://ftp.cloud.gcm/traffic/1120/1639520480_2021_12_15____01_21_20_603728.pcap , ftp://ftp.cloud.gcm/traffic/1120/1639520478_2021_12_15____01_21_18_338252.pcap
2021-12-16 07:00:03	39087	Сенсор № 1002; Кейс № 14834; Воздействие так же направлено на следующие адреса: 95.173.136.70	ftp://ftp.cloud.gcm/traffic/1002/1639562210_2021_12_15____12_56_50_532277.pcap
2021-12-16 07:00:05	39088	Сенсор № 1053; Кейс № 14836;	ftp://ftp.cloud.gcm/traffic/1053/1639579411_2021_12_15____17_43_31_953064.pcap
2021-12-16 07:00:05	39089	Сенсор № 1106; Кейс № 14838;	ftp://ftp.cloud.gcm/traffic/1106/1639561784_2021_12_15____12_49_44_388032.pcap
2021-12-16 07:00:06	39090	Сенсор № 1121; Кейс № 14839; Воздействие так же направлено на следующие адреса: 90.154.40.229	ftp://ftp.cloud.gcm/traffic/1121/1639569369_2021_12_15____14_56_09_213068.pcap
2021-12-16 07:00:06	39091	Сенсор № 1002; Кейс № 14840;	ftp://ftp.cloud.gcm/traffic/1002/1639571406_2021_12_15____15_30_06_846345.pcap
2021-12-16 08:00:02	39092	Сенсор № 1030; Кейс № 14837;	ftp://ftp.cloud.gcm/traffic/1030/1639595093_2021_12_15____22_04_53_746810.pcap
2021-12-16 08:00:30	39093	Сенсор № 1030; Кейс № 14843;	ftp://ftp.cloud.gcm/traffic/1030/1639601367_2021_12_15____23_49_27_055605.pcap
2021-12-16 08:30:01	39094	Сенсор № 1002; Кейс № 14844;	ftp://ftp.cloud.gcm/traffic/1002/1639598839_2021_12_15____23_07_19_550999.pcap
2021-12-16 08:30:04	39095	Сенсор № 1010сенсор № 1066сенсор № 1051сенсор № 1002сенсор № 1073сенсор № 1038сенсор № 1072сенсор № 1028сенсор № 1106сенсор № 1053сенсор № 1122; Кейс № 14830; Воздействие так же направлено на следующие адреса: 91.201.209.253, 192.168.1.115, 95.173.132.73, 10.120.36.124, 91.223.217.122, 95.173.132.86, 95.173.132.15, 93.187.72.194, 46.61.209.163, 195.208.58.49, 10.0.0.39, 193.29.19.53, 91.223.217.68, 212.22.95.62, 62.76.145.29	ftp://ftp.cloud.gcm/traffic/1122/1639608542_2021_12_16____01_49_02_633249.pcap , ftp://ftp.cloud.gcm/traffic/1073/1639612015_2021_12_16____02_46_55_681052.pcap , ftp://ftp.cloud.gcm/traffic/1028/1639609712_2021_12_16____02_08_32_349664.pcap , ftp://ftp.cloud.gcm/traffic/1106/1639597710_2021_12_15____22_48_30_604888.pcap , ftp://ftp.cloud.gcm/traffic/1066/1639610858_2021_12_16____02_27_38_473775.pcap , ftp://ftp.cloud.gcm/traffic/1072/1639557932_2021_12_15____11_45_32_634602.pcap , ftp://ftp.cloud.gcm/traffic/1053/1639561394_2021_12_15____12_43_14_342520.pcap , ftp://ftp.cloud.gcm/traffic/1028/1639608540_2021_12_16____01_49_00_214115.pcap , ftp://ftp.cloud.gcm/traffic/1051/1639565775_2021_12_15____13_56_15_745905.pcap , ftp://ftp.cloud.gcm/traffic/1028/1639565773_2021_12_15____13_56_13_848645.pcap , ftp://ftp.cloud.gcm/traffic/1002/1639561392_2021_12_15____12_43_12_109550.pcap , ftp://ftp.cloud.gcm/traffic/1038/1639588835_2021_12_15____20_20_35_154739.pcap , ftp://ftp.cloud.gcm/traffic/1002/1639565771_2021_12_15____13_56_11_169417.pcap
