дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-12 08:40:01	35305	Сенсор № 1133сенсор № 1011; Кейс № 6142; Воздействие так же направлено на следующие адреса: 172.25.12.7, 172.25.12.7, 172.16.14.26, 172.16.14.26, 172.20.5.10, 172.20.5.10, 10.10.25.105, 10.10.25.105, 172.16.14.55, 172.16.14.55, 172.25.13.74, 172.16.14.33, 172.16.14.33, 172.16.14.28, 172.16.14.28, 172.16.14.83, 172.16.14.83, 10.10.46.101, 10.10.46.101, 10.10.40.252, 10.10.40.252, 10.10.25.102	ftp://ftp.cloud.gcm/traffic/1133/1623261684_2021_06_09____21_01_24_896513.pcap , ftp://ftp.cloud.gcm/traffic/1133/1623261684_2021_06_09____21_01_24_896513.pcap , ftp://ftp.cloud.gcm/traffic/1133/1624982369_2021_06_29____18_59_29_899619.pcap , ftp://ftp.cloud.gcm/traffic/1133/1624982369_2021_06_29____18_59_29_899619.pcap , ftp://ftp.cloud.gcm/traffic/1133/1625910245_2021_07_10____12_44_05_854606.pcap , ftp://ftp.cloud.gcm/traffic/1133/1624958454_2021_06_29____12_20_54_560780.pcap , ftp://ftp.cloud.gcm/traffic/1133/1624958454_2021_06_29____12_20_54_560780.pcap , ftp://ftp.cloud.gcm/traffic/1133/1625677696_2021_07_07____20_08_16_214652.pcap , ftp://ftp.cloud.gcm/traffic/1133/1625677696_2021_07_07____20_08_16_214652.pcap , ftp://ftp.cloud.gcm/traffic/1011/1625274011_2021_07_03____04_00_11_236590.pcap , ftp://ftp.cloud.gcm/traffic/1011/1625274011_2021_07_03____04_00_11_236590.pcap
2021-07-12 08:40:01	35306	Сенсор № 1038; Кейс № 6140; Воздействие так же направлено на следующие адреса: 192.168.108.159, 192.168.108.159, 192.168.213.2, 192.168.108.15	ftp://ftp.cloud.gcm/traffic/1038/1625673921_2021_07_07____19_05_21_702291.pcap , ftp://ftp.cloud.gcm/traffic/1038/1625673921_2021_07_07____19_05_21_702291.pcap , ftp://ftp.cloud.gcm/traffic/1038/1625884545_2021_07_10____05_35_45_170173.pcap , ftp://ftp.cloud.gcm/traffic/1038/1624952962_2021_06_29____10_49_22_126499.pcap , ftp://ftp.cloud.gcm/traffic/1038/1624952962_2021_06_29____10_49_22_126499.pcap
2021-07-12 08:40:02	35307	Сенсор № 1059; Кейс № 6319;	ftp://ftp.cloud.gcm/traffic/1059/1625873650_2021_07_10____02_34_10_662571.pcap
2021-07-12 08:40:02	35308	Сенсор № 1082; Кейс № 6320;	ftp://ftp.cloud.gcm/traffic/1082/1625877393_2021_07_10____03_36_33_475133.pcap
2021-07-12 08:40:02	35309	Сенсор № 1016; Кейс № 6322;	ftp://ftp.cloud.gcm/traffic/1016/1625941284_2021_07_10____21_21_24_781036.pcap
2021-07-12 08:40:02	35310	Сенсор № 1016; Кейс № 6324; Воздействие так же направлено на следующие адреса: 188.254.86.136, 188.254.86.136, 188.254.86.133	ftp://ftp.cloud.gcm/traffic/1016/1625941284_2021_07_10____21_21_24_781036.pcap , ftp://ftp.cloud.gcm/traffic/1016/1625941284_2021_07_10____21_21_24_781036.pcap
2021-07-12 08:40:03	35311	Сенсор № 1139; Кейс № 6327;	ftp://ftp.cloud.gcm/traffic/1139/1625929091_2021_07_10____17_58_11_133381.pcap
2021-07-12 08:40:03	35312	Сенсор № 1134; Кейс № 6329;	ftp://ftp.cloud.gcm/traffic/1134/1625929231_2021_07_10____18_00_31_674352.pcap
2021-07-12 08:40:04	35313	Сенсор № 1036; Кейс № 6330;	ftp://ftp.cloud.gcm/traffic/1036/1625931396_2021_07_10____18_36_36_755332.pcap
2021-07-12 08:40:07	35314	Сенсор № 1080; Кейс № 6333;	ftp://ftp.cloud.gcm/traffic/1080/1625898485_2021_07_10____09_28_05_462289.pcap
2021-07-12 08:40:07	35315	Сенсор № 1016; Кейс № 6334; Воздействие так же направлено на следующие адреса: 188.254.86.150	ftp://ftp.cloud.gcm/traffic/1016/1625915959_2021_07_10____14_19_19_572545.pcap
2021-07-12 08:40:08	35316	Сенсор № 1016; Кейс № 6335;	
2021-07-12 08:40:08	35317	Сенсор № 1134; Кейс № 6336;	ftp://ftp.cloud.gcm/traffic/1134/1625972337_2021_07_11____05_58_57_039884.pcap
2021-07-12 08:40:08	35318	Сенсор № 1053; Кейс № 6337;	ftp://ftp.cloud.gcm/traffic/1053/1625951137_2021_07_11____00_05_37_991127.pcap
2021-07-12 08:40:09	35319	Сенсор № 1061; Кейс № 6339;	ftp://ftp.cloud.gcm/traffic/1061/1625961846_2021_07_11____03_04_06_937907.pcap
2021-07-12 08:40:09	35320	Сенсор № 1002; Кейс № 6338;	ftp://ftp.cloud.gcm/traffic/1002/1625998590_2021_07_11____13_16_30_036873.pcap
2021-07-12 08:40:09	35321	Сенсор № 1053; Кейс № 6340;	ftp://ftp.cloud.gcm/traffic/1053/1625978277_2021_07_11____07_37_57_471101.pcap
2021-07-12 08:40:10	35322	Сенсор № 1130; Кейс № 6343;	ftp://ftp.cloud.gcm/traffic/1130/1625969611_2021_07_11____05_13_31_867952.pcap
2021-07-12 08:40:10	35323	Сенсор № 1106; Кейс № 6344;	ftp://ftp.cloud.gcm/traffic/1106/1625965417_2021_07_11____04_03_37_872299.pcap
2021-07-12 08:40:10	35324	Сенсор № 1066; Кейс № 6346;	ftp://ftp.cloud.gcm/traffic/1066/1625960143_2021_07_11____02_35_43_172515.pcap
2021-07-12 08:40:11	35325	Сенсор № 1017; Кейс № 6347;	ftp://ftp.cloud.gcm/traffic/1017/1625954087_2021_07_11____00_54_47_251258.pcap
2021-07-12 08:40:11	35326	Сенсор № 1017; Кейс № 6348;	ftp://ftp.cloud.gcm/traffic/1017/1625976032_2021_07_11____07_00_32_012548.pcap
2021-07-12 08:40:15	35327	Сенсор № 1038; Кейс № 6349;	ftp://ftp.cloud.gcm/traffic/1038/1625967172_2021_07_11____04_32_52_046317.pcap
2021-07-12 08:40:15	35328	Сенсор № 1106; Кейс № 6350;	ftp://ftp.cloud.gcm/traffic/1106/1625969155_2021_07_11____05_05_55_409803.pcap
2021-07-12 08:40:16	35329	Сенсор № 1002; Кейс № 6351;	ftp://ftp.cloud.gcm/traffic/1002/1625969607_2021_07_11____05_13_27_446957.pcap
2021-07-12 09:00:02	35330	Сенсор № 1072; Кейс № 6352;	ftp://ftp.cloud.gcm/traffic/1072/1625969609_2021_07_11____05_13_29_519581.pcap
2021-07-12 09:00:02	35331	Сенсор № 1036; Кейс № 6353;	ftp://ftp.cloud.gcm/traffic/1036/1625971270_2021_07_11____05_41_10_413319.pcap
2021-07-12 09:00:02	35332	Сенсор № 1017; Кейс № 6354;	ftp://ftp.cloud.gcm/traffic/1017/1625976649_2021_07_11____07_10_49_319907.pcap
2021-07-12 09:00:03	35333	Сенсор № 1002; Кейс № 6355;	ftp://ftp.cloud.gcm/traffic/1002/1625979033_2021_07_11____07_50_33_563563.pcap
2021-07-12 09:00:03	35334	Сенсор № 1002; Кейс № 6358; Воздействие так же направлено на следующие адреса: 95.173.136.168	ftp://ftp.cloud.gcm/traffic/1002/1625986332_2021_07_11____09_52_12_842736.pcap
2021-07-12 09:00:03	35335	Сенсор № 1051; Кейс № 6360;	ftp://ftp.cloud.gcm/traffic/1051/1625981491_2021_07_11____08_31_31_139746.pcap
2021-07-12 09:00:04	35336	Сенсор № 1036; Кейс № 6361;	ftp://ftp.cloud.gcm/traffic/1036/1625981591_2021_07_11____08_33_11_705698.pcap
2021-07-12 09:00:04	35337	Сенсор № 1070; Кейс № 6362;	ftp://ftp.cloud.gcm/traffic/1070/1625982502_2021_07_11____08_48_22_978613.pcap
2021-07-12 09:00:04	35338	Сенсор № 1106; Кейс № 6363;	ftp://ftp.cloud.gcm/traffic/1106/1625983901_2021_07_11____09_11_41_448198.pcap
2021-07-12 09:00:05	35339	Сенсор № 1053; Кейс № 6364;	ftp://ftp.cloud.gcm/traffic/1053/1625986335_2021_07_11____09_52_15_313117.pcap
2021-07-12 09:00:05	35340	Сенсор № 1076; Кейс № 6365;	ftp://ftp.cloud.gcm/traffic/1076/1626034500_2021_07_11____23_15_00_792632.pcap
2021-07-12 09:00:09	35341	Сенсор № 1002; Кейс № 6366; Воздействие так же направлено на следующие адреса: 95.173.132.73, 95.173.130.41	ftp://ftp.cloud.gcm/traffic/1002/1625996911_2021_07_11____12_48_31_038716.pcap
2021-07-12 09:00:09	35342	Сенсор № 1017; Кейс № 6369;	ftp://ftp.cloud.gcm/traffic/1017/1625988632_2021_07_11____10_30_32_618832.pcap
2021-07-12 11:30:02	35343	Сенсор № 1072; Кейс № 6375;	ftp://ftp.cloud.gcm/traffic/1072/1626039839_2021_07_12____00_43_59_028589.pcap
2021-07-12 11:30:03	35344	Сенсор № 1072; Кейс № 6376;	ftp://ftp.cloud.gcm/traffic/1072/1626049773_2021_07_12____03_29_33_063667.pcap
2021-07-12 12:00:01	35345	Сенсор № 1122; Кейс № 6371;	ftp://ftp.cloud.gcm/traffic/1122/1626032108_2021_07_11____22_35_08_913340.pcap
2021-07-12 12:00:48	35346	Сенсор № 1002; Кейс № 6377;	ftp://ftp.cloud.gcm/traffic/1002/1626039492_2021_07_12____00_38_12_798404.pcap
2021-07-12 12:30:02	35347	Сенсор № 1133; Кейс № 6370;	ftp://ftp.cloud.gcm/traffic/1133/1626055364_2021_07_12____05_02_44_598450.pcap
2021-07-12 12:30:04	35348	Сенсор № 1016; Кейс № 6373;	ftp://ftp.cloud.gcm/traffic/1016/1626070981_2021_07_12____09_23_01_703748.pcap
2021-07-12 12:35:20	35349	Сенсор № 1002; Кейс № 6378;	ftp://ftp.cloud.gcm/traffic/1002/1626041803_2021_07_12____01_16_43_553814.pcap
2021-07-12 13:00:01	35350	Сенсор № 1002; Кейс № 6379;	ftp://ftp.cloud.gcm/traffic/1002/1626056047_2021_07_12____05_14_07_375481.pcap
2021-07-12 13:00:02	35351	Сенсор № 1036; Кейс № 6380;	ftp://ftp.cloud.gcm/traffic/1036/1626069504_2021_07_12____08_58_24_684913.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626054410_2021_07_12____04_46_50_160268.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626063506_2021_07_12____07_18_26_464730.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626066842_2021_07_12____08_14_02_506228.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626073407_2021_07_12____10_03_27_101456.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626080342_2021_07_12____11_59_02_805346.pcap
2021-07-12 13:00:02	35352	Сенсор № 1002; Кейс № 6275;	ftp://ftp.cloud.gcm/traffic/1002/1625833365_2021_07_09____15_22_45_890279.pcap
2021-07-12 13:30:02	35353	Сенсор № ; Кейс № 3005;	ftp://ftp.cloud.gcm/traffic/1014/1618837441_2021_04_19____16_04_01_632717.pcap
2021-07-12 13:30:02	35354	Сенсор № 1129; Кейс № 6011;	ftp://ftp.cloud.gcm/traffic/1129/1625388808_2021_07_04____11_53_28_135116.pcap
2021-07-12 13:30:03	35355	Сенсор № 1043; Кейс № 6341;	ftp://ftp.cloud.gcm/traffic/1043/1625983163_2021_07_11____08_59_23_313549.pcap
2021-07-12 13:30:03	35356	Сенсор № 1060; Кейс № 6356;	ftp://ftp.cloud.gcm/traffic/1060/1626022143_2021_07_11____19_49_03_464110.pcap
2021-07-12 13:30:03	35357	Сенсор № 1008; Кейс № 6357;	ftp://ftp.cloud.gcm/traffic/1008/1626024959_2021_07_11____20_35_59_861590.pcap
2021-07-12 14:00:03	35358	Сенсор № 1017; Кейс № 6381;	ftp://ftp.cloud.gcm/traffic/1017/1626061403_2021_07_12____06_43_23_350778.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626060118_2021_07_12____06_21_58_538989.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626067238_2021_07_12____08_20_38_919835.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626057604_2021_07_12____05_40_04_929521.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626063502_2021_07_12____07_18_22_074845.pcap
2021-07-12 14:00:04	35359	Сенсор № 1017; Кейс № 6382;	ftp://ftp.cloud.gcm/traffic/1017/1626078645_2021_07_12____11_30_45_465335.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626072610_2021_07_12____09_50_10_687099.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626084693_2021_07_12____13_11_33_001900.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626079743_2021_07_12____11_49_03_655143.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626080490_2021_07_12____12_01_30_519702.pcap
2021-07-12 14:00:05	35360	Сенсор № 1111; Кейс № 6082; Воздействие так же направлено на следующие адреса: 10.102.95.46, 10.102.96.40, 10.102.96.15, 10.102.96.19, 10.102.94.22, 10.102.94.26, 10.102.96.34	ftp://ftp.cloud.gcm/traffic/1111/1625554817_2021_07_06____10_00_17_469181.pcap , ftp://ftp.cloud.gcm/traffic/1111/1625536816_2021_07_06____05_00_16_124242.pcap , ftp://ftp.cloud.gcm/traffic/1111/1625533213_2021_07_06____04_00_13_179378.pcap , ftp://ftp.cloud.gcm/traffic/1111/1625551213_2021_07_06____09_00_13_254963.pcap , ftp://ftp.cloud.gcm/traffic/1111/1625522415_2021_07_06____01_00_15_213996.pcap
2021-07-12 14:00:06	35361	Сенсор № 1017; Кейс № 6383;	ftp://ftp.cloud.gcm/traffic/1017/1626077551_2021_07_12____11_12_31_385871.pcap
2021-07-12 14:30:01	35362	Сенсор № 1017; Кейс № 6384;	ftp://ftp.cloud.gcm/traffic/1017/1626083612_2021_07_12____12_53_32_813759.pcap
2021-07-12 14:30:02	35363	Сенсор № 1038; Кейс № 6099;	ftp://ftp.cloud.gcm/traffic/1038/1625584508_2021_07_06____18_15_08_363785.pcap
2021-07-12 14:30:02	35364	Сенсор № 1012; Кейс № 6092;	
2021-07-12 15:00:01	35365	Сенсор № 1083; Кейс № 6328;	ftp://ftp.cloud.gcm/traffic/1083/1625924774_2021_07_10____16_46_14_845828.pcap
2021-07-12 15:00:02	35366	Сенсор № 1072; Кейс № 6386; Воздействие так же направлено на следующие адреса: 91.201.209.252, 91.201.209.242, 91.201.209.249	ftp://ftp.cloud.gcm/traffic/1072/1626075773_2021_07_12____10_42_53_525041.pcap
2021-07-12 15:00:54	35367	Сенсор № 1072; Кейс № 6387; Воздействие так же направлено на следующие адреса: 91.201.209.250, 91.201.209.251, 91.201.209.245, 91.201.209.253, 91.201.209.249, 91.201.209.243, 91.201.209.242	ftp://ftp.cloud.gcm/traffic/1072/1626067675_2021_07_12____08_27_55_457804.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626072400_2021_07_12____09_46_40_257231.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626070859_2021_07_12____09_20_59_537673.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626081649_2021_07_12____12_20_49_063561.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626070270_2021_07_12____09_11_10_039116.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626082556_2021_07_12____12_35_56_653723.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626049975_2021_07_12____03_32_55_364402.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626054067_2021_07_12____04_41_07_340931.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626054069_2021_07_12____04_41_09_750980.pcap
2021-07-12 15:30:01	35368	Сенсор № 1099; Кейс № 6388;	ftp://ftp.cloud.gcm/traffic/1099/1626068910_2021_07_12____08_48_30_423730.pcap
2021-07-12 15:30:02	35369	Сенсор № 1099; Кейс № 6389;	ftp://ftp.cloud.gcm/traffic/1099/1626078109_2021_07_12____11_21_49_014102.pcap
2021-07-12 16:00:01	35370	Сенсор № 1082; Кейс № 6274;	ftp://ftp.cloud.gcm/traffic/1082/1625829335_2021_07_09____14_15_35_897848.pcap
2021-07-12 16:00:05	35371	Сенсор № 1099; Кейс № 6390;	ftp://ftp.cloud.gcm/traffic/1099/1626072618_2021_07_12____09_50_18_936469.pcap , ftp://ftp.cloud.gcm/traffic/1099/1626091374_2021_07_12____15_02_54_049581.pcap , ftp://ftp.cloud.gcm/traffic/1099/1626073964_2021_07_12____10_12_44_685474.pcap , ftp://ftp.cloud.gcm/traffic/1099/1626087130_2021_07_12____13_52_10_850358.pcap , ftp://ftp.cloud.gcm/traffic/1099/1626091378_2021_07_12____15_02_58_979355.pcap , ftp://ftp.cloud.gcm/traffic/1099/1626071508_2021_07_12____09_31_48_414954.pcap , ftp://ftp.cloud.gcm/traffic/1099/1626076291_2021_07_12____10_51_31_901235.pcap , ftp://ftp.cloud.gcm/traffic/1099/1626080349_2021_07_12____11_59_09_986157.pcap , ftp://ftp.cloud.gcm/traffic/1099/1626090979_2021_07_12____14_56_19_729367.pcap
2021-07-12 16:00:07	35372	Сенсор № 1072; Кейс № 6391; Воздействие так же направлено на следующие адреса: 91.201.209.252, 91.201.209.250, 91.201.209.251	ftp://ftp.cloud.gcm/traffic/1072/1626092894_2021_07_12____15_28_14_665936.pcap
2021-07-12 16:00:07	35373	Сенсор № 1139; Кейс № 6312;	ftp://ftp.cloud.gcm/traffic/1139/1625905046_2021_07_10____11_17_26_168512.pcap
2021-07-12 16:00:08	35374	Сенсор № 1054; Кейс № 6392;	ftp://ftp.cloud.gcm/traffic/1054/1626055373_2021_07_12____05_02_53_263853.pcap
2021-07-12 16:00:08	35375	Сенсор № 1052; Кейс № 6287; Воздействие так же направлено на следующие адреса: 194.226.26.74	ftp://ftp.cloud.gcm/traffic/1052/1625842120_2021_07_09____17_48_40_959059.pcap
2021-07-12 16:00:09	35376	Сенсор № 1080; Кейс № 6342;	ftp://ftp.cloud.gcm/traffic/1080/1626000781_2021_07_11____13_53_01_267140.pcap
2021-07-12 16:30:02	35377	Сенсор № 1080; Кейс № 6278;	ftp://ftp.cloud.gcm/traffic/1080/1625841200_2021_07_09____17_33_20_443789.pcap
2021-07-12 16:30:02	35378	Сенсор № 1073; Кейс № 6393;	ftp://ftp.cloud.gcm/traffic/1073/1626066029_2021_07_12____08_00_29_268980.pcap
2021-07-12 16:30:02	35379	Сенсор № 1028; Кейс № 6359;	ftp://ftp.cloud.gcm/traffic/1028/1625979910_2021_07_11____08_05_10_604763.pcap
2021-07-12 16:30:03	35380	Сенсор № 1140; Кейс № 6321;	ftp://ftp.cloud.gcm/traffic/1140/1625864552_2021_07_10____00_02_32_181130.pcap
2021-07-12 17:00:01	35381	Сенсор № 1037; Кейс № 6256;	ftp://ftp.cloud.gcm/traffic/1037/1625779630_2021_07_09____00_27_10_154890.pcap
2021-07-12 17:00:07	35382	Сенсор № 1036; Кейс № 6316;	ftp://ftp.cloud.gcm/traffic/1036/1625916269_2021_07_10____14_24_29_053802.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625909927_2021_07_10____12_38_47_780645.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625870097_2021_07_10____01_34_57_981337.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625907126_2021_07_10____11_52_06_865492.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625914861_2021_07_10____14_01_01_815538.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625926389_2021_07_10____17_13_09_193810.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625907410_2021_07_10____11_56_50_597922.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625866525_2021_07_10____00_35_25_750822.pcap
2021-07-12 17:00:09	35383	Сенсор № 1036; Кейс № 6332;	ftp://ftp.cloud.gcm/traffic/1036/1625941482_2021_07_10____21_24_42_650830.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625939588_2021_07_10____20_53_08_547054.pcap , ftp://ftp.cloud.gcm/traffic/1036/1625941098_2021_07_10____21_18_18_317024.pcap
2021-07-12 17:01:14	35384	Сенсор № 1134; Кейс № 6331;	ftp://ftp.cloud.gcm/traffic/1134/1625958576_2021_07_11____02_09_36_262298.pcap , ftp://ftp.cloud.gcm/traffic/1134/1625938519_2021_07_10____20_35_19_890772.pcap , ftp://ftp.cloud.gcm/traffic/1134/1625943170_2021_07_10____21_52_50_409059.pcap
2021-07-12 17:01:32	35385	Сенсор № 1017; Кейс № 6317;	ftp://ftp.cloud.gcm/traffic/1017/1625892661_2021_07_10____07_51_01_734772.pcap , ftp://ftp.cloud.gcm/traffic/1017/1625909135_2021_07_10____12_25_35_661171.pcap , ftp://ftp.cloud.gcm/traffic/1017/1625919096_2021_07_10____15_11_36_698443.pcap , ftp://ftp.cloud.gcm/traffic/1017/1625870353_2021_07_10____01_39_13_380423.pcap , ftp://ftp.cloud.gcm/traffic/1017/1625884392_2021_07_10____05_33_12_008597.pcap , ftp://ftp.cloud.gcm/traffic/1017/1625864491_2021_07_10____00_01_31_528332.pcap , ftp://ftp.cloud.gcm/traffic/1017/1625897094_2021_07_10____09_04_54_476009.pcap , ftp://ftp.cloud.gcm/traffic/1017/1625866347_2021_07_10____00_32_27_596887.pcap , ftp://ftp.cloud.gcm/traffic/1017/1625916035_2021_07_10____14_20_35_559470.pcap
2021-07-12 17:01:32	35386	Сенсор № 1072; Кейс № 6292;	ftp://ftp.cloud.gcm/traffic/1072/1625873298_2021_07_10____02_28_18_072779.pcap
2021-07-12 17:30:02	35387	Сенсор № 1121; Кейс № 6395;	ftp://ftp.cloud.gcm/traffic/1121/1626073441_2021_07_12____10_04_01_735325.pcap
2021-07-12 17:30:02	35388	Сенсор № 1072; Кейс № 6396;	ftp://ftp.cloud.gcm/traffic/1072/1626073442_2021_07_12____10_04_02_799267.pcap
2021-07-12 17:30:02	35389	Сенсор № 1015; Кейс № 6397;	ftp://ftp.cloud.gcm/traffic/1015/1626073470_2021_07_12____10_04_30_200227.pcap
2021-07-12 18:00:02	35390	Сенсор № 1099; Кейс № 6398;	ftp://ftp.cloud.gcm/traffic/1099/1626095789_2021_07_12____16_16_29_888919.pcap , ftp://ftp.cloud.gcm/traffic/1099/1626095816_2021_07_12____16_16_56_099567.pcap
2021-07-12 18:30:03	35391	Сенсор № 1037; Кейс № 6400;	ftp://ftp.cloud.gcm/traffic/1037/1626073586_2021_07_12____10_06_26_021054.pcap , ftp://ftp.cloud.gcm/traffic/1037/1626052280_2021_07_12____04_11_20_728623.pcap , ftp://ftp.cloud.gcm/traffic/1037/1626084808_2021_07_12____13_13_28_559998.pcap
2021-07-12 18:30:04	35392	Сенсор № 1036; Кейс № 6401;	ftp://ftp.cloud.gcm/traffic/1036/1626067541_2021_07_12____08_25_41_220288.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626070981_2021_07_12____09_23_01_331517.pcap
2021-07-12 18:30:04	35393	Сенсор № 1017; Кейс № 6402;	ftp://ftp.cloud.gcm/traffic/1017/1626090846_2021_07_12____14_54_06_310258.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626102079_2021_07_12____18_01_19_238358.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626090244_2021_07_12____14_44_04_341246.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626091600_2021_07_12____15_06_40_552573.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626094132_2021_07_12____15_48_52_177000.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626090022_2021_07_12____14_40_22_625926.pcap
2021-07-12 18:30:05	35394	Сенсор № 1134; Кейс № 6403;	ftp://ftp.cloud.gcm/traffic/1134/1626095923_2021_07_12____16_18_43_335605.pcap
