дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-08-26 09:00:02	36458	Сенсор № 1070; Кейс № 8622;	ftp://ftp.cloud.gcm/traffic/1070/1629903806_2021_08_25____18_03_26_679096.pcap , ftp://ftp.cloud.gcm/traffic/1070/1629895504_2021_08_25____15_45_04_742080.pcap
2021-08-26 09:00:03	36459	Сенсор № 1059; Кейс № 8623;	ftp://ftp.cloud.gcm/traffic/1059/1629891783_2021_08_25____14_43_03_554147.pcap , ftp://ftp.cloud.gcm/traffic/1059/1629891787_2021_08_25____14_43_07_853482.pcap , ftp://ftp.cloud.gcm/traffic/1059/1629891780_2021_08_25____14_43_00_908898.pcap , ftp://ftp.cloud.gcm/traffic/1059/1629891785_2021_08_25____14_43_05_634547.pcap
2021-08-26 09:00:03	36460	Сенсор № 1028; Кейс № 8627;	ftp://ftp.cloud.gcm/traffic/1028/1629846533_2021_08_25____02_08_53_640042.pcap
2021-08-26 09:00:06	36461	Сенсор № 1072; Кейс № 8629; Воздействие так же направлено на следующие адреса: 91.201.209.252, 91.201.209.242, 91.201.209.251, 91.201.209.253, 91.201.209.243	ftp://ftp.cloud.gcm/traffic/1072/1629889240_2021_08_25____14_00_40_117084.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629864530_2021_08_25____07_08_50_144871.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629891823_2021_08_25____14_43_43_623490.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629856120_2021_08_25____04_48_40_456219.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629845827_2021_08_25____01_57_07_188318.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629870659_2021_08_25____08_50_59_911103.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629859498_2021_08_25____05_44_58_445436.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629856123_2021_08_25____04_48_43_134030.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629855336_2021_08_25____04_35_36_359207.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629893697_2021_08_25____15_14_57_079292.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629887876_2021_08_25____13_37_56_777402.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629886881_2021_08_25____13_21_21_621356.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629868993_2021_08_25____08_23_13_586764.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629864509_2021_08_25____07_08_29_575255.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629859494_2021_08_25____05_44_54_019903.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629839259_2021_08_25____00_07_39_055848.pcap , ftp://ftp.cloud.gcm/traffic/1072/1629856122_2021_08_25____04_48_42_644681.pcap
2021-08-26 09:00:06	36462	Сенсор № 1072; Кейс № 8630;	ftp://ftp.cloud.gcm/traffic/1072/1629897717_2021_08_25____16_21_57_610039.pcap
2021-08-26 09:00:06	36463	Сенсор № 1072; Кейс № 8631; Воздействие так же направлено на следующие адреса: 91.201.209.242, 91.201.209.253, 91.201.209.243	ftp://ftp.cloud.gcm/traffic/1072/1629840874_2021_08_25____00_34_34_603191.pcap
2021-08-26 09:00:07	36464	Сенсор № 1094; Кейс № 8625;	ftp://ftp.cloud.gcm/traffic/1094/1629877328_2021_08_25____10_42_08_255369.pcap , ftp://ftp.cloud.gcm/traffic/1094/1629899625_2021_08_25____16_53_45_448425.pcap , ftp://ftp.cloud.gcm/traffic/1094/1629921006_2021_08_25____22_50_06_668999.pcap , ftp://ftp.cloud.gcm/traffic/1094/1629860479_2021_08_25____06_01_19_063421.pcap , ftp://ftp.cloud.gcm/traffic/1094/1629901151_2021_08_25____17_19_11_518560.pcap
2021-08-26 09:00:12	36465	Сенсор № 1094; Кейс № 8636; Воздействие так же направлено на следующие адреса: 192.168.1.6	ftp://ftp.cloud.gcm/traffic/1094/1629846136_2021_08_25____02_02_16_989040.pcap
2021-08-26 09:00:13	36466	Сенсор № 1139; Кейс № 8638;	ftp://ftp.cloud.gcm/traffic/1139/1629883596_2021_08_25____12_26_36_772315.pcap
2021-08-26 09:00:13	36467	Сенсор № 1003; Кейс № 8639;	ftp://ftp.cloud.gcm/traffic/1003/1629883473_2021_08_25____12_24_33_417649.pcap
2021-08-26 09:00:14	36468	Сенсор № 1028; Кейс № 8642;	ftp://ftp.cloud.gcm/traffic/1028/1629916367_2021_08_25____21_32_47_079782.pcap , ftp://ftp.cloud.gcm/traffic/1028/1629919769_2021_08_25____22_29_29_278313.pcap
2021-08-26 11:30:01	36469	Сенсор № 1070; Кейс № 8646;	ftp://ftp.cloud.gcm/traffic/1070/1629928563_2021_08_26____00_56_03_652255.pcap
2021-08-26 11:30:02	36470	Сенсор № 1030; Кейс № 8649;	ftp://ftp.cloud.gcm/traffic/1030/1629928606_2021_08_26____00_56_46_059201.pcap
2021-08-26 12:00:02	36471	Сенсор № 1037; Кейс № 8650;	ftp://ftp.cloud.gcm/traffic/1037/1629928615_2021_08_26____00_56_55_529310.pcap
2021-08-26 16:00:02	36472	Сенсор № 1002; Кейс № 8656;	ftp://ftp.cloud.gcm/traffic/1002/1629967112_2021_08_26____11_38_32_760313.pcap , ftp://ftp.cloud.gcm/traffic/1002/1629969491_2021_08_26____12_18_11_899609.pcap
