дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-10-08 07:00:02	37320	Сенсор № 1070; Кейс № 10464;	ftp://ftp.cloud.gcm/traffic/1070/1633619129_2021_10_07____18_05_29_327310.pcap
2021-10-08 07:00:02	37321	Сенсор № 1002; Кейс № 10457;	ftp://ftp.cloud.gcm/traffic/1002/1633564818_2021_10_07____03_00_18_013634.pcap
2021-10-08 07:00:03	37322	Сенсор № 1094; Кейс № 10470;	ftp://ftp.cloud.gcm/traffic/1094/1633627352_2021_10_07____20_22_32_515305.pcap
2021-10-08 07:00:04	37323	Сенсор № 1049; Кейс № 10471;	ftp://ftp.cloud.gcm/traffic/1049/1633635286_2021_10_07____22_34_46_820911.pcap
2021-10-08 07:00:04	37324	Сенсор № 1002; Кейс № 10472;	ftp://ftp.cloud.gcm/traffic/1002/1633628295_2021_10_07____20_38_15_459328.pcap
2021-10-08 07:00:04	37325	Сенсор № 1117; Кейс № 10473;	ftp://ftp.cloud.gcm/traffic/1117/1633633636_2021_10_07____22_07_16_846354.pcap
2021-10-08 07:00:05	37326	Сенсор № 1117; Кейс № 10474;	ftp://ftp.cloud.gcm/traffic/1117/1633633746_2021_10_07____22_09_06_658051.pcap
2021-10-08 07:30:02	37327	Сенсор № 1076; Кейс № 10475;	ftp://ftp.cloud.gcm/traffic/1076/1633634451_2021_10_07____22_20_51_508313.pcap
2021-10-08 08:30:02	37328	Сенсор № 1060; Кейс № 10480;	ftp://ftp.cloud.gcm/traffic/1060/1633635674_2021_10_07____22_41_14_846567.pcap
2021-10-08 09:30:02	37329	Сенсор № 1048; Кейс № 10481;	ftp://ftp.cloud.gcm/traffic/1048/1633642020_2021_10_08____00_27_00_657022.pcap
2021-10-08 11:30:01	37330	Сенсор № 1084; Кейс № 10487;	ftp://ftp.cloud.gcm/traffic/1084/1633678921_2021_10_08____10_42_01_431222.pcap
2021-10-08 12:00:02	37331	Сенсор № 1002; Кейс № 10488;	ftp://ftp.cloud.gcm/traffic/1002/1633655908_2021_10_08____04_18_28_078262.pcap
2021-10-08 12:00:03	37332	Сенсор № 1117; Кейс № 10473;	ftp://ftp.cloud.gcm/traffic/1117/1633633636_2021_10_07____22_07_16_846354.pcap
2021-10-08 13:30:02	37333	Сенсор № 1139; Кейс № 10482;	ftp://ftp.cloud.gcm/traffic/1139/1633661551_2021_10_08____05_52_31_477583.pcap
2021-10-08 13:30:02	37334	Сенсор № 1012; Кейс № 10413;	ftp://ftp.cloud.gcm/traffic/1012/1633485912_2021_10_06____05_05_12_648247.pcap
2021-10-08 13:30:02	37335	Сенсор № 1048; Кейс № 9651;	
2021-10-08 13:30:03	37336	Сенсор № 1079; Кейс № 9647;	ftp://ftp.cloud.gcm/traffic/1079/1633688770_2021_10_08____13_26_10_493697.pcap
2021-10-08 15:00:01	37337	Сенсор № 1036; Кейс № 10492;	ftp://ftp.cloud.gcm/traffic/1036/1633692240_2021_10_08____14_24_00_336327.pcap
2021-10-08 16:30:03	37338	Сенсор № 1009; Кейс № 10495;	ftp://ftp.cloud.gcm/traffic/1009/1633644027_2021_10_08____01_00_27_484405.pcap
2021-10-08 16:30:07	37339	Сенсор № 1095; Кейс № 10496;	ftp://ftp.cloud.gcm/traffic/1095/1633651153_2021_10_08____02_59_13_004220.pcap
2021-10-08 16:30:07	37340	Сенсор № 1072; Кейс № 10489;	ftp://ftp.cloud.gcm/traffic/1072/1633642341_2021_10_08____00_32_21_821778.pcap
2021-10-08 18:00:03	37341	Сенсор № 1070; Кейс № 10498;	ftp://ftp.cloud.gcm/traffic/1070/1633703375_2021_10_08____17_29_35_679354.pcap
