дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-09-24 07:00:02	36974	Сенсор № 1130; Кейс № 9913;	ftp://ftp.cloud.gcm/traffic/1130/1632198755_2021_09_21____07_32_35_883590.pcap
2021-09-24 07:00:04	36975	Сенсор № 1070; Кейс № 9920;	ftp://ftp.cloud.gcm/traffic/1070/1632418621_2021_09_23____20_37_01_385705.pcap
2021-09-24 07:00:05	36976	Сенсор № 1070; Кейс № 9922;	ftp://ftp.cloud.gcm/traffic/1070/1632393854_2021_09_23____13_44_14_272560.pcap , ftp://ftp.cloud.gcm/traffic/1070/1632406753_2021_09_23____17_19_13_165167.pcap
2021-09-24 07:00:05	36977	Сенсор № 1094; Кейс № 9923;	ftp://ftp.cloud.gcm/traffic/1094/1632372795_2021_09_23____07_53_15_603884.pcap
2021-09-24 07:00:06	36978	Сенсор № 1017; Кейс № 9927;	ftp://ftp.cloud.gcm/traffic/1017/1632424923_2021_09_23____22_22_03_958678.pcap
2021-09-24 07:30:02	36979	Сенсор № 1052; Кейс № 9929;	ftp://ftp.cloud.gcm/traffic/1052/1632364996_2021_09_23____05_43_16_911510.pcap , ftp://ftp.cloud.gcm/traffic/1052/1632364998_2021_09_23____05_43_18_919827.pcap , ftp://ftp.cloud.gcm/traffic/1052/1632366012_2021_09_23____06_00_12_683609.pcap , ftp://ftp.cloud.gcm/traffic/1052/1632365003_2021_09_23____05_43_23_596957.pcap
2021-09-24 07:30:15	36980	Сенсор № 1134; Кейс № 9918;	ftp://ftp.cloud.gcm/traffic/1134/1632096045_2021_09_20____03_00_45_414873.pcap
2021-09-24 07:30:19	36981	Сенсор № 1037; Кейс № 9917;	ftp://ftp.cloud.gcm/traffic/1037/1632176297_2021_09_21____01_18_17_560234.pcap
2021-09-24 07:30:20	36982	Сенсор № 1036; Кейс № 9916;	ftp://ftp.cloud.gcm/traffic/1036/1632197246_2021_09_21____07_07_26_653507.pcap
2021-09-24 07:30:20	36983	Сенсор № 1071; Кейс № 9907;	ftp://ftp.cloud.gcm/traffic/1071/1632362437_2021_09_23____05_00_37_509934.pcap
2021-09-24 07:30:20	36984	Сенсор № 1017; Кейс № 9906;	ftp://ftp.cloud.gcm/traffic/1017/1632379053_2021_09_23____09_37_33_198843.pcap
2021-09-24 07:30:21	36985	Сенсор № 1104; Кейс № 9905;	ftp://ftp.cloud.gcm/traffic/1104/1632395703_2021_09_23____14_15_03_920928.pcap
2021-09-24 07:30:21	36986	Сенсор № 1084; Кейс № 9914;	ftp://ftp.cloud.gcm/traffic/1084/1632209262_2021_09_21____10_27_42_209037.pcap
2021-09-24 10:30:03	36987	Сенсор № 1052; Кейс № 9921;	ftp://ftp.cloud.gcm/traffic/1052/1632466385_2021_09_24____09_53_05_024752.pcap , ftp://ftp.cloud.gcm/traffic/1052/1632450450_2021_09_24____05_27_30_901075.pcap , ftp://ftp.cloud.gcm/traffic/1052/1632418510_2021_09_23____20_35_10_648775.pcap
2021-09-24 11:00:02	36988	Сенсор № 1119; Кейс № 9931; Воздействие так же направлено на следующие адреса: 46.61.181.169	ftp://ftp.cloud.gcm/traffic/1119/1632464655_2021_09_24____09_24_15_946765.pcap
2021-09-24 11:00:03	36989	Сенсор № 1013; Кейс № 9932;	ftp://ftp.cloud.gcm/traffic/1013/1632468398_2021_09_24____10_26_38_676375.pcap
2021-09-24 12:00:01	36990	Сенсор № 1072; Кейс № 9934;	ftp://ftp.cloud.gcm/traffic/1072/1632464653_2021_09_24____09_24_13_111327.pcap
2021-09-24 13:00:03	36991	Сенсор № 1074; Кейс № 8207;	ftp://ftp.cloud.gcm/traffic/1074/1632477585_2021_09_24____12_59_45_663768.pcap , ftp://ftp.cloud.gcm/traffic/1074/1629115766_2021_08_16____15_09_26_282365.pcap
2021-09-24 15:30:02	36992	Сенсор № 1059; Кейс № 9938;	ftp://ftp.cloud.gcm/traffic/1059/1632480808_2021_09_24____13_53_28_047350.pcap
2021-09-24 16:30:03	36993	Сенсор № 1106; Кейс № 9941;	ftp://ftp.cloud.gcm/traffic/1106/1632431109_2021_09_24____00_05_09_884558.pcap
2021-09-24 17:00:01	36994	Сенсор № 1048; Кейс № 9943; Воздействие так же направлено на следующие адреса: 62.148.133.17	ftp://ftp.cloud.gcm/traffic/1048/1632464542_2021_09_24____09_22_22_826174.pcap
