дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-23 09:00:01	35702	Сенсор № 1019; Кейс № 6902;	ftp://ftp.cloud.gcm/traffic/1019/1626965548_2021_07_22____17_52_28_610594.pcap
2021-07-23 09:00:02	35703	Сенсор № 1106; Кейс № 6904;	ftp://ftp.cloud.gcm/traffic/1106/1626976233_2021_07_22____20_50_33_015321.pcap
2021-07-23 09:00:02	35704	Сенсор № 1106; Кейс № 6905;	ftp://ftp.cloud.gcm/traffic/1106/1626976235_2021_07_22____20_50_35_923625.pcap , ftp://ftp.cloud.gcm/traffic/1106/1626976235_2021_07_22____20_50_35_929661.pcap
2021-07-23 09:00:03	35705	Сенсор № 1002; Кейс № 6908;	ftp://ftp.cloud.gcm/traffic/1002/1626991867_2021_07_23____01_11_07_357819.pcap
2021-07-23 09:00:03	35706	Сенсор № 1002; Кейс № 6910;	ftp://ftp.cloud.gcm/traffic/1002/1627001321_2021_07_23____03_48_41_093134.pcap
2021-07-23 09:00:04	35707	Сенсор № 1017; Кейс № 6913;	ftp://ftp.cloud.gcm/traffic/1017/1626968723_2021_07_22____18_45_23_274956.pcap
2021-07-23 09:00:04	35708	Сенсор № 1044; Кейс № 6897; Воздействие так же направлено на следующие адреса: 10.0.14.192	ftp://ftp.cloud.gcm/traffic/1044/1626972402_2021_07_22____19_46_42_291066.pcap
2021-07-23 09:00:04	35709	Сенсор № 1044; Кейс № 6899;	ftp://ftp.cloud.gcm/traffic/1044/1626973749_2021_07_22____20_09_09_273185.pcap
2021-07-23 09:00:05	35710	Сенсор № 1017; Кейс № 6915;	ftp://ftp.cloud.gcm/traffic/1017/1627005712_2021_07_23____05_01_52_373647.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626981871_2021_07_22____22_24_31_785652.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626990876_2021_07_23____00_54_36_918276.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626931747_2021_07_22____08_29_07_622819.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626973758_2021_07_22____20_09_18_085661.pcap
2021-07-23 11:00:02	35711	Сенсор № 1036; Кейс № 6891;	ftp://ftp.cloud.gcm/traffic/1036/1626932946_2021_07_22____08_49_06_880427.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626961509_2021_07_22____16_45_09_692355.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626967940_2021_07_22____18_32_20_155875.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626931536_2021_07_22____08_25_36_171994.pcap
2021-07-23 12:30:02	35712	Сенсор № 1088; Кейс № 6920;	ftp://ftp.cloud.gcm/traffic/1088/1627018223_2021_07_23____08_30_23_614675.pcap
2021-07-23 12:30:02	35713	Сенсор № 1038; Кейс № 6921;	ftp://ftp.cloud.gcm/traffic/1038/1627029367_2021_07_23____11_36_07_994846.pcap
2021-07-23 13:00:02	35714	Сенсор № 1061; Кейс № 6922;	ftp://ftp.cloud.gcm/traffic/1061/1627031750_2021_07_23____12_15_50_425419.pcap
2021-07-23 15:30:01	35715	Сенсор № ; Кейс № 6790; Воздействие так же направлено на следующие адреса: 91.223.217.236	ftp://ftp.cloud.gcm/traffic/1028/1626790964_2021_07_20____17_22_44_215079.pcap
2021-07-23 15:30:02	35716	Сенсор № 1017; Кейс № 6928;	ftp://ftp.cloud.gcm/traffic/1017/1627015051_2021_07_23____07_37_31_463372.pcap
2021-07-23 15:30:02	35717	Сенсор № 1054; Кейс № 6793;	ftp://ftp.cloud.gcm/traffic/1054/1626710847_2021_07_19____19_07_27_147007.pcap
