дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-07 09:00:02	35173	Сенсор № 1067; Кейс № 6098;	ftp://ftp.cloud.gcm/traffic/1067/1625598591_2021_07_06____22_09_51_206756.pcap
2021-07-07 09:00:02	35174	Сенсор № 1062; Кейс № 6100;	ftp://ftp.cloud.gcm/traffic/1062/1625602598_2021_07_06____23_16_38_856395.pcap
2021-07-07 09:00:03	35175	Сенсор № 1054; Кейс № 6102;	ftp://ftp.cloud.gcm/traffic/1054/1625599984_2021_07_06____22_33_04_774598.pcap
2021-07-07 09:00:03	35176	Сенсор № 1067; Кейс № 6103;	ftp://ftp.cloud.gcm/traffic/1067/1625591414_2021_07_06____20_10_14_454073.pcap
2021-07-07 09:00:03	35177	Сенсор № 1121; Кейс № 6107;	ftp://ftp.cloud.gcm/traffic/1121/1625616959_2021_07_07____03_15_59_358699.pcap
2021-07-07 09:30:02	35178	Сенсор № 1072; Кейс № 6109;	ftp://ftp.cloud.gcm/traffic/1072/1625604474_2021_07_06____23_47_54_134792.pcap
2021-07-07 09:30:02	35179	Сенсор № 1070; Кейс № 6110; Воздействие так же направлено на следующие адреса: 62.33.223.107, 62.33.223.109, 62.33.223.108, 62.33.223.115	ftp://ftp.cloud.gcm/traffic/1070/1625592544_2021_07_06____20_29_04_199649.pcap
2021-07-07 10:00:01	35180	Сенсор № 1036; Кейс № 6113;	ftp://ftp.cloud.gcm/traffic/1036/1625587292_2021_07_06____19_01_32_426318.pcap
2021-07-07 12:00:01	35181	Сенсор № 1035; Кейс № 6114;	ftp://ftp.cloud.gcm/traffic/1035/1625641927_2021_07_07____10_12_07_917942.pcap
2021-07-07 13:00:02	35182	Сенсор № 1106; Кейс № 6120;	ftp://ftp.cloud.gcm/traffic/1106/1625607484_2021_07_07____00_38_04_629490.pcap
2021-07-07 13:30:02	35183	Сенсор № 1060; Кейс № 6121;	ftp://ftp.cloud.gcm/traffic/1060/1625615946_2021_07_07____02_59_06_014610.pcap
2021-07-07 15:30:02	35184	Сенсор № 1072; Кейс № 6128;	ftp://ftp.cloud.gcm/traffic/1072/1625618862_2021_07_07____03_47_42_652743.pcap
2021-07-07 16:00:01	35185	Сенсор № 1072; Кейс № 6051;	ftp://ftp.cloud.gcm/traffic/1072/1625559200_2021_07_06____11_13_20_015390.pcap
2021-07-07 16:30:01	35186	Сенсор № 1002; Кейс № 6133;	ftp://ftp.cloud.gcm/traffic/1002/1625630434_2021_07_07____07_00_34_996129.pcap
2021-07-07 18:00:01	35187	Сенсор № 1065; Кейс № 6134;	ftp://ftp.cloud.gcm/traffic/1065/1625660325_2021_07_07____15_18_45_134982.pcap
