дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-06-29 09:00:02	34923	Сенсор № 1072; Кейс № 5762;	ftp://ftp.cloud.gcm/traffic/1072/1624833543_2021_06_28____01_39_03_183744.pcap
2021-06-29 09:00:06	34924	Сенсор № 1051; Кейс № 5765;	ftp://ftp.cloud.gcm/traffic/1051/1624883381_2021_06_28____15_29_41_897347.pcap
2021-06-29 09:00:07	34925	Сенсор № 1070; Кейс № 5766;	ftp://ftp.cloud.gcm/traffic/1070/1624875787_2021_06_28____13_23_07_567545.pcap
2021-06-29 09:00:07	34926	Сенсор № 1052; Кейс № 5768;	ftp://ftp.cloud.gcm/traffic/1052/1624875777_2021_06_28____13_22_57_035330.pcap
2021-06-29 09:00:07	34927	Сенсор № 1122; Кейс № 5771;	ftp://ftp.cloud.gcm/traffic/1122/1624875789_2021_06_28____13_23_09_587889.pcap
2021-06-29 09:00:08	34928	Сенсор № 1037; Кейс № 5773;	ftp://ftp.cloud.gcm/traffic/1037/1624828411_2021_06_28____00_13_31_038512.pcap
2021-06-29 09:00:08	34929	Сенсор № 1074; Кейс № 5774;	ftp://ftp.cloud.gcm/traffic/1074/1624875779_2021_06_28____13_22_59_561061.pcap
2021-06-29 09:00:08	34930	Сенсор № 1134; Кейс № 5775;	ftp://ftp.cloud.gcm/traffic/1134/1624875774_2021_06_28____13_22_54_620978.pcap
2021-06-29 09:00:09	34931	Сенсор № 1068; Кейс № 5776;	ftp://ftp.cloud.gcm/traffic/1068/1624845598_2021_06_28____04_59_58_197305.pcap
2021-06-29 10:00:02	34932	Сенсор № 1009; Кейс № 5778;	ftp://ftp.cloud.gcm/traffic/1009/1624764733_2021_06_27____06_32_13_490510.pcap
2021-06-29 10:30:02	34933	Сенсор № 1073; Кейс № 5780;	ftp://ftp.cloud.gcm/traffic/1073/1624608037_2021_06_25____11_00_37_137725.pcap
2021-06-29 10:30:02	34934	Сенсор № 1002; Кейс № 5782;	ftp://ftp.cloud.gcm/traffic/1002/1624926006_2021_06_29____03_20_06_678003.pcap
2021-06-29 10:30:03	34935	Сенсор № 1069; Кейс № 5783;	ftp://ftp.cloud.gcm/traffic/1069/1624923261_2021_06_29____02_34_21_182905.pcap
2021-06-29 10:30:03	34936	Сенсор № 1131; Кейс № 5788;	ftp://ftp.cloud.gcm/traffic/1131/1624924298_2021_06_29____02_51_38_608848.pcap
2021-06-29 10:30:03	34937	Сенсор № 1135; Кейс № 5787;	ftp://ftp.cloud.gcm/traffic/1135/1624890643_2021_06_28____17_30_43_310781.pcap
2021-06-29 11:00:02	34938	Сенсор № 1052; Кейс № 5781;	ftp://ftp.cloud.gcm/traffic/1052/1624496938_2021_06_24____04_08_58_008891.pcap
2021-06-29 12:30:01	34939	Сенсор № 1038; Кейс № 5789;	ftp://ftp.cloud.gcm/traffic/1038/1624952962_2021_06_29____10_49_22_126499.pcap
2021-06-29 12:30:02	34940	Сенсор № 1010; Кейс № 5790;	ftp://ftp.cloud.gcm/traffic/1010/1624917374_2021_06_29____00_56_14_387698.pcap
2021-06-29 13:00:01	34941	Сенсор № 1086; Кейс № 5791;	ftp://ftp.cloud.gcm/traffic/1086/1624915865_2021_06_29____00_31_05_009400.pcap
2021-06-29 13:00:02	34942	Сенсор № 1017; Кейс № 5792;	ftp://ftp.cloud.gcm/traffic/1017/1624956195_2021_06_29____11_43_15_286221.pcap
2021-06-29 13:00:02	34943	Сенсор № 1002; Кейс № 5793;	ftp://ftp.cloud.gcm/traffic/1002/1624924948_2021_06_29____03_02_28_953309.pcap
2021-06-29 13:30:02	34944	Сенсор № 1017; Кейс № 5796;	ftp://ftp.cloud.gcm/traffic/1017/1624961892_2021_06_29____13_18_12_109337.pcap
2021-06-29 15:00:02	34945	Сенсор № 1131; Кейс № 5797;	ftp://ftp.cloud.gcm/traffic/1131/1624915817_2021_06_29____00_30_17_028117.pcap , ftp://ftp.cloud.gcm/traffic/1131/1624915814_2021_06_29____00_30_14_755955.pcap
2021-06-29 15:30:02	34946	Сенсор № 1122; Кейс № 5798;	ftp://ftp.cloud.gcm/traffic/1122/1624915862_2021_06_29____00_31_02_643104.pcap , ftp://ftp.cloud.gcm/traffic/1122/1624915860_2021_06_29____00_31_00_454327.pcap
2021-06-29 16:00:01	34947	Сенсор № 1036; Кейс № 5801;	ftp://ftp.cloud.gcm/traffic/1036/1624969720_2021_06_29____15_28_40_645656.pcap
2021-06-29 16:30:02	34948	Сенсор № 1072; Кейс № 5803;	ftp://ftp.cloud.gcm/traffic/1072/1624971177_2021_06_29____15_52_57_441717.pcap
2021-06-29 17:30:02	34949	Сенсор № 1017; Кейс № 5807;	ftp://ftp.cloud.gcm/traffic/1017/1624974837_2021_06_29____16_53_57_183901.pcap
2021-06-29 18:00:02	34950	Сенсор № 1017; Кейс № 5811;	ftp://ftp.cloud.gcm/traffic/1017/1624978429_2021_06_29____17_53_49_284906.pcap
2021-06-29 18:30:01	34951	Сенсор № 1036; Кейс № 5812;	ftp://ftp.cloud.gcm/traffic/1036/1624974416_2021_06_29____16_46_56_012075.pcap
2021-06-29 18:30:02	34952	Сенсор № 1102; Кейс № 5800;	ftp://ftp.cloud.gcm/traffic/1102/1624968642_2021_06_29____15_10_42_989079.pcap
2021-06-29 18:30:02	34953	Сенсор № 1052; Кейс № 5813;	ftp://ftp.cloud.gcm/traffic/1052/1624934455_2021_06_29____05_40_55_542061.pcap
