дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-08-16 09:00:02	36234	Сенсор № 1106; Кейс № 8107;	ftp://ftp.cloud.gcm/traffic/1106/1628867340_2021_08_13____18_09_00_962103.pcap
2021-08-16 09:00:03	36235	Сенсор № 1036; Кейс № 8109;	ftp://ftp.cloud.gcm/traffic/1036/1628837454_2021_08_13____09_50_54_639808.pcap , ftp://ftp.cloud.gcm/traffic/1036/1628812825_2021_08_13____03_00_25_204319.pcap , ftp://ftp.cloud.gcm/traffic/1036/1628827563_2021_08_13____07_06_03_747858.pcap , ftp://ftp.cloud.gcm/traffic/1036/1628835156_2021_08_13____09_12_36_872349.pcap
2021-08-16 09:00:03	36236	Сенсор № 1070; Кейс № 8110;	ftp://ftp.cloud.gcm/traffic/1070/1628865017_2021_08_13____17_30_17_806318.pcap
2021-08-16 09:00:04	36237	Сенсор № 1136; Кейс № 8112;	ftp://ftp.cloud.gcm/traffic/1136/1628827832_2021_08_13____07_10_32_277229.pcap
2021-08-16 09:00:04	36238	Сенсор № 1122; Кейс № 8117; Воздействие так же направлено на следующие адреса: 10.0.0.180, 10.0.0.196	ftp://ftp.cloud.gcm/traffic/1122/1628863345_2021_08_13____17_02_25_192105.pcap
2021-08-16 09:00:05	36239	Сенсор № 1072; Кейс № 8118; Воздействие так же направлено на следующие адреса: 91.201.209.250, 91.201.209.252, 91.201.209.251, 91.201.209.253, 91.201.209.243	ftp://ftp.cloud.gcm/traffic/1072/1628861661_2021_08_13____16_34_21_643930.pcap
2021-08-16 09:00:05	36240	Сенсор № 1017; Кейс № 8119;	ftp://ftp.cloud.gcm/traffic/1017/1628887357_2021_08_13____23_42_37_023762.pcap
2021-08-16 09:00:05	36241	Сенсор № 1044; Кейс № 8121; Воздействие так же направлено на следующие адреса: 10.0.1.77, 10.0.1.61, 10.0.1.84, 10.0.1.15	ftp://ftp.cloud.gcm/traffic/1044/1628862996_2021_08_13____16_56_36_478722.pcap
2021-08-16 09:00:06	36242	Сенсор № 1073; Кейс № 8123;	ftp://ftp.cloud.gcm/traffic/1073/1628845591_2021_08_13____12_06_31_663451.pcap
2021-08-16 09:00:06	36243	Сенсор № 1054; Кейс № 8124;	ftp://ftp.cloud.gcm/traffic/1054/1628874405_2021_08_13____20_06_45_564876.pcap
